reaction,acyl_chlorides,amines,Controls,HTE_rate,Fast_unmeasurable,Slow_unreliable,HTE_lnk,amine_smiles,acid_smiles,test splits
rxn_15_14,15,14,14.52861587,33.97249431,False,False,1.5311274345739059,CC(C)NC(C)C,FC(F)(F)Oc1ccc(cc1)C(Cl)=O,TRAIN
rxn_15_15,15,15,14.52861587,13.22543907,False,True,1.1214100990446796,Nc1ccc(Br)cc1,FC(F)(F)Oc1ccc(cc1)C(Cl)=O,TRAIN
rxn_15_16,15,16,14.52861587,0.0,True,False,-inf,CC1CCCCN1,FC(F)(F)Oc1ccc(cc1)C(Cl)=O,TRAIN
rxn_15_17,15,17,14.52861587,27.69892473,False,False,1.4424629101152942,Nc1cccc2cccnc12,FC(F)(F)Oc1ccc(cc1)C(Cl)=O,TRAIN
rxn_15_18,15,18,14.52861587,14.46211145,False,True,1.1602317040332553,CC(=O)c1cccc(N)c1,FC(F)(F)Oc1ccc(cc1)C(Cl)=O,TRAIN
rxn_15_19,15,19,14.52861587,0.0,True,False,-inf,C1COCCN1,FC(F)(F)Oc1ccc(cc1)C(Cl)=O,TRAIN
rxn_15_20,15,20,14.52861587,15.37336971,False,True,1.1867690715374468,COc1ccc(cc1N)C(F)(F)F,FC(F)(F)Oc1ccc(cc1)C(Cl)=O,TRAIN
rxn_15_21,15,21,14.52861587,156.2150538,False,False,2.193722882724713,COCCOc1ccccc1N,FC(F)(F)Oc1ccc(cc1)C(Cl)=O,TRAIN
rxn_15_22,15,22,14.52861587,0.0,True,False,-inf,CCC(N)CC,FC(F)(F)Oc1ccc(cc1)C(Cl)=O,TRAIN
rxn_15_23,15,23,14.52861587,30.64461476,False,False,1.4863541661137176,CC1CCCC(C)N1,FC(F)(F)Oc1ccc(cc1)C(Cl)=O,TRAIN
rxn_15_24,15,24,14.52861587,23.54139638,False,False,1.3718322198558655,Nc1ccc(C=C)cc1,FC(F)(F)Oc1ccc(cc1)C(Cl)=O,TRAIN
rxn_15_25,15,25,14.52861587,141.0076857,False,False,2.1492427847556073,Cc1ccc(N)cc1,FC(F)(F)Oc1ccc(cc1)C(Cl)=O,TRAIN
rxn_15_26,15,26,14.52861587,66.10048683,False,False,1.8202046580757165,Cc1cccc(N)c1,FC(F)(F)Oc1ccc(cc1)C(Cl)=O,TRAIN
rxn_15_27,15,27,14.52861587,20.64953316,False,True,1.3149102376714643,CC(C)NC1CCCCC1,FC(F)(F)Oc1ccc(cc1)C(Cl)=O,TRAIN
rxn_15_28,15,28,14.52861587,92.54006263,False,False,1.9663297890892533,COc1ccccc1N,FC(F)(F)Oc1ccc(cc1)C(Cl)=O,TRAIN
rxn_15_29,15,29,14.52861587,8.117881122,False,True,0.9094426872328757,NC(c1ccccc1)(c2ccccc2)c3ccccc3,FC(F)(F)Oc1ccc(cc1)C(Cl)=O,TRAIN
rxn_15_30,15,30,14.52861587,9.994221099,False,True,0.999748952972639,Cc1cccc(C)c1N,FC(F)(F)Oc1ccc(cc1)C(Cl)=O,TRAIN
rxn_15_31,15,31,14.52861587,22.3772242,False,False,1.349806213140085,CC1CN(C(OC(C)(C)C)=O)CC(C)N1,FC(F)(F)Oc1ccc(cc1)C(Cl)=O,TRAIN
rxn_15_32,15,32,14.52861587,9.403430402,False,True,0.9732863145447482,N#CCCNc1ccccc1,FC(F)(F)Oc1ccc(cc1)C(Cl)=O,TRAIN
rxn_15_33,15,33,14.52861587,12.94593771,False,True,1.1121335130582164,Nc1ccccc1F,FC(F)(F)Oc1ccc(cc1)C(Cl)=O,TRAIN
rxn_15_35,15,35,14.52861587,30.73389102,False,False,1.4876175469644823,COc1cccc(N)c1,FC(F)(F)Oc1ccc(cc1)C(Cl)=O,TRAIN
rxn_15_36,15,36,14.52861587,13.28320048,False,True,1.1233027273920344,Nc1ccc(cc1)C(=O)c2ccccc2,FC(F)(F)Oc1ccc(cc1)C(Cl)=O,TRAIN
rxn_15_37,15,37,14.52861587,165.1612903,False,False,2.2179082670821817,FC1=CC=C(OC2=CC=C(N)C=C2)C=C1,FC(F)(F)Oc1ccc(cc1)C(Cl)=O,TEST1
rxn_16_01,16,1,7.175978715,4.657056148,False,True,0.6681114740546061,CC(N)(C)C,ClC(=O)c1cccc2ccccc12,TRAIN
rxn_16_03,16,3,7.175978715,12.0583148,False,False,1.0812866175719862,Nc1ccc(F)cc1,ClC(=O)c1cccc2ccccc12,TRAIN
rxn_16_04,16,4,7.175978715,186.0856499,False,False,2.269712883557757,COc1ccc(N)cc1,ClC(=O)c1cccc2ccccc12,TRAIN
rxn_16_05,16,5,7.175978715,14.93883455,False,False,1.1743167174093028,Nc1ccccc1,ClC(=O)c1cccc2ccccc12,TRAIN
rxn_16_06,16,6,7.175978715,14.47940134,False,False,1.1607506060524757,Nc1c(C)cc(C)cc1C,ClC(=O)c1cccc2ccccc12,TRAIN
rxn_16_07,16,7,7.175978715,43.14077398,False,False,1.6348879324268837,CCCCCCCc1ccc(N)cc1,ClC(=O)c1cccc2ccccc12,TRAIN
rxn_16_08,16,8,7.175978715,8.597194168,False,True,0.9343567354085709,CC(C)c1cccc(C(C)C)c1N,ClC(=O)c1cccc2ccccc12,TRAIN
rxn_16_09,16,9,7.175978715,10.25757617,False,True,1.0110447506048643,C1CCC(CC1)NC2CCCCC2,ClC(=O)c1cccc2ccccc12,TRAIN
rxn_16_10,16,10,7.175978715,43.14077398,False,False,1.6348879324268837,CCCCCCc1ccc(N)cc1,ClC(=O)c1cccc2ccccc12,TRAIN
rxn_16_11,16,11,7.175978715,7.312235923,False,True,0.8640501950895803,CSc1ccccc1N,ClC(=O)c1cccc2ccccc12,TRAIN
rxn_16_12,16,12,7.175978715,7.596717097,False,True,0.8806259535071533,Nc1ccccc1c2ccccc2,ClC(=O)c1cccc2ccccc12,TRAIN
rxn_16_13,16,13,7.175978715,28.80883001,False,False,1.4595256209836867,CC(C)(C)c1ccc(N)cc1,ClC(=O)c1cccc2ccccc12,TRAIN
rxn_16_14,16,14,7.175978715,4.003414731,False,True,0.6024305828742751,CC(C)NC(C)C,ClC(=O)c1cccc2ccccc12,TRAIN
rxn_16_15,16,15,7.175978715,2.441266054,False,True,0.38761511226751866,Nc1ccc(Br)cc1,ClC(=O)c1cccc2ccccc12,TRAIN
rxn_16_16,16,16,7.175978715,2627.368421,False,False,3.419520975712839,CC1CCCCN1,ClC(=O)c1cccc2ccccc12,TRAIN
rxn_16_17,16,17,7.175978715,5.736115935,False,True,0.7586179204529679,Nc1cccc2cccnc12,ClC(=O)c1cccc2ccccc12,TRAIN
rxn_16_18,16,18,7.175978715,2.411290049,False,True,0.38224945388792425,CC(=O)c1cccc(N)c1,ClC(=O)c1cccc2ccccc12,TRAIN
rxn_16_19,16,19,7.175978715,0.0,True,False,-inf,C1COCCN1,ClC(=O)c1cccc2ccccc12,TRAIN
rxn_16_20,16,20,7.175978715,6.344325194,False,True,0.8023854357124701,COc1ccc(cc1N)C(F)(F)F,ClC(=O)c1cccc2ccccc12,TRAIN
rxn_16_21,16,21,7.175978715,19.35334689,False,False,1.286756080991466,COCCOc1ccccc1N,ClC(=O)c1cccc2ccccc12,TRAIN
rxn_16_22,16,22,7.175978715,371.6356946,False,False,2.5701174201314236,CCC(N)CC,ClC(=O)c1cccc2ccccc12,TRAIN
rxn_16_23,16,23,7.175978715,4.581518009,False,True,0.6610093980261985,CC1CCCC(C)N1,ClC(=O)c1cccc2ccccc12,TRAIN
rxn_16_24,16,24,7.175978715,4.608707703,False,True,0.6635791648397235,Nc1ccc(C=C)cc1,ClC(=O)c1cccc2ccccc12,TRAIN
rxn_16_25,16,25,7.175978715,28.76262404,False,False,1.4588285045935665,Cc1ccc(N)cc1,ClC(=O)c1cccc2ccccc12,TRAIN
rxn_16_26,16,26,7.175978715,13.00969135,False,False,1.1142669932117084,Cc1cccc(N)c1,ClC(=O)c1cccc2ccccc12,TRAIN
rxn_16_27,16,27,7.175978715,5.636568759,False,True,0.7510148092124386,CC(C)NC1CCCCC1,ClC(=O)c1cccc2ccccc12,TRAIN
rxn_16_28,16,28,7.175978715,17.8898023,False,False,1.2526055412105541,COc1ccccc1N,ClC(=O)c1cccc2ccccc12,TRAIN
rxn_16_29,16,29,7.175978715,4.312192958,False,True,0.6346981860190569,NC(c1ccccc1)(c2ccccc2)c3ccccc3,ClC(=O)c1cccc2ccccc12,TRAIN
rxn_16_30,16,30,7.175978715,2.671224655,False,True,0.4267104145372685,Cc1cccc(C)c1N,ClC(=O)c1cccc2ccccc12,TRAIN
rxn_16_31,16,31,7.175978715,4.162542289,False,True,0.6193586587152295,CC1CN(C(OC(C)(C)C)=O)CC(C)N1,ClC(=O)c1cccc2ccccc12,TRAIN
rxn_16_32,16,32,7.175978715,3.80828224,False,True,0.5807291274047428,N#CCCNc1ccccc1,ClC(=O)c1cccc2ccccc12,TRAIN
rxn_16_33,16,33,7.175978715,4.086172542,False,True,0.6113167011256991,Nc1ccccc1F,ClC(=O)c1cccc2ccccc12,TRAIN
rxn_16_35,16,35,7.175978715,6.365373264,False,True,0.8038238756632731,COc1cccc(N)c1,ClC(=O)c1cccc2ccccc12,TRAIN
rxn_16_36,16,36,7.175978715,5.675302081,False,True,0.7539889828025744,Nc1ccc(cc1)C(=O)c2ccccc2,ClC(=O)c1cccc2ccccc12,TRAIN
rxn_16_37,16,37,7.175978715,52.65054528,False,False,1.7214028733537714,FC1=CC=C(OC2=CC=C(N)C=C2)C=C1,ClC(=O)c1cccc2ccccc12,TEST1
rxn_17_01,17,1,20.53677303,19.86251299,False,True,1.2980341942422944,CC(N)(C)C,FC(F)(F)Sc1ccc(cc1)C(Cl)=O,TEST1
rxn_17_03,17,3,20.53677303,95.33253884,False,False,1.9792411590509014,Nc1ccc(F)cc1,FC(F)(F)Sc1ccc(cc1)C(Cl)=O,TEST1
rxn_17_04,17,4,20.53677303,426.6666667,False,False,2.630088714962135,COc1ccc(N)cc1,FC(F)(F)Sc1ccc(cc1)C(Cl)=O,TEST1
rxn_17_05,17,5,20.53677303,62.16535106,False,False,1.7935483905387999,Nc1ccccc1,FC(F)(F)Sc1ccc(cc1)C(Cl)=O,TEST1
rxn_17_06,17,6,20.53677303,53.88259526,False,False,1.7314485053871222,Nc1c(C)cc(C)cc1C,FC(F)(F)Sc1ccc(cc1)C(Cl)=O,TEST1
rxn_17_07,17,7,20.53677303,258.7312149,False,False,2.412848827792785,CCCCCCCc1ccc(N)cc1,FC(F)(F)Sc1ccc(cc1)C(Cl)=O,TEST1
rxn_17_08,17,8,20.53677303,27.20845806,False,True,1.4347039304233364,CC(C)c1cccc(C(C)C)c1N,FC(F)(F)Sc1ccc(cc1)C(Cl)=O,TEST1
rxn_17_09,17,9,20.53677303,78.74821702,False,False,1.8962407294820651,C1CCC(CC1)NC2CCCCC2,FC(F)(F)Sc1ccc(cc1)C(Cl)=O,TEST1
rxn_17_10,17,10,20.53677303,204.3893547,False,False,2.310458272502587,CCCCCCc1ccc(N)cc1,FC(F)(F)Sc1ccc(cc1)C(Cl)=O,TEST1
rxn_17_11,17,11,20.53677303,19.56917436,False,True,1.2915725027934055,CSc1ccccc1N,FC(F)(F)Sc1ccc(cc1)C(Cl)=O,TEST1
rxn_17_12,17,12,20.53677303,24.34655253,False,True,1.3864374738383145,Nc1ccccc1c2ccccc2,FC(F)(F)Sc1ccc(cc1)C(Cl)=O,TEST1
rxn_17_13,17,13,20.53677303,234.1787942,False,False,2.3695475654635323,CC(C)(C)c1ccc(N)cc1,FC(F)(F)Sc1ccc(cc1)C(Cl)=O,TEST1
rxn_17_14,17,14,20.53677303,49.19005531,False,False,1.6918773108865175,CC(C)NC(C)C,FC(F)(F)Sc1ccc(cc1)C(Cl)=O,TEST1
rxn_17_15,17,15,20.53677303,32.11501678,False,False,1.5067081532677438,Nc1ccc(Br)cc1,FC(F)(F)Sc1ccc(cc1)C(Cl)=O,TEST1
rxn_17_16,17,16,20.53677303,0.0,True,False,-inf,CC1CCCCN1,FC(F)(F)Sc1ccc(cc1)C(Cl)=O,TEST1
rxn_17_17,17,17,20.53677303,70.53142778,False,False,1.8483826754325667,Nc1cccc2cccnc12,FC(F)(F)Sc1ccc(cc1)C(Cl)=O,TEST1
rxn_17_18,17,18,20.53677303,25.43511977,False,True,1.405433786996964,CC(=O)c1cccc(N)c1,FC(F)(F)Sc1ccc(cc1)C(Cl)=O,TEST1
rxn_17_19,17,19,20.53677303,0.0,True,False,-inf,C1COCCN1,FC(F)(F)Sc1ccc(cc1)C(Cl)=O,TEST1
rxn_17_20,17,20,20.53677303,23.95993979,False,True,1.3794857223606958,COc1ccc(cc1N)C(F)(F)F,FC(F)(F)Sc1ccc(cc1)C(Cl)=O,TEST1
rxn_17_21,17,21,20.53677303,254.3376623,False,False,2.405410675228675,COCCOc1ccccc1N,FC(F)(F)Sc1ccc(cc1)C(Cl)=O,TEST1
rxn_17_22,17,22,20.53677303,0.0,True,False,-inf,CCC(N)CC,FC(F)(F)Sc1ccc(cc1)C(Cl)=O,TEST1
rxn_17_23,17,23,20.53677303,51.55364191,False,False,1.7122593506195067,CC1CCCC(C)N1,FC(F)(F)Sc1ccc(cc1)C(Cl)=O,TEST1
rxn_17_24,17,24,20.53677303,54.04301542,False,False,1.732739573209557,Nc1ccc(C=C)cc1,FC(F)(F)Sc1ccc(cc1)C(Cl)=O,TEST1
rxn_17_25,17,25,20.53677303,161.2512441,False,False,2.207503074027805,Cc1ccc(N)cc1,FC(F)(F)Sc1ccc(cc1)C(Cl)=O,TEST1
rxn_17_26,17,26,20.53677303,71.59618008,False,False,1.8548898517152212,Cc1cccc(N)c1,FC(F)(F)Sc1ccc(cc1)C(Cl)=O,TEST1
rxn_17_27,17,27,20.53677303,24.88168575,False,True,1.3958798007423254,CC(C)NC1CCCCC1,FC(F)(F)Sc1ccc(cc1)C(Cl)=O,TEST1
rxn_17_28,17,28,20.53677303,99.18275519,False,False,1.9964361683551093,COc1ccccc1N,FC(F)(F)Sc1ccc(cc1)C(Cl)=O,TEST1
rxn_17_29,17,29,20.53677303,20.99032367,False,True,1.3220191354385784,NC(c1ccccc1)(c2ccccc2)c3ccccc3,FC(F)(F)Sc1ccc(cc1)C(Cl)=O,TEST1
rxn_17_30,17,30,20.53677303,26.88414812,False,True,1.4294962795096318,Cc1cccc(C)c1N,FC(F)(F)Sc1ccc(cc1)C(Cl)=O,TEST1
rxn_17_31,17,31,20.53677303,68.14958778,False,False,1.8334632332387368,CC1CN(C(OC(C)(C)C)=O)CC(C)N1,FC(F)(F)Sc1ccc(cc1)C(Cl)=O,TEST1
rxn_17_32,17,32,20.53677303,24.003745,False,True,1.3802790044596178,N#CCCNc1ccccc1,FC(F)(F)Sc1ccc(cc1)C(Cl)=O,TEST1
rxn_17_33,17,33,20.53677303,23.10293533,False,True,1.363667162430404,Nc1ccccc1F,FC(F)(F)Sc1ccc(cc1)C(Cl)=O,TEST1
rxn_17_35,17,35,20.53677303,49.5398367,False,False,1.694954570671179,COc1cccc(N)c1,FC(F)(F)Sc1ccc(cc1)C(Cl)=O,TEST1
rxn_17_36,17,36,20.53677303,24.72854185,False,True,1.3931985083884262,Nc1ccc(cc1)C(=O)c2ccccc2,FC(F)(F)Sc1ccc(cc1)C(Cl)=O,TEST1
rxn_17_37,17,37,20.53677303,12.6722712,False,True,1.1028544587058955,FC1=CC=C(OC2=CC=C(N)C=C2)C=C1,FC(F)(F)Sc1ccc(cc1)C(Cl)=O,TEST2
rxn_18_01,18,1,6.274652828,5.182118735,False,True,0.7145073595113562,CC(N)(C)C,Cc1ccc(cc1)C(Cl)=O,TRAIN
rxn_18_03,18,3,6.274652828,13.95964602,False,False,1.1448744058580733,Nc1ccc(F)cc1,Cc1ccc(cc1)C(Cl)=O,TRAIN
rxn_18_04,18,4,6.274652828,161.5498575,False,False,2.2083065792710816,COc1ccc(N)cc1,Cc1ccc(cc1)C(Cl)=O,TRAIN
rxn_18_05,18,5,6.274652828,12.16149752,False,False,1.0849870555805643,Nc1ccccc1,Cc1ccc(cc1)C(Cl)=O,TRAIN
rxn_18_06,18,6,6.274652828,13.0625628,False,False,1.1160283913883657,Nc1c(C)cc(C)cc1C,Cc1ccc(cc1)C(Cl)=O,TRAIN
rxn_18_07,18,7,6.274652828,44.4378742,False,False,1.6477532751722581,CCCCCCCc1ccc(N)cc1,Cc1ccc(cc1)C(Cl)=O,TRAIN
rxn_18_08,18,8,6.274652828,3.842451616,False,True,0.5846084075871351,CC(C)c1cccc(C(C)C)c1N,Cc1ccc(cc1)C(Cl)=O,TRAIN
rxn_18_09,18,9,6.274652828,5.079058871,False,True,0.7057832467333562,C1CCC(CC1)NC2CCCCC2,Cc1ccc(cc1)C(Cl)=O,TRAIN
rxn_18_10,18,10,6.274652828,42.74533907,False,False,1.6308887663966996,CCCCCCc1ccc(N)cc1,Cc1ccc(cc1)C(Cl)=O,TRAIN
rxn_18_11,18,11,6.274652828,4.34385838,False,True,0.6378756577900179,CSc1ccccc1N,Cc1ccc(cc1)C(Cl)=O,TRAIN
rxn_18_12,18,12,6.274652828,4.398359483,False,True,0.6432907218649421,Nc1ccccc1c2ccccc2,Cc1ccc(cc1)C(Cl)=O,TRAIN
rxn_18_13,18,13,6.274652828,18.41885079,False,False,1.2652625297082083,CC(C)(C)c1ccc(N)cc1,Cc1ccc(cc1)C(Cl)=O,TRAIN
rxn_18_14,18,14,6.274652828,28.38709677,False,False,1.4531209782517387,CC(C)NC(C)C,Cc1ccc(cc1)C(Cl)=O,TRAIN
rxn_18_15,18,15,6.274652828,3.746451116,False,True,0.5736200702612362,Nc1ccc(Br)cc1,Cc1ccc(cc1)C(Cl)=O,TRAIN
rxn_18_16,18,16,6.274652828,432.2583526,False,False,2.635743393971506,CC1CCCCN1,Cc1ccc(cc1)C(Cl)=O,TRAIN
rxn_18_17,18,17,6.274652828,5.083713049,False,True,0.706181028751966,Nc1cccc2cccnc12,Cc1ccc(cc1)C(Cl)=O,TRAIN
rxn_18_18,18,18,6.274652828,4.674768668,False,True,0.6697601245781957,CC(=O)c1cccc(N)c1,Cc1ccc(cc1)C(Cl)=O,TRAIN
rxn_18_19,18,19,6.274652828,0.0,True,False,-inf,C1COCCN1,Cc1ccc(cc1)C(Cl)=O,TRAIN
rxn_18_20,18,20,6.274652828,4.486015765,False,True,0.6518607954708626,COc1ccc(cc1N)C(F)(F)F,Cc1ccc(cc1)C(Cl)=O,TRAIN
rxn_18_21,18,21,6.274652828,12.45195051,False,False,1.0952373859201612,COCCOc1ccccc1N,Cc1ccc(cc1)C(Cl)=O,TRAIN
rxn_18_22,18,22,6.274652828,0.0,True,False,-inf,CCC(N)CC,Cc1ccc(cc1)C(Cl)=O,TRAIN
rxn_18_23,18,23,6.274652828,22.85714286,False,False,1.3590219426959547,CC1CCCC(C)N1,Cc1ccc(cc1)C(Cl)=O,TRAIN
rxn_18_24,18,24,6.274652828,3.587986172,False,True,0.5548507606162941,Nc1ccc(C=C)cc1,Cc1ccc(cc1)C(Cl)=O,TRAIN
rxn_18_25,18,25,6.274652828,39.11485774,False,False,1.592341755064075,Cc1ccc(N)cc1,Cc1ccc(cc1)C(Cl)=O,TRAIN
rxn_18_26,18,26,6.274652828,12.96967873,False,False,1.112929218372725,Cc1cccc(N)c1,Cc1ccc(cc1)C(Cl)=O,TRAIN
rxn_18_27,18,27,6.274652828,3.160090338,False,True,0.4996994980405926,CC(C)NC1CCCCC1,Cc1ccc(cc1)C(Cl)=O,TRAIN
rxn_18_28,18,28,6.274652828,10.58080502,False,False,1.0245187114083887,COc1ccccc1N,Cc1ccc(cc1)C(Cl)=O,TRAIN
rxn_18_29,18,29,6.274652828,4.31327184,False,True,0.6348068300197319,NC(c1ccccc1)(c2ccccc2)c3ccccc3,Cc1ccc(cc1)C(Cl)=O,TRAIN
rxn_18_30,18,30,6.274652828,2.575219475,False,True,0.4108142480255898,Cc1cccc(C)c1N,Cc1ccc(cc1)C(Cl)=O,TRAIN
rxn_18_31,18,31,6.274652828,4.403026683,False,True,0.6437513173569928,CC1CN(C(OC(C)(C)C)=O)CC(C)N1,Cc1ccc(cc1)C(Cl)=O,TRAIN
rxn_18_32,18,32,6.274652828,3.647825868,False,True,0.5620340987430851,N#CCCNc1ccccc1,Cc1ccc(cc1)C(Cl)=O,TRAIN
rxn_18_33,18,33,6.274652828,4.098560567,False,True,0.6126313573119958,Nc1ccccc1F,Cc1ccc(cc1)C(Cl)=O,TRAIN
rxn_18_35,18,35,6.274652828,6.244563943,False,True,0.7955021170478915,COc1cccc(N)c1,Cc1ccc(cc1)C(Cl)=O,TRAIN
rxn_18_36,18,36,6.274652828,4.687827871,False,True,0.6709716567542129,Nc1ccc(cc1)C(=O)c2ccccc2,Cc1ccc(cc1)C(Cl)=O,TRAIN
rxn_18_37,18,37,6.274652828,36.49,False,False,1.5621738633646483,FC1=CC=C(OC2=CC=C(N)C=C2)C=C1,Cc1ccc(cc1)C(Cl)=O,TEST1
rxn_19_01,19,1,22.5466401,11.96517768,False,True,1.077919152165553,CC(N)(C)C,ClC(=O)c1ccc(Cl)cc1Cl,TRAIN
rxn_19_03,19,3,22.5466401,69.21936328,False,False,1.8402276000830102,Nc1ccc(F)cc1,ClC(=O)c1ccc(Cl)cc1Cl,TRAIN
rxn_19_04,19,4,22.5466401,2579.393939,False,False,3.4115176750067575,COc1ccc(N)cc1,ClC(=O)c1ccc(Cl)cc1Cl,TRAIN
rxn_19_05,19,5,22.5466401,77.83783784,False,False,1.8911907637042997,Nc1ccccc1,ClC(=O)c1ccc(Cl)cc1Cl,TRAIN
rxn_19_06,19,6,22.5466401,56.76068625,False,False,1.7540476375392515,Nc1c(C)cc(C)cc1C,ClC(=O)c1ccc(Cl)cc1Cl,TRAIN
rxn_19_07,19,7,22.5466401,457.5484473,False,False,2.6604370859021125,CCCCCCCc1ccc(N)cc1,ClC(=O)c1ccc(Cl)cc1Cl,TRAIN
rxn_19_08,19,8,22.5466401,20.74344428,False,True,1.3168808691024876,CC(C)c1cccc(C(C)C)c1N,ClC(=O)c1ccc(Cl)cc1Cl,TRAIN
rxn_19_09,19,9,22.5466401,94.93225678,False,False,1.9774138052751091,C1CCC(CC1)NC2CCCCC2,ClC(=O)c1ccc(Cl)cc1Cl,TRAIN
rxn_19_10,19,10,22.5466401,562.1997106,False,False,2.7498906177124476,CCCCCCc1ccc(N)cc1,ClC(=O)c1ccc(Cl)cc1Cl,TRAIN
rxn_19_11,19,11,22.5466401,42.54732531,False,False,1.628872263842029,CSc1ccccc1N,ClC(=O)c1ccc(Cl)cc1Cl,TRAIN
rxn_19_12,19,12,22.5466401,19.08438241,False,True,1.2806781103019422,Nc1ccccc1c2ccccc2,ClC(=O)c1ccc(Cl)cc1Cl,TRAIN
rxn_19_13,19,13,22.5466401,621.719457,False,False,2.7935944590289385,CC(C)(C)c1ccc(N)cc1,ClC(=O)c1ccc(Cl)cc1Cl,TRAIN
rxn_19_14,19,14,22.5466401,97.45245659,False,False,1.9887927913246934,CC(C)NC(C)C,ClC(=O)c1ccc(Cl)cc1Cl,TRAIN
rxn_19_15,19,15,22.5466401,69.01729849,False,False,1.8389579559139222,Nc1ccc(Br)cc1,ClC(=O)c1ccc(Cl)cc1Cl,TRAIN
rxn_19_16,19,16,22.5466401,0.0,True,False,-inf,CC1CCCCN1,ClC(=O)c1ccc(Cl)cc1Cl,TRAIN
rxn_19_17,19,17,22.5466401,144.1668858,False,False,2.1588655172082816,Nc1cccc2cccnc12,ClC(=O)c1ccc(Cl)cc1Cl,TRAIN
rxn_19_18,19,18,22.5466401,59.67548775,False,False,1.775795977343943,CC(=O)c1cccc(N)c1,ClC(=O)c1ccc(Cl)cc1Cl,TRAIN
rxn_19_19,19,19,22.5466401,0.0,True,False,-inf,C1COCCN1,ClC(=O)c1ccc(Cl)cc1Cl,TRAIN
rxn_19_20,19,20,22.5466401,54.61883975,False,False,1.7373424703272484,COc1ccc(cc1N)C(F)(F)F,ClC(=O)c1ccc(Cl)cc1Cl,TRAIN
rxn_19_21,19,21,22.5466401,379.3647582,False,False,2.57905698382687,COCCOc1ccccc1N,ClC(=O)c1ccc(Cl)cc1Cl,TRAIN
rxn_19_22,19,22,22.5466401,0.0,True,False,-inf,CCC(N)CC,ClC(=O)c1ccc(Cl)cc1Cl,TRAIN
rxn_19_23,19,23,22.5466401,98.27841232,False,False,1.992458131871611,CC1CCCC(C)N1,ClC(=O)c1ccc(Cl)cc1Cl,TRAIN
rxn_19_24,19,24,22.5466401,144.8347291,False,False,2.160872711364267,Nc1ccc(C=C)cc1,ClC(=O)c1ccc(Cl)cc1Cl,TRAIN
rxn_19_25,19,25,22.5466401,478.3365422,False,False,2.6797335597756007,Cc1ccc(N)cc1,ClC(=O)c1ccc(Cl)cc1Cl,TRAIN
rxn_19_26,19,26,22.5466401,188.6943777,False,False,2.2757589602060446,Cc1cccc(N)c1,ClC(=O)c1ccc(Cl)cc1Cl,TRAIN
rxn_19_27,19,27,22.5466401,68.10823387,False,False,1.833199618640293,CC(C)NC1CCCCC1,ClC(=O)c1ccc(Cl)cc1Cl,TRAIN
rxn_19_28,19,28,22.5466401,191.6329021,False,False,2.282470076630429,COc1ccccc1N,ClC(=O)c1ccc(Cl)cc1Cl,TRAIN
rxn_19_29,19,29,22.5466401,26.24640857,False,True,1.4190698850776045,NC(c1ccccc1)(c2ccccc2)c3ccccc3,ClC(=O)c1ccc(Cl)cc1Cl,TRAIN
rxn_19_30,19,30,22.5466401,26.10978941,False,True,1.4168033690100845,Cc1cccc(C)c1N,ClC(=O)c1ccc(Cl)cc1Cl,TRAIN
rxn_19_31,19,31,22.5466401,93.55990664,False,False,1.9710897797707936,CC1CN(C(OC(C)(C)C)=O)CC(C)N1,ClC(=O)c1ccc(Cl)cc1Cl,TRAIN
rxn_19_32,19,32,22.5466401,38.81143227,False,False,1.588959669936099,N#CCCNc1ccccc1,ClC(=O)c1ccc(Cl)cc1Cl,TRAIN
rxn_19_33,19,33,22.5466401,40.22935524,False,False,1.6045430721448617,Nc1ccccc1F,ClC(=O)c1ccc(Cl)cc1Cl,TRAIN
rxn_19_35,19,35,22.5466401,92.61678307,False,False,1.9666896922353894,COc1cccc(N)c1,ClC(=O)c1ccc(Cl)cc1Cl,TRAIN
rxn_19_36,19,36,22.5466401,29.66809498,False,True,1.472289660700545,Nc1ccc(cc1)C(=O)c2ccccc2,ClC(=O)c1ccc(Cl)cc1Cl,TRAIN
rxn_19_37,19,37,22.5466401,51.68026101,False,False,1.7133246983871142,FC1=CC=C(OC2=CC=C(N)C=C2)C=C1,ClC(=O)c1ccc(Cl)cc1Cl,TEST1
rxn_20_01,20,1,41.65114407,31.89547364,False,True,1.503729055701438,CC(N)(C)C,ClC(=O)c1occc1,TRAIN
rxn_20_03,20,3,41.65114407,68.69425435,False,False,1.8369204137925665,Nc1ccc(F)cc1,ClC(=O)c1occc1,TRAIN
rxn_20_04,20,4,41.65114407,459.5279503,False,False,2.6623119320265687,COc1ccc(N)cc1,ClC(=O)c1occc1,TRAIN
rxn_20_05,20,5,41.65114407,67.85672447,False,False,1.831592891870582,Nc1ccccc1,ClC(=O)c1occc1,TRAIN
rxn_20_06,20,6,41.65114407,62.80237483,False,False,1.7979760666044544,Nc1c(C)cc(C)cc1C,ClC(=O)c1occc1,TRAIN
rxn_20_07,20,7,41.65114407,148.4710018,False,False,2.1716416389190734,CCCCCCCc1ccc(N)cc1,ClC(=O)c1occc1,TRAIN
rxn_20_08,20,8,41.65114407,46.27167194,False,True,1.6653151921992169,CC(C)c1cccc(C(C)C)c1N,ClC(=O)c1occc1,TRAIN
rxn_20_09,20,9,41.65114407,53.50082327,False,True,1.7283604649907085,C1CCC(CC1)NC2CCCCC2,ClC(=O)c1occc1,TRAIN
