acyl_chlorides,amines,Controls,HTE_rate,Fast_unmeasurable,Slow_unreliable,HTE_lnk,amine_smiles,acid_smiles,test splits,is_biased,bias,corrected_HTE_rate_all,corrected_HTE_rate,predicted_bias,correction_applied,classified_rate,reaction,Name,NMR_rate,residual_bias
1,48,11.76353277,24.594,False,False,1.3908291687001455,NC1=C(N2CCOCC2)C=CC=C1,ClC(c1ccc(F)cc1)=O,TEST1,False,0.0,22.13653688607908,24.594,2.45746311392092,False,0,rxn_01_48,Acid chloride 1 + Amine 48,7.4106,2.45746311392092
1,49,11.76353277,0.0,True,False,-inf,CCNCC,ClC(c1ccc(F)cc1)=O,TRAIN,False,0.0,0.0,0.0,0.0,False,1,,,,0.0
1,50,11.76353277,0.0,True,False,-inf,CCCCC(CC)CNCC(CC)CCCC,ClC(c1ccc(F)cc1)=O,TRAIN,False,0.0,0.0,0.0,0.0,False,1,,,,0.0
1,51,11.76353277,0.0,True,False,-inf,C1CCNC1,ClC(c1ccc(F)cc1)=O,TRAIN,False,0.0,0.0,0.0,0.0,False,1,,,,0.0
1,52,11.76353277,0.0,True,False,-inf,C1CN(CCN1)C2=CC=CC=C2F,ClC(c1ccc(F)cc1)=O,TRAIN,False,0.0,0.0,0.0,0.0,False,1,,,,0.0
1,53,11.76353277,0.0,True,False,-inf,CNCC1=C2C=CC=CC2=CC3=CC=CC=C31,ClC(c1ccc(F)cc1)=O,TRAIN,False,0.0,0.0,0.0,0.0,False,1,,,,0.0
2,1,7.01754386,4.928886809,False,True,0.6927488447744945,CC(N)(C)C,ClC(=O)c1ccccc1,TRAIN,True,5.597428981,0.0,0.0,5.09590614555898,True,0,,,,-0.5015228354410199
2,3,7.01754386,20.5394252,False,False,1.312588285611738,Nc1ccc(F)cc1,ClC(=O)c1ccccc1,TRAIN,False,0.0,20.475851383490575,20.5394252,0.06357381650942437,False,0,rxn_02_03,Amine 3 + Acid Chloride 2,6.8476,0.06357381650942437
2,4,7.01754386,290.9090909,False,False,2.463757293148109,COc1ccc(N)cc1,ClC(=O)c1ccccc1,TRAIN,False,0.0,290.90743714436337,290.9090909,0.0016537556366597323,False,0,,,,0.0016537556366597323
2,5,7.01754386,15.97858099,False,False,1.2035382082960937,Nc1ccccc1,ClC(=O)c1ccccc1,TRAIN,False,0.0,15.93206858797128,15.97858099,0.04651240202871967,False,0,,,,0.04651240202871967
2,6,7.01754386,17.13913021,False,False,1.2339887782299857,Nc1c(C)cc(C)cc1C,ClC(=O)c1ccccc1,TRAIN,False,0.0,16.733617728785113,17.13913021,0.40551248121488837,False,0,,,,0.40551248121488837
2,7,7.01754386,50.7606679,False,False,1.7055273278311809,CCCCCCCc1ccc(N)cc1,ClC(=O)c1ccccc1,TRAIN,False,0.0,50.75901414436334,50.7606679,0.0016537556366597323,False,0,,,,0.0016537556366597323
2,8,7.01754386,8.761154311,False,True,0.9425613296694012,CC(C)c1cccc(C(C)C)c1N,ClC(=O)c1ccccc1,TRAIN,True,1.7651614789999996,6.717493047695905,6.717493047695905,2.0436612633040956,True,0,,,,0.27849978430409594
2,9,7.01754386,11.72713654,False,False,1.0691919817071538,C1CCC(CC1)NC2CCCCC2,ClC(=O)c1ccccc1,TRAIN,False,0.0,11.617866451423044,11.72713654,0.10927008857695666,False,0,,,,0.10927008857695666
2,10,7.01754386,52.38938053,False,False,1.7192432632314305,CCCCCCc1ccc(N)cc1,ClC(=O)c1ccccc1,TRAIN,False,0.0,52.38772677436334,52.38938053,0.0016537556366597323,False,0,,,,0.0016537556366597323
2,11,7.01754386,8.530278697,False,True,0.9309632204514596,CSc1ccccc1N,ClC(=O)c1ccccc1,TRAIN,True,1.996037093,6.443208327110844,6.443208327110844,2.087070369889157,True,0,,,,0.09103327688915686
2,12,7.01754386,8.579325594,False,True,0.9334531500496516,Nc1ccccc1c2ccccc2,ClC(=O)c1ccccc1,TRAIN,True,1.9469901959999998,6.942793732710477,6.942793732710477,1.6365318612895228,True,0,,,,-0.310458334710477
2,13,7.01754386,48.29948228,False,False,1.683942475593247,CC(C)(C)c1ccc(N)cc1,ClC(=O)c1ccccc1,TRAIN,False,0.0,48.29782852436334,48.29948228,0.0016537556366597323,False,0,,,,0.0016537556366597323
2,14,7.01754386,11.0988149,False,False,1.0452766085283072,CC(C)NC(C)C,ClC(=O)c1ccccc1,TRAIN,False,0.0,11.062474281775506,11.0988149,0.03634061822449454,False,0,,,,0.03634061822449454
2,15,7.01754386,9.181077191,False,True,0.9628936387897244,Nc1ccc(Br)cc1,ClC(=O)c1ccccc1,TRAIN,True,1.345238599,7.824796623440424,7.824796623440424,1.3562805675595764,True,0,,,,0.011041968559576398
2,16,7.01754386,1706.666667,False,False,3.2321487063409915,CC1CCCCN1,ClC(=O)c1ccccc1,TRAIN,False,0.0,1706.6576476644382,1706.666667,0.009019335561891106,False,0,,,,0.009019335561891106
2,17,7.01754386,12.78679382,False,False,1.1067616624742025,Nc1cccc2cccnc12,ClC(=O)c1ccccc1,TRAIN,False,0.0,12.68576698593669,12.78679382,0.10102683406330949,False,0,,,,0.10102683406330949
2,18,7.01754386,10.82514578,False,False,1.0344337536187769,CC(=O)c1cccc(N)c1,ClC(=O)c1ccccc1,TRAIN,False,0.0,9.89991514996141,10.82514578,0.9252306300385885,False,0,,,,0.9252306300385885
2,19,7.01754386,0.0,True,False,-inf,C1COCCN1,ClC(=O)c1ccccc1,TRAIN,False,0.0,0.0,0.0,0.0,False,1,,,,0.0
2,20,7.01754386,10.57641379,False,False,1.0243384337450268,COc1ccc(cc1N)C(F)(F)F,ClC(=O)c1ccccc1,TRAIN,False,0.0,8.819659690348258,10.57641379,1.756754099651742,False,0,,,,1.756754099651742
2,21,7.01754386,31.26436782,False,False,1.495049651469867,COCCOc1ccccc1N,ClC(=O)c1ccccc1,TRAIN,False,0.0,31.24277689897606,31.26436782,0.021590921023940238,False,0,,,,0.021590921023940238
2,22,7.01754386,731.4285714,False,False,2.8641719209446093,CCC(N)CC,ClC(=O)c1ccccc1,TRAIN,False,0.0,731.4093987891877,731.4285714,0.019172610812329897,False,0,,,,0.019172610812329897
2,23,7.01754386,11.87665368,False,False,1.074694092747203,CC1CCCC(C)N1,ClC(=O)c1ccccc1,TRAIN,False,0.0,11.424664731076476,11.87665368,0.45198894892352387,False,0,,,,0.45198894892352387
