name,acyl_chlorides,num_Hs,IP,EA,HOMO,LUMO,global_E,global_N,hardness,BV_main_1,SA,SV,PYR,DISP_mol,DISP_atom,Charges_main_atom,fukui_E_main_atom,fukui_N_main_atom,BV_secondary_1,BV_secondary_2,L_main_atom_1,L_main_atom_2,B1_main_atom_1,B1_main_atom_2,B5_main_atom_1,B5_main_atom_2,Charges_secondary_1,Charges_secondary_2,fukui_E_secondary_1,fukui_E_secondary_2,fukui_N_secondary_1,fukui_N_secondary_2,BV_secondary_avg,L_avg,B1_avg,B5_avg,Charges_secondary_avg,fukui_E_secondary_avg,fukui_N_secondary_avg,FCS_1,FREQS_1,FCS_2,FREQS_2,FCS_avg,FREQS_avg,BV_Hs_avg,Charges_Hs_avg,fukui_E_Hs_avg,fukui_N_Hs_avg
33_acid_chloride.sdf,33,1,9.230579744519517,3.800921203182498,-0.4269810729685125,-0.2785142871680151,0.8150624300050034,-9.230579744519517,5.429658541337019,110.52911207622776,307.58918406161905,443.90697964897674,0.0211421151748759,15.842543052648349,26.95486072294697,0.3075706115058673,0.1470856896622633,0.0002322942126137,49.39389321251283,115.7387631601969,3.9779947620275062,4.628128632819795,2.3547955654938986,2.717693360256081,5.025117519879174,4.587400527391949,-0.2033619627692615,-0.0395357886554071,0.2749880454194798,-0.0120079995253735,0.2203412336680987,0.0047666908303244,82.56632818635487,4.303061697423651,2.53624446287499,4.806259023635562,-0.1214488757123343,0.1314900229470531,0.1125539622492115,1.607017280091898,552.5337541794473,3.6491888349514543,1016.0086915965018,2.6281030575216766,784.2712228879745,95.51201305,0.074969174,0.078240634,0.049418637
34_acid_chloride.sdf,34,0,9.924597547973397,5.630957483034576,-0.4444190845327923,-0.3075378814191754,1.5686417647093076,-9.924597547973397,4.2936400649388204,108.92887795487204,337.0176930403921,500.8273121668837,0.0737319370608871,17.512539749418092,26.964925557038363,0.3064352050350071,0.0482440772398573,0.0077108559027237,59.50883712599719,127.22907169432357,3.946087442192056,6.855686961587944,2.1792124971193747,2.3678842158831515,5.97483354166296,4.944000339413501,-0.1401609145838071,0.0070469499951939,0.1803757089233406,0.0532090608355192,0.2824582371404962,0.0335888350891115,93.36895441016036,5.40088720189,2.273548356501263,5.4594169405382305,-0.0665569822943066,0.1167923848794299,0.1580235361148038,1.8474466574708208,592.4265241886268,3.9340632231424095,1054.92096168716,2.890754940306615,823.6737429378934,,,,
35_acid_chloride.sdf,35,2,8.748661589479784,4.608775265714014,-0.4024038701449569,-0.2834557992415699,1.0077547546471677,-8.748661589479784,4.13988632376577,100.37860740449106,342.2599452807136,508.06822842827194,0.0024555089996107,17.611354735525683,25.4063161540309,0.3085664355276823,0.0775718467088147,-0.0034284573293568,53.01690693563452,90.56592993615168,3.972553549281886,4.695990427375959,1.75,1.7643538235092038,6.729894994144647,7.17007934724041,-0.1897362200949467,-0.0809630512208869,0.1849937955252115,-0.0214284233508122,0.1769659088235075,-0.003212105536329,71.7914184358931,4.334271988328922,1.757176911754602,6.949987170692529,-0.1353496356579168,0.0817826860871996,0.0868769016435892,1.6763516147866986,564.3273507453497,3.918310206986552,1052.8067536419924,2.7973309108866253,808.5670521936711,77.78549801,0.083433508,0.059224957,0.043978699
36_acid_chloride.sdf,36,1,9.338714251736045,3.8504245168142655,-0.4293082552394562,-0.2794905965829527,0.8419539017285691,-9.338714251736045,5.488289734921778,99.7594318490384,291.7487404599166,414.7072175099055,0.0249868407572858,16.008928721427996,24.25088689003129,0.3049672727571424,0.1449509945998588,0.002684823992524,48.09278782233866,109.62963407337422,3.977781234174375,5.593187092255794,1.75,1.9406961494453592,5.1308775286853425,3.9600027069450903,-0.2022320812325086,-0.0387799675374803,0.2725746134977361,-0.0141442718023909,0.2481846935469328,0.0034924605067402,78.86121094785643,4.785484163215084,1.8453480747226796,4.545440117815216,-0.1205060243849945,0.1292151708476726,0.1258385770268365,1.6228617614773346,555.2509425602248,3.8122528299890255,1038.4607877438036,2.71755729573318,796.8558651520142,88.45215663,0.074533926,0.079617646,0.056682288
37_acid_chloride.sdf,37,0,9.849568600843204,5.753832581188881,-0.4421623146920779,-0.3133097136398014,1.617718303481897,-9.849568600843204,4.095736019654323,103.51945908189708,309.38833781762975,444.2354389125468,0.034525576420062,17.248369017358755,24.482333268572095,0.3206015127825811,0.0494146051844861,-0.0008817211425394,53.1434613988267,124.1520202008409,3.9403533757334057,6.8692117938418935,2.0191961178338316,2.0887106250717897,5.926111707406436,3.823570723980012,-0.1374631076239745,-0.035307285977917,0.1860364015183666,0.0526708034058813,0.273585984790745,0.0292812611093806,88.6477407998338,5.404782584787649,2.0539533714528107,4.874841215693224,-0.0863851968009458,0.1193536024621239,0.1514336229500628,1.9481209445501468,608.3541829580345,4.132679333387424,1081.2225846523306,3.040400138968786,844.7883838051825,,,,
38_acid_chloride.sdf,38,0,9.310730719608266,6.024453643055846,-0.4285904430712939,-0.3193617192645753,1.691146704026842,-9.310730719608266,3.2862770765524196,98.72294033644786,326.89890046450375,473.4909059501326,0.0513135423265233,18.04575408009157,24.49214951110067,0.3097003365862257,0.0485881363793926,-0.0034266497511195,53.34427509248703,118.32005584745563,3.9365502036047015,6.863566883897115,1.8872397626290984,1.9335209938907985,5.8265871136199845,4.6617877681828235,-0.1325703525071563,-0.0162259518185565,0.1805129616942782,0.0518409402187693,0.2207031794487628,0.0309030507148156,85.83216546997133,5.400058543750909,1.910380378259948,5.244187440901404,-0.0743981521628564,0.1161769509565237,0.1258031150817892,1.9772413093130503,612.8841336033338,4.106670625199381,1077.8149179953016,3.041955967256216,845.3495257993177,,,,
39_acid_chloride.sdf,39,0,8.624267798831983,5.094963399288475,-0.4004651741779599,-0.2880472452987177,1.1750950792246664,-8.624267798831983,3.5293043995435083,100.55745710040728,355.77970469003924,530.198456615136,0.073883814381667,17.739586242589795,25.087038657273567,0.3092564695219033,0.0566863803565882,-0.0069891587844778,55.71952456281305,120.92122072314952,4.471236563469535,6.83293310913444,2.135412126931393,2.1084582214494505,6.445635209327161,6.220463564292384,-0.173683756922013,-0.0297094702425875,0.1837525754333786,0.0417519326638599,0.1774298141509722,0.0420262526144681,88.32037264298128,5.652084836301988,2.1219351741904218,6.333049386809773,-0.1016966135823003,0.1127522540486193,0.1097280333827201,1.7427466503993707,575.394450737788,4.115894525556499,1079.0246669794744,2.9293205879779345,827.2095588586312,,,,
40_acid_chloride.sdf,40,2,8.50770687864604,4.7850416949539945,-0.3919726984643306,-0.2947238271614275,1.0408208270496362,-8.50770687864604,3.7226651836920457,96.81834796063823,338.63955186620944,490.4398285801487,0.0175425228018488,17.417701090565934,23.84829557188388,0.2942836262211867,0.0848422798501205,0.0024118916351146,44.43735105492807,87.43030778201809,3.956061983986153,4.909242793902241,1.75,1.884715389834429,5.676848201222276,7.14878505505863,-0.1741812811198732,0.0576733959568963,0.1995615814784493,-0.0293851966145161,0.1535912419963971,-0.0229413476195439,65.93382941847308,4.432652388944197,1.8173576949172143,6.412816628140453,-0.0582539425814884,0.0850881924319665,0.0653249471884265,1.7874042360739046,582.720010857211,3.5141445670163503,997.0319289600394,2.6507744015451276,789.8759699086252,78.51083289,0.092082201,0.072159067,0.054197989
41_acid_chloride.sdf,41,2,8.732193292009777,4.842833286924015,-0.3998380675510637,-0.2854607086726311,1.0903372180907682,-8.732193292009777,3.889360005085762,94.59370876055746,313.74950048137106,446.28404247015703,0.0069524638115946,17.625082360899555,24.53165446090306,0.3086662842275011,0.0669681865901359,0.0029518307789233,43.20318356264066,92.761283805907,3.9646992781174513,5.138278288369477,2.049139313533896,2.3713517115942313,3.814032084568189,5.742499268346695,-0.185406090829336,-0.086252299117132,0.1820827026283541,-0.0307872309655097,0.1962056851430088,-0.0126871212840629,67.98223368427384,4.551488783243464,2.2102455125640637,4.778265676457442,-0.135829194973234,0.0756477358314221,0.0917592819294729,1.7176132189099833,571.2302892741222,3.6493494971223983,1016.0310571649668,2.683481358016191,793.6306732195445,81.1433749,0.099354615,0.072067721,0.05264622
42_acid_chloride.sdf,42,1,9.088671558845318,3.935006817136776,-0.4252695838363454,-0.2818785120062398,0.8359583214584224,-9.088671558845318,5.153664741708543,98.15606001371924,312.5282337387316,454.1465127563355,0.0,16.267924865119603,24.42077187242709,0.3006132622959734,0.1419683031515449,0.0031609238295605,53.30662252492572,114.87484591559571,3.9740213869360193,6.807250351483843,2.080694733071483,2.291795287931893,6.353301077482147,3.4870527098186868,-0.1917819287657615,-0.0347289475394568,0.2761407962414126,-0.0086599145845203,0.2074519445715991,0.007015395209794,84.09073422026071,5.390635869209931,2.186245010501688,4.920176893650417,-0.1132554381526091,0.1337404408284461,0.1072336698906966,1.6252615166807058,555.6613207416917,3.748923552082275,1029.799191875966,2.6870925343814904,792.7302563088289,94.46401658,0.07239292,0.063344963,0.045248173
43_acid_chloride.sdf,43,1,9.020791736240897,4.060147047111081,-0.4082429751426699,-0.2882107948112742,0.8643911719459363,-9.020791736240897,4.960644689129814,105.4250973623612,296.37802411958756,429.26078899948095,0.0207178797100215,16.14564834453681,25.09042666412351,0.3021060220660011,0.1468254297070872,-0.0030465444069922,49.09894809994925,112.56862615246544,3.975582931559122,4.655997116194838,1.8585670506080625,1.985529369169285,5.154364675321961,4.449619547550436,-0.192892844372382,-0.03214232561432,0.2756874678751068,-0.0125315817366608,0.1910878750074522,-0.0060560315617346,80.83378712620734,4.31579002387698,1.9220482098886735,4.801992111436199,-0.112517584993351,0.1315779430692229,0.0925159217228588,1.6378479741310257,557.8087656914113,3.63655090260734,1014.2478364968032,2.6371994383691826,786.0283010941073,86.69503681,0.079562639,0.083662706,0.072733027
44_acid_chloride.sdf,44,0,9.209205211570907,6.213071717010581,-0.4248589078556519,-0.3229415419876884,1.7829592187450458,-9.209205211570907,2.9961334945603264,96.41985828728104,307.4191351503814,436.87542917964777,0.0,18.398609853107764,24.108229565690657,0.2983920337341451,0.0421715414890948,-0.0029636318245951,48.6094647216522,114.2190636972362,3.947976632217449,7.398810764895955,1.75,1.776491047796206,5.8486268566540085,3.3967809593091087,-0.1682893272400494,-0.0137059736702206,0.1626554350066584,0.0109280377301647,0.2276423262942267,0.025033168942721,81.41426420944421,5.673393698556702,1.763245523898103,4.622703907981559,-0.090997650455135,0.0867917363684116,0.1263377476184739,1.83473364865197,590.3846451402859,4.519056477087064,1130.636857772703,3.176895062869517,860.5107514564945,,,,
45_acid_chloride.sdf,45,2,8.738563082827312,4.86120802349082,-0.4124883630943353,-0.2902029699900932,1.0980366507579518,-8.738563082827312,3.877355059336492,94.56756114419544,363.1692441762344,538.3771906121307,0.0482500342822255,17.60503032711919,24.69778798508542,0.2865288745305667,0.0750116058547122,0.003723766845732,52.082914079183126,91.65053306284834,3.950284147016798,7.668427537494412,1.7954151963066205,2.0382578239773443,7.020694056204098,6.38649487396173,-0.1422452022018509,0.0611183854632655,0.1853408882866039,-0.0227956905711878,0.1501347054466453,-0.0143078370212485,71.86672357101574,5.809355842255605,1.9168365101419824,6.703594465082914,-0.0405634083692927,0.081272598857708,0.0679134342126984,1.8205012968355303,588.090328324684,3.3820452868573083,978.1128484539336,2.601273291846419,783.1015883893089,84.16080983,0.084098926,0.057319027,0.050602378
46_acid_chloride.sdf,46,2,10.098750027944051,4.663459904222171,-0.4451097971004151,-0.2951590637254723,1.1955116798999017,-10.098750027944051,5.435290123721882,94.05820557746326,288.57678643127645,398.34550874018817,0.0180484970254437,15.576618867301056,22.839490878078937,0.313246698258754,0.0902591163828276,0.0022565334840841,51.590292986922634,87.08725105534836,3.9542758020879183,5.067069512767763,1.75,1.7826347203379067,5.813949341137448,5.449854244941166,-0.1592744441056295,-0.11825011184794,0.217301038788886,-0.0275137608304034,0.2848719643659486,0.009509882084163,69.3387720211355,4.510672657427841,1.7663173601689532,5.631901793039307,-0.1387622779767847,0.0948936389792413,0.1471909232250558,1.8046808839010096,585.5294586724301,3.8662502528393135,1045.7893991214771,2.8354655683701617,815.6594288969536,74.94063735,0.117646368,0.081588203,0.064845323
