name,amines,IP,EA,HOMO,LUMO,global_E,global_N,hardness,BV_main_1,SA,SV,PYR,DISP_mol,DISP_atom,Charges_main_atom,fukui_E_main_atom,fukui_N_main_atom,BV_secondary_1,L_main_atom_1,B1_main_atom_1,B5_main_atom_1,Charges_secondary_1,fukui_E_secondary_1,fukui_N_secondary_1,BV_secondary_avg,L_avg,B1_avg,B5_avg,Charges_secondary_avg,fukui_E_secondary_avg,fukui_N_secondary_avg,FCS_1,FREQS_1,FCS_avg,FREQS_avg
47_amine.sdf,47,7.413452361779635,3.8180993048872662,-0.3652055805186392,-0.2271176218441533,0.6038023438431385,-7.413452361779635,3.595353056892369,52.33183938694957,388.43198495875697,578.3660938532016,0.6065854800154902,18.189864895558603,17.605777681613617,-0.2809321882852995,0.0226266742165978,0.0787861682392659,92.0124160732987,10.970918862473267,1.7,5.785245554390077,0.0760017265641028,0.0226261065797239,0.0260916313328103,92.0124160732987,10.970918862473267,1.7,5.785245554390077,0.0760017265641028,0.0226261065797239,0.0260916313328103,5.255102347178743,1174.831276850024,5.255102347178743,1174.831276850024
48_amine.sdf,48,7.1705668795587165,2.8164619331135694,-0.3456534564530946,-0.2122639933980844,0.3591015728431858,-7.1705668795587165,4.354104946445148,67.04039654291381,362.640443712451,548.5450410105713,0.6390690727027982,17.490716097146517,19.500947032434674,-0.288925236950795,0.033094146230729,0.0684408926132934,105.61440610482222,6.788342046964962,1.9319967896206836,6.82132825466692,0.063259978383639,0.0464778764137884,0.0298345962028635,105.61440610482222,6.788342046964962,1.9319967896206836,6.82132825466692,0.063259978383639,0.0464778764137884,0.0298345962028635,5.254424888210793,1174.7555480074475,5.254424888210793,1174.7555480074475
49_amine_pka.sdf,49,8.284730189742154,-4.182484793648239,-0.3480626490323183,0.0368902727821491,0.003993848855933,-8.284730189742154,12.467214983390392,79.3935764169872,249.8503912181826,334.6789188564691,0.7221142859083881,13.823487497926855,17.5230853816876,-0.2630947740032638,0.2006874898071158,0.208501130790826,71.56393417354352,4.656765943611505,1.993487562975108,4.388594214307969,0.0224589669223451,0.0064804209176421,-0.0363272607032198,71.70774606353464,4.660013208406392,1.9131474229072056,4.391352595057388,0.0182295258009417,0.0010556928694416,-0.0322296352415084,4.300159113976922,1062.740358080266,4.29651933897355,1062.2904009828487
50_amine_pka.sdf,50,7.466628714933314,-2.656504096162745,-0.3440318290152257,0.0111444203903569,1.0747474441229603e-05,-7.466628714933314,10.12313281109606,98.0933057344504,567.450845268851,902.1727848888662,0.7490585683107429,17.04207834075136,24.286045168367657,-0.272305435642365,0.0901237126105171,0.1338756431737029,97.85379356857428,6.981785299636076,2.369083087847554,8.432307551020598,0.0168520772729173,0.0109706478642698,-0.0283338009041616,95.90736500658542,8.16390426273249,2.388434971001665,7.748151476847637,0.0160243690411715,0.0099786416632263,-0.0276372661199847,4.227410276361434,1053.7124466162234,4.219334875484607,1052.7050576104896
51_amine_pka.sdf,51,8.727133719208453,-4.091747866581988,-0.3588636222354364,0.0347938946540723,0.0003138877471273,-8.727133719208453,12.81888158579044,71.78462005563898,228.47014053644767,299.8322442750808,0.8329368024446606,13.865577277685489,15.900925589772765,-0.2630476020095373,0.1642156883598728,0.2130823077769831,67.23598071330174,4.260623952863303,1.7,4.234777716320872,0.0124170618113185,0.0082348797271241,-0.0340546447648043,67.24277909355587,4.260625483196732,1.7,4.234757729034473,0.0124063454537852,0.008309807881888,-0.0340517689178274,4.312115890094096,1064.2168299271698,4.311267815670533,1064.1121685652136
52_amine_pka.sdf,52,7.061172879961875,3.0399875631664814,-0.3459986249152104,-0.22367315284268,0.3893105632786318,-7.061172879961875,4.0211853167953935,74.72884165800258,361.8908028139137,543.6630112161763,0.7673729748617215,17.38296417704839,17.50414483495119,-0.2636541275721201,0.0116607700505714,0.0871811808751964,74.23831237505107,6.550051135330208,1.7,7.999373965230431,0.005661312809152,-0.0074310653537903,-0.0190400055130243,73.95644107066848,6.597774543738705,1.7525159193372106,7.976314307361286,0.0096941267979175,-0.0070921718987475,-0.0204835698350877,3.953590916301863,1019.0154665662836,4.012402103244445,1026.5390423277636
53_amine_pka.sdf,53,6.862721821512677,5.479778811516003,-0.3524321788113989,-0.28444844598438,1.127749957954532,-6.862721821512677,1.3829430099966735,84.80090348065322,431.5134115195751,673.995619950547,0.7534396386684318,19.08847370280183,23.568608794732366,-0.2535264221906536,0.0075814291342199,0.0789247354188941,41.51404754565409,3.554183832945477,2.007169420219072,6.3331846389700015,-0.0220089906724232,-0.0126662209827938,-0.0281511213203265,69.00355957937438,4.471658614390528,2.509573290691003,6.793586043376473,-0.0032603382520386,-0.0119843811438743,-0.0250521578996683,4.522660339930627,1089.8880654415414,4.375564680792683,1071.866226870277
54_amine.sdf,54,7.725923799001288,4.4637935509346685,-0.3687257706717602,-0.2483857185130374,0.8314214076761104,-7.725923799001288,3.2621302480666197,84.55929950546813,536.8499292044283,854.9772575476535,0.7455063965923657,18.585250982443767,24.11471530631058,-0.258890996117932,-0.0075673347374361,0.1146241501691283,43.22723936969373,3.555478488332961,1.9359422309510783,7.672324824599373,-0.0261131870968252,-0.0064876442323584,-0.0349437004408519,65.3972803307244,4.904882843911255,1.956115582875428,9.470493564734374,-0.005694565927417,-0.0057395633223811,-0.0304806705447599,4.553335755400731,1093.5779589827837,4.476074196607473,1084.219896971962
55_amine.sdf,55,7.126435233164063,4.442075327344053,-0.3627166172577037,-0.2464514986935955,0.7501658088283298,-7.126435233164063,2.68435990582001,77.48375451790515,534.3491364439773,881.1168955243508,0.7494231844026641,19.43802813415313,18.389157541215013,-0.255641652595125,0.0106362106994484,0.1008173812264517,90.76046820188512,7.034722335867821,1.7,9.070014961969934,0.0072746251062648,-0.0061707526627179,-0.0158330734927004,82.19921565263209,6.294863099908111,1.7,9.312344106431446,0.0079554384067572,-0.0067026768124254,-0.0156463855621073,4.394803296260717,1074.3718765333392,4.377737994796247,1072.2818835806402
56_amine.sdf,56,7.296050349841266,5.3344958283042905,-0.3578481160374966,-0.2604990239757761,1.1127189471631072,-7.296050349841266,1.961554521536976,104.3206220472294,621.5912486527864,1001.7645575867722,0.6735715308082056,19.21357124314334,27.206750503001157,-0.2612170581367277,0.0044823906631223,0.0956072839365573,113.1386441891575,8.487497352871772,3.11566183539634,6.354030086756624,0.0458739973182809,-0.0033407211985984,-0.0086213237670234,100.44659120703233,8.310086588914846,3.5285912804964337,7.526468564828777,0.0318633095545976,-0.0044236315342191,-0.0142390333021736,4.374076292123533,1071.8353775245178,4.384680320306751,1073.1330262311935
