acyl_chlorides,amines,y_true,y_pred,y_std_boot,y_ci95_lower,y_ci95_upper,split
20,20,1.390468255750302,1.5071358921233804,2.579192005735776e-09,1.507135887433421,1.5071358971247826,TEST
20,30,1.1168984128278725,1.2728854510590513,2.3978859124758426e-09,1.2728854466659254,1.2728854557488303,TEST
20,31,1.7973242745473548,1.6166530203695033,4.944103354209856e-09,1.616653009639006,1.616653029190856,TEST
20,32,1.029998764930923,1.5732626929799987,2.804757249294004e-09,1.573262686835643,1.5732626977761026,TEST
21,36,1.3647073029176289,2.003429400046363,2.7528188501669913e-09,2.0034293944960653,2.0034294051228834,TEST
22,4,2.1813791683453023,2.08727633253138,2.8661964343483395e-09,2.0872763275432336,2.0872763385347777,TEST
22,7,1.663367669952938,1.737063242837583,1.8953885256438674e-09,1.7370632390434995,1.737063246690821,TEST
22,9,0.6471813512110501,0.7797727890047229,3.3308153821954788e-09,0.7797727820332817,0.7797727953845383,TEST
22,11,0.4750752750792898,1.0740094696652716,3.5469313627553086e-09,1.0740094625975785,1.0740094763018462,TEST
22,18,0.4908100347865815,1.2775197605229225,2.941036267583406e-09,1.2775197545597885,1.2775197659442403,TEST
23,6,1.2687023429386317,1.338239146748221,1.8664371104564587e-09,1.3382391428421214,1.3382391502395636,TEST
23,9,1.2888975940771148,0.7873556200557689,1.9906621309578636e-09,0.7873556158878184,0.7873556235997883,TEST
23,10,1.6870968198241831,1.5220196526911323,2.2034390372526195e-09,1.5220196483820736,1.5220196569648705,TEST
23,14,0.91713166081777,1.1526786174323915,1.4459379004266863e-09,1.1526786144626102,1.1526786201956747,TEST
23,22,3.266133203484449,1.9312752896711718,5.784236808502607e-09,1.9312752796610988,1.9312753019751823,TEST
23,23,0.7864463980343775,1.0180924413345143,2.8638919758807057e-09,1.0180924360266637,1.0180924474984139,TEST
23,26,1.4667733230068674,1.2647464682708014,2.8564361919540135e-09,1.2647464628454204,1.2647464742064072,TEST
23,30,0.0566229050027351,0.6419398931860266,1.606579178039713e-09,0.6419398903422161,0.6419398966595178,TEST
23,32,0.053042902904674,0.6713673000213138,4.412952448407803e-09,0.6713672917089976,0.6713673090018261,TEST
24,3,1.0984902847939049,1.0539088010740827,1.4215093573630731e-09,1.0539087981629096,1.05390880368092,TEST
24,5,1.0244355875383513,0.9262303696053817,1.0963530489554597e-09,0.9262303676117305,0.9262303719253241,TEST
24,9,1.0411797007258066,0.6073455722853621,2.864956073460343e-09,0.6073455663016497,0.6073455776834689,TEST
24,25,1.6092897929497545,1.67220204174912,2.2391776439329154e-09,1.6722020375929916,1.6722020464775706,TEST
24,27,1.087996160941152,0.8702888240550537,2.5176605572883495e-09,0.870288819734034,0.8702888292706216,TEST
24,29,0.9446715368888052,0.40042744832735344,1.7468148189860795e-09,0.40042744452133866,0.4004274515528543,TEST
24,30,1.0307544687706076,0.6739998354236525,1.4261617831133619e-09,0.6739998327193836,0.6739998382121066,TEST
25,4,3.709269960975831,3.045094439550552,3.4750808147266093e-09,3.0450944327507585,3.045094446160616,TEST
25,6,2.623194809080951,2.381358591023712,2.805100753208376e-09,2.3813585860496023,2.381358596647016,TEST
25,10,3.0988763882282138,3.0656584846066317,4.491241930761081e-09,3.0656584748309363,3.065658492708422,TEST
25,13,3.218034497123711,2.9479577265385615,1.945569626145486e-09,2.9479577225869344,2.947957730171183,TEST
25,15,2.2082653285745426,2.5158664690111068,1.317065906442727e-09,2.515866466363036,2.5158664714613606,TEST
25,30,2.107956779532581,2.283260365818247,1.3649519353670585e-09,2.2832603631600814,2.2832603683478645,TEST
25,33,2.4566884608861232,2.329794272376489,1.3186292581045086e-09,2.3297942696137817,2.329794274886903,TEST
26,8,1.2474511350419524,1.466278394348949,4.422089645924127e-09,1.4662783852393566,1.4662784022408986,TEST
26,17,2.6283379486521325,2.290279499064646,2.704365617375258e-09,2.290279493378605,2.290279503868777,TEST
26,27,1.8728814687929032,1.4283818987198378,2.3343880492311758e-09,1.4283818945283275,1.4283819037731948,TEST
26,31,1.4120375559113283,1.3507725351548174,2.9346710477089435e-09,1.3507725293077806,1.3507725408825255,TEST
27,4,2.9720520678557283,2.776290676932079,3.73420061760742e-09,2.7762906694945975,2.776290684423448,TEST
27,17,2.1491093744452883,2.5170985210464822,1.9524518233212427e-09,2.5170985173118963,2.517098524623734,TEST
27,21,2.0066015547856866,2.7423805325161843,2.098660299467041e-09,2.742380528435039,2.7423805362786293,TEST
27,24,2.9102270318215737,2.478774052608682,2.1009422132342445e-09,2.47877404814321,2.4787740565408076,TEST
28,6,1.5331334267355727,1.4247678335305651,1.2636814126318484e-09,1.4247678311043734,1.4247678360742255,TEST
28,10,1.965612612879596,2.038592616301282,4.372577970993032e-09,2.0385926079243015,2.0385926255677123,TEST
28,13,1.7443291598329915,1.9602403965541924,3.050928435757956e-09,1.9602403908364656,1.9602404029871943,TEST
28,18,1.2739134723186225,1.1993685928635855,2.799679669596174e-09,1.1993685876145965,1.199368598543721,TEST
28,28,1.8506148235915283,1.6728762511215567,1.0921797738282517e-09,1.6728762490696727,1.6728762533832449,TEST
28,30,1.3754123588981984,1.2825755811976862,3.360337186084071e-09,1.2825755740215605,1.2825755874133955,TEST
28,31,1.3881801713039188,1.2796745604687403,1.2547760351432115e-09,1.2796745580325193,1.279674562874563,TEST
29,4,2.2394891820746103,2.230432030579499,1.917913440141755e-09,2.2304320270363096,2.230432034416549,TEST
29,7,1.4540944848435775,1.6030747590393146,2.311969651964374e-09,1.6030747548681072,1.6030747638839051,TEST
29,8,0.4057927573817125,0.914006063096627,4.625643519337021e-09,0.9140060544129579,0.9140060730813198,TEST
29,9,0.872064584846081,0.7608050488543207,1.2677640492857753e-09,0.7608050464689032,0.7608050512791921,TEST
29,10,1.5668052393883394,2.09078839593692,4.498981781758091e-09,2.0907883876662714,2.0907884051268057,TEST
