acyl_chlorides,amines,HTE_lnk_corrected,test splits,acyl_pka_lowest,acyl_Charges_Hs_avg_x_has_num_Hs,acyl_BV_Hs_avg,acyl_num_Hs_x_has_num_Hs,acyl_has_acidic_H_for_pka_lowest,acyl_fukui_N_Hs_avg,acyl_pka_aHs,acyl_Charges_main_atom,acyl_BV_secondary_avg,acyl_pka_aHs_x_has_pKa_features,acyl_fukui_E_Hs_avg,acyl_BV_secondary_2,acyl_has_pKa_features,acyl_num_Hs,acyl_Charges_Hs_avg,acyl_BV_Hs_avg_x_has_num_Hs,acyl_has_acidic_H_for_pka_aHs,acyl_has_num_Hs,acyl_Charges_secondary_2,acyl_pka_aHs_x_has_acidic_H,acyl_fukui_E_secondary_2
2,15,0.893473058466833,VAL,50.0,0.0,0.0,0,0,0.0,50.0,0.2987426555431631,80.88608235893136,0.0,0.0,112.66694118998662,0,0,0.0,0.0,0,0,-0.0046863794992626,0.0,0.0462802491753558
2,16,3.2321487063409915,TRAIN,50.0,0.0,0.0,0,0,0.0,50.0,0.2987426555431631,80.88608235893136,0.0,0.0,112.66694118998662,0,0,0.0,0.0,0,0,-0.0046863794992626,0.0,0.0462802491753558
2,17,1.1067616624742025,TRAIN,50.0,0.0,0.0,0,0,0.0,50.0,0.2987426555431631,80.88608235893136,0.0,0.0,112.66694118998662,0,0,0.0,0.0,0,0,-0.0046863794992626,0.0,0.0462802491753558
2,18,1.0344337536187767,TRAIN,50.0,0.0,0.0,0,0,0.0,50.0,0.2987426555431631,80.88608235893136,0.0,0.0,112.66694118998662,0,0,0.0,0.0,0,0,-0.0046863794992626,0.0,0.0462802491753558
2,20,1.0243384337450268,TRAIN,50.0,0.0,0.0,0,0,0.0,50.0,0.2987426555431631,80.88608235893136,0.0,0.0,112.66694118998662,0,0,0.0,0.0,0,0,-0.0046863794992626,0.0,0.0462802491753558
2,21,1.495049651469867,TRAIN,50.0,0.0,0.0,0,0,0.0,50.0,0.2987426555431631,80.88608235893136,0.0,0.0,112.66694118998662,0,0,0.0,0.0,0,0,-0.0046863794992626,0.0,0.0462802491753558
2,22,2.8641719209446093,TEST1,50.0,0.0,0.0,0,0,0.0,50.0,0.2987426555431631,80.88608235893136,0.0,0.0,112.66694118998662,0,0,0.0,0.0,0,0,-0.0046863794992626,0.0,0.0462802491753558
2,23,1.074694092747203,TRAIN,50.0,0.0,0.0,0,0,0.0,50.0,0.2987426555431631,80.88608235893136,0.0,0.0,112.66694118998662,0,0,0.0,0.0,0,0,-0.0046863794992626,0.0,0.0462802491753558
2,24,1.1463435786811749,TRAIN,50.0,0.0,0.0,0,0,0.0,50.0,0.2987426555431631,80.88608235893136,0.0,0.0,112.66694118998662,0,0,0.0,0.0,0,0,-0.0046863794992626,0.0,0.0462802491753558
2,25,1.806179973983887,TRAIN,50.0,0.0,0.0,0,0,0.0,50.0,0.2987426555431631,80.88608235893136,0.0,0.0,112.66694118998662,0,0,0.0,0.0,0,0,-0.0046863794992626,0.0,0.0462802491753558
2,26,1.4043925984520433,TRAIN,50.0,0.0,0.0,0,0,0.0,50.0,0.2987426555431631,80.88608235893136,0.0,0.0,112.66694118998662,0,0,0.0,0.0,0,0,-0.0046863794992626,0.0,0.0462802491753558
2,27,1.117140666422203,VAL,50.0,0.0,0.0,0,0,0.0,50.0,0.2987426555431631,80.88608235893136,0.0,0.0,112.66694118998662,0,0,0.0,0.0,0,0,-0.0046863794992626,0.0,0.0462802491753558
2,28,1.3874981217853861,TRAIN,50.0,0.0,0.0,0,0,0.0,50.0,0.2987426555431631,80.88608235893136,0.0,0.0,112.66694118998662,0,0,0.0,0.0,0,0,-0.0046863794992626,0.0,0.0462802491753558
2,29,0.8725002131148136,VAL,50.0,0.0,0.0,0,0,0.0,50.0,0.2987426555431631,80.88608235893136,0.0,0.0,112.66694118998662,0,0,0.0,0.0,0,0,-0.0046863794992626,0.0,0.0462802491753558
2,30,0.723804937475213,TEST1,50.0,0.0,0.0,0,0,0.0,50.0,0.2987426555431631,80.88608235893136,0.0,0.0,112.66694118998662,0,0,0.0,0.0,0,0,-0.0046863794992626,0.0,0.0462802491753558
2,31,0.8025062858779184,TRAIN,50.0,0.0,0.0,0,0,0.0,50.0,0.2987426555431631,80.88608235893136,0.0,0.0,112.66694118998662,0,0,0.0,0.0,0,0,-0.0046863794992626,0.0,0.0462802491753558
2,32,0.6412031254753843,VAL,50.0,0.0,0.0,0,0,0.0,50.0,0.2987426555431631,80.88608235893136,0.0,0.0,112.66694118998662,0,0,0.0,0.0,0,0,-0.0046863794992626,0.0,0.0462802491753558
2,33,0.7423034134307751,VAL,50.0,0.0,0.0,0,0,0.0,50.0,0.2987426555431631,80.88608235893136,0.0,0.0,112.66694118998662,0,0,0.0,0.0,0,0,-0.0046863794992626,0.0,0.0462802491753558
2,35,1.0561405737264316,TRAIN,50.0,0.0,0.0,0,0,0.0,50.0,0.2987426555431631,80.88608235893136,0.0,0.0,112.66694118998662,0,0,0.0,0.0,0,0,-0.0046863794992626,0.0,0.0462802491753558
