acyl_chlorides,amines,y_true,y_pred,y_std_members,y_std_boot,y_ci95_lower,y_ci95_upper,split
9,18,0.7170083567525821,0.5250120757238954,0.11112442187735705,0.039236361632655585,0.44810880692389043,0.6019153445239004,TRAIN
9,21,0.416391602092834,0.6139478565698347,0.1892388726946807,0.06665334247379989,0.48330730532118693,0.7445884078184826,TRAIN
9,23,0.7260588437841362,0.6493812714109026,0.04739133853788432,0.01667148726119083,0.6167051563789686,0.6820573864428366,TRAIN
9,27,0.6384363517723998,0.647803260705538,0.10380537441904508,0.03638896323125572,0.5764808927722768,0.7191256286387991,TRAIN
9,28,0.3401068617441242,0.6874975580099942,0.17501472321431857,0.059552363462759904,0.5707749256229848,0.8042201903970037,TRAIN
9,30,0.7240189989288691,0.5470633591422682,0.07649251356551327,0.02605964970297849,0.4959864457244304,0.598140272560106,TRAIN
10,3,1.551652856141914,1.3209058910120768,0.11007415943504267,0.03722664967803891,1.2479416576431206,1.393870124381033,TRAIN
10,5,1.5233701469325351,1.331047915300194,0.10306361102468073,0.03531032994332985,1.2618396686112674,1.4002561619891205,TRAIN
10,7,2.189884154140873,1.9200224107839354,0.18988050040063736,0.06593347277073985,1.7907928041532852,2.0492520174145854,TRAIN
10,11,0.545799730034997,0.6337843248089012,0.058802756797585,0.02038129719933171,0.593836982298211,0.6737316673195914,TRAIN
10,12,1.102249934168168,0.9095077449832911,0.0940408098825481,0.032100342776378944,0.8465910731415884,0.9724244168249938,TRAIN
10,15,0.920431876845079,0.865489570730386,0.09869582543623744,0.03491074699522247,0.7970645066197499,0.9339146348410221,TRAIN
10,16,0.895108321614127,1.0662426550352704,0.1756029821361072,0.06239340499471012,0.9439515812456385,1.1885337288249023,TRAIN
10,18,0.9213768536053056,0.9100786804621714,0.08528533012715311,0.02993936981205899,0.8513975156305358,0.9687598452938071,TRAIN
10,20,0.2796610817176711,0.6535638781628957,0.25003615342275437,0.08525836352709609,0.4864574856497874,0.8206702706760041,TRAIN
10,21,2.2430461853033177,1.5678861363969303,0.29160801303634387,0.10002057835332012,1.371845802824423,1.7639264699694377,TRAIN
10,22,1.7623266902432275,2.1350658486601928,0.15307119958273357,0.05234739926785707,2.032464946095193,2.2376667512251927,TRAIN
10,23,0.821484101238241,0.7873514293651313,0.05868989276162547,0.02090549352641115,0.7463766620533654,0.8283261966768971,TRAIN
10,24,1.304689192518448,1.2778356503260238,0.040874709852106395,0.014641846575873,1.2491376310373126,1.306533669614735,TRAIN
10,25,1.9549683210644784,1.6941767712902527,0.20036656506152278,0.06907682037028588,1.5587862033644924,1.829567339216013,TRAIN
10,29,0.2403110008755321,0.3019342513877528,0.08473991378101764,0.029580226603615395,0.24395700724466665,0.359911495530839,TRAIN
10,32,-0.1566196367050229,-0.05944587962898261,0.09493409400155821,0.03320397995137245,-0.1245256803336726,0.005633921075707385,TRAIN
10,35,1.3492254111406805,1.3186461236526208,0.019534469590239113,0.006684345493376498,1.3055448064856028,1.3317474408196388,TRAIN
10,36,0.1000166588121795,0.3818109588106452,0.17712315129716966,0.06099677699598523,0.26225727589851416,0.5013646417227763,TRAIN
10,37,1.7412245887925375,1.6044794690183988,0.15373186885063855,0.05467670277416373,1.497313131581038,1.7116458064557596,TRAIN
11,3,2.6898587219383927,2.6643517556912593,0.0636438339293849,0.022118500212426888,2.6209994952749027,2.707704016107616,TRAIN
11,4,3.1652019166679666,3.0874323531951107,0.20583996638461563,0.07345170602964034,2.9434670093770157,3.2313976970132057,TRAIN
11,6,2.701152070737647,2.5520026189869363,0.10082371255788546,0.03439163341358051,2.4845950174963183,2.6194102204775542,TRAIN
11,7,3.010299956639812,2.907550440488148,0.12062745440350757,0.04343939765770504,2.822409221079046,2.9926916598972495,TRAIN
11,10,2.957562193555848,2.9046931364255566,0.06680862725429683,0.024539648751084456,2.856595424873431,2.952790847977682,TRAIN
11,11,2.406896131984825,2.3139379481704148,0.04082002179986989,0.013874361989254454,2.286744198671476,2.3411316976693537,TRAIN
11,12,2.5075857361076577,2.4087769183129475,0.10679412411060843,0.03788312141408412,2.3345260003413424,2.4830278362845526,TRAIN
11,14,2.2173030560608336,2.1551337053162856,0.08473396654516106,0.030205233012382367,2.095931448612016,2.214335962020555,TRAIN
11,15,2.2540192682112155,2.4530227001618923,0.17249506179816065,0.06031508905392232,2.3348051256162043,2.57124027470758,TRAIN
11,18,2.1857335215343494,2.312611908275653,0.1276944602973878,0.044666007983339175,2.225066532628308,2.4001572839229977,TRAIN
11,20,2.2871520965024725,2.3060029562874496,0.11044779508605578,0.038743059287337546,2.230066560084268,2.381939352490631,TRAIN
11,21,2.7668342422296943,2.803596109321297,0.025439673587835252,0.008967195106155536,2.786020406913232,2.821171811729362,TRAIN
11,30,1.841011896822991,1.9503208603014965,0.053317551284469605,0.01816957195630281,1.914708499267143,1.98593322133585,TRAIN
11,31,1.593030668328769,1.6020094432227117,0.03509139504616569,0.012344738096045879,1.5778137565544617,1.6262051298909617,TRAIN
11,32,1.6141115350483557,1.8338921624173188,0.22614243969100373,0.08018726381674048,1.6767251253365074,1.9910591994981302,TRAIN
11,35,2.12650429926929,2.3345313882581697,0.17089212815747135,0.0589525790217099,2.2189843333756185,2.450078443140721,TRAIN
11,37,2.4384437695220225,2.5428669060442823,0.0835136134288374,0.02922543983608787,2.4855850439655502,2.6001487681230144,TRAIN
12,1,0.6098368183065326,0.7071613437692796,0.23228496977694232,0.08224821237272563,0.5459548475187375,0.8683678400198218,TRAIN
12,3,1.3959369054611626,1.4557321135159607,0.07428484478739114,0.026862593916024125,1.4030814294405534,1.508382797591368,TRAIN
12,5,1.4460054986244042,1.3675283218762568,0.05080304361429091,0.017613015625139134,1.333006811250984,1.4020498325015296,TRAIN
12,7,2.129701649242331,1.9342881249637476,0.12503854997806005,0.04323415088273993,1.8495491892335774,2.019027060693918,TRAIN
12,8,0.9067642501136448,0.9992156604726404,0.045977045532882635,0.016200137099710153,0.9674633917572085,1.0309679291880722,TRAIN
12,10,2.1409905108612346,2.0254718386646258,0.09034408695906135,0.03203079341278799,1.9626914835755613,2.08825219375369,TRAIN
12,11,0.7647314615406197,0.9082403782513095,0.08506154341929766,0.029458187575365363,0.8505023306035935,0.9659784258990256,TRAIN
12,12,0.9032129549928808,1.073611855194858,0.10645769433018124,0.037575742661766456,0.9999633995777957,1.1472603108119201,TRAIN
12,13,1.9809082464849648,1.9812178437062684,0.07377925006657048,0.025952497090110483,1.9303509494096518,2.032084738002885,TRAIN
12,14,1.3258008215653434,1.5660266828122478,0.2554592098559923,0.0882457536172498,1.393065005722438,1.7389883599020575,TRAIN
12,17,1.3696122337316667,1.4354693960163363,0.054699537807585595,0.019138332247569615,1.3979582648110997,1.4729805272215728,TRAIN
12,21,1.972659518020981,1.8781835242678293,0.06756187524802147,0.023173681451036172,1.8327631086237983,1.9236039399118603,TRAIN
12,23,1.0779631315381557,1.1916903625373398,0.11158907705065267,0.03933373167524896,1.1145962484538519,1.2687844766208278,TRAIN
12,24,1.2999838632716056,1.3384045466612318,0.11671356803695396,0.04107042534654435,1.2579065129820048,1.4189025803404587,TRAIN
