acyl_chlorides,amines,HTE_lnk_corrected,test splits,acyl_Charges_secondary_1,acyl_class_aromatic,acyl_BV_secondary_2,acyl_pka_aHs_x_has_acidic_H,amine_BV_secondary_avg,amine_Charges_secondary_1,amine_class_1_mixture,amine_pka_basic,rxn_lowest_barrier_dGTS_path_B,rxn_barriers_dGTS_from_RXTS_B,rxn_barriers_dGTS_from_INT1_B,rxn_barriers_dGTS_from_PRDS_B,rxn_rxn_dG_B,rxn_imag_freq,rxn_used_constrained,rxn_ts_status_valid,int_BV_secondary_prod
8,18,0.47334377643074155,VAL,-0.1900955204122715,True,112.95665677927782,0.0,92.48307316781508,0.0804367920830075,False,3.7,19.92,20.41,19.92,26.17,-5.76,-62.27,0.0,1.0,10446.578753709726
8,20,0.38776705350937823,TRAIN,-0.1900955204122715,True,112.95665677927782,0.0,99.8190484143438,0.0668829879692493,False,3.25,20.04,20.04,20.99,27.35,-7.31,-24.56,0.0,0.0,11275.225991773148
8,21,1.5820480751358044,TRAIN,-0.1900955204122715,True,112.95665677927782,0.0,99.02625268624732,0.0595301642293294,False,3.72,9.46,9.46,13.08,20.33,-10.87,-135.27,1.0,1.0,11185.674436818477
8,23,1.0249845910178272,TRAIN,-0.1900955204122715,True,112.95665677927782,0.0,99.2835452312496,0.0598696833313962,False,10.08,23.98,24.59,23.98,30.29,-5.7,-225.83,0.0,1.0,11214.737342516168
8,24,1.021351807714389,TEST1,-0.1900955204122715,True,112.95665677927782,0.0,91.54071307412784,0.0780973867728928,False,4.35,16.59,16.59,17.14,23.96,-7.37,-217.21,1.0,1.0,10340.132908044608
8,25,1.810568407358671,TRAIN,-0.1900955204122715,True,112.95665677927782,0.0,91.60032963943324,0.0739603504774249,False,4.61,14.35,14.35,14.63,22.88,-8.53,-168.1,1.0,1.0,10346.86699595017
8,26,1.4191507825354612,TEST1,-0.1900955204122715,True,112.95665677927782,0.0,91.99463569417252,0.076668262874409,False,4.6,15.26,15.26,19.26,22.74,-7.48,-72.79,0.0,0.0,10391.406489641346
8,27,0.9996985112925701,VAL,-0.1900955204122715,True,112.95665677927782,0.0,104.14543301760386,0.0553704068038561,False,10.08,17.18,17.18,21.36,17.55,-0.37,-105.21,1.0,0.0,11763.919932498748
8,28,1.4391006494258058,VAL,-0.1900955204122715,True,112.95665677927782,0.0,99.0001050698853,0.0587451382359403,False,3.62,13.67,13.83,13.67,22.81,-8.98,-164.1,1.0,1.0,11182.720889491475
8,29,0.6603450282786112,TRAIN,-0.1900955204122715,True,112.95665677927782,0.0,142.04535702969935,0.0740554437506449,True,6.46,29.7,29.7,35.51,43.52,-13.82,-136.01,0.0,1.0,16044.968641093727
8,31,0.5083826823713391,TRAIN,-0.1900955204122715,True,112.95665677927782,0.0,101.9390971489765,0.0563546736528817,False,7.8,23.72,23.72,24.83,31.71,-7.99,-193.74,0.0,1.0,11514.699609046396
8,32,0.031954588832913786,TEST1,-0.1900955204122715,True,112.95665677927782,0.0,94.17796166040132,0.0683142715925499,False,3.44,26.47,26.47,33.08,33.9,-7.43,-78.43,0.0,0.0,10638.027691445937
8,33,0.5636005805059584,TRAIN,-0.1900955204122715,True,112.95665677927782,0.0,97.34548390649658,0.0665980301045387,False,3.1,18.31,19.65,18.31,27.64,-7.99,-10.16,0.0,1.0,10995.820414638847
8,35,1.1469954021082571,VAL,-0.1900955204122715,True,112.95665677927782,0.0,92.75396247332564,0.0770279433560462,False,4.08,18.04,18.04,18.04,24.99,-6.95,-65.93,0.0,1.0,10477.17750401746
8,36,0.6044024052219278,VAL,-0.1900955204122715,True,112.95665677927782,0.0,91.6243854464863,0.0868681857800487,False,3.17,14.44,14.44,16.64,20.92,-6.48,-228.61,1.0,1.0,10349.584259491012
8,37,1.426074105224036,VAL,-0.1900955204122715,True,112.95665677927782,0.0,91.98731436159116,0.0769948932175125,False,4.54,18.51,18.51,23.12,26.05,-7.54,-50.91,0.0,0.0,10390.579496389786
9,3,0.4139791278315436,TEST1,-0.1991981858438892,True,112.56653434315646,0.0,91.73629724451575,0.0761664042158895,False,3.67,19.34,20.71,19.34,27.69,-6.98,-149.1,0.0,1.0,10326.437054288792
9,4,1.7386773670500282,VAL,-0.1991981858438892,True,112.56653434315646,0.0,91.66099210939312,0.0680188908686448,False,4.78,19.35,19.35,21.5,27.06,-7.71,-118.67,0.0,1.0,10317.960216209794
9,5,0.29907225076738286,VAL,-0.1991981858438892,True,112.56653434315646,0.0,91.69236924902756,0.0784081349069482,False,4.31,21.08,22.11,21.08,28.5,-6.39,-163.61,0.0,1.0,10321.492232076045
9,6,0.4839245490470348,VAL,-0.1991981858438892,True,112.56653434315646,0.0,110.11911745167129,0.0567376377456192,False,4.06,20.53,20.53,26.64,27.9,-7.37,-46.59,0.0,1.0,12395.727416461636
9,7,1.1636418113863178,TRAIN,-0.1991981858438892,True,112.56653434315646,0.0,91.7070119141903,0.074422530133453,False,4.58,18.06,18.08,18.06,27.87,-9.79,-167.39,0.0,1.0,10323.140506146961
9,8,0.22858312741522419,TRAIN,-0.1991981858438892,True,112.56653434315646,0.0,120.16816937192333,0.061708309200001,False,2.99,18.9,18.9,26.42,26.6,-7.7,-17.09,0.0,1.0,13526.91436455885
9,9,0.7446268509245566,VAL,-0.1991981858438892,True,112.56653434315646,0.0,113.80436250173454,0.0462707741485981,False,10.05,21.56,21.8,21.56,30.73,-8.93,-201.11,0.0,1.0,12810.562679952529
9,10,1.0478465098102743,TEST1,-0.1991981858438892,True,112.56653434315646,0.0,91.6526248721573,0.0744394162548267,False,4.59,17.7,17.7,22.88,24.86,-7.16,-167.76,0.0,1.0,10317.018345312132
9,11,0.39750524771116463,TRAIN,-0.1991981858438892,True,112.56653434315646,0.0,106.54107762869224,0.0762461939202572,False,3.17,17.21,20.15,17.21,26.74,-6.59,-260.01,1.0,0.0,11992.959873847083
9,12,0.7124620432642064,TEST1,-0.1991981858438892,True,112.56653434315646,0.0,106.00139082698014,0.0753459753513234,False,3.66,16.92,17.16,16.92,24.72,-7.56,-234.34,1.0,1.0,11932.209200947611
9,13,0.8702573249459444,TRAIN,-0.1991981858438892,True,112.56653434315646,0.0,91.4988768879486,0.0742738649821205,False,4.6,14.45,14.45,19.24,21.56,-7.11,-160.93,0.0,1.0,10299.711467567511
9,14,0.8664231067365935,TRAIN,-0.1991981858438892,True,112.56653434315646,0.0,95.90893386356711,0.0528137475814812,False,9.95,16.81,16.81,19.38,24.04,-7.23,-174.95,0.0,1.0,10796.13629756875
9,15,0.4801139840736061,VAL,-0.1991981858438892,True,112.56653434315646,0.0,91.64007401630352,0.0800714034022978,False,3.8,19.04,19.04,22.15,25.42,-6.38,-172.54,0.0,1.0,10315.60553896563
9,16,3.2321487063409915,TEST1,-0.1991981858438892,True,112.56653434315646,0.0,85.26580809956995,0.0502728157457898,False,10.17,20.59,21.58,20.59,32.22,-10.64,-116.75,0.0,1.0,9598.07651573723
9,17,-0.014910902984878108,TRAIN,-0.1991981858438892,True,112.56653434315646,0.0,98.82020946931458,0.0728578030059914,False,3.87,20.64,20.64,20.87,29.11,-8.47,-39.17,0.0,1.0,11123.848503025514
9,18,0.7170083567525821,TRAIN,-0.1991981858438892,True,112.56653434315646,0.0,92.48307316781508,0.0804367920830075,False,3.7,19.28,19.28,21.81,26.2,-6.92,-201.49,0.0,1.0,10410.499031905509
9,20,0.8535677392410589,TEST1,-0.1991981858438892,True,112.56653434315646,0.0,99.8190484143438,0.0668829879692493,False,3.25,16.21,16.42,16.21,23.57,-7.15,-286.59,1.0,1.0,11236.284341434428
9,21,0.416391602092834,TRAIN,-0.1991981858438892,True,112.56653434315646,0.0,99.02625268624732,0.0595301642293294,False,3.72,11.05,11.05,13.42,17.78,-6.73,-123.04,1.0,0.0,11147.042073880548
9,22,2.9311187105752223,VAL,-0.1991981858438892,True,112.56653434315646,0.0,95.46180962377656,0.0599938788635337,False,9.99,11.88,15.59,11.88,24.13,-8.54,-231.49,0.0,1.0,10745.805071474708
9,23,0.7260588437841362,TRAIN,-0.1991981858438892,True,112.56653434315646,0.0,99.2835452312496,0.0598696833313962,False,10.08,24.17,26.44,24.17,28.02,-1.58,-257.6,0.0,1.0,11176.004603983787
9,25,0.9977231638446569,TEST1,-0.1991981858438892,True,112.56653434315646,0.0,91.60032963943324,0.0739603504774249,False,4.61,15.51,15.51,18.75,23.1,-7.59,-67.28,0.0,0.0,10311.131652201715
9,26,0.4141821522879512,TEST1,-0.1991981858438892,True,112.56653434315646,0.0,91.99463569417252,0.076668262874409,False,4.6,18.95,21.23,18.95,27.93,-6.7,-157.68,0.0,1.0,10355.517318254238
9,27,0.6384363517723998,TRAIN,-0.1991981858438892,True,112.56653434315646,0.0,104.14543301760386,0.0553704068038561,False,10.08,21.59,21.59,25.45,21.46,0.13,-32.92,0.0,0.0,11723.290462459006
9,28,0.34010686174412424,TRAIN,-0.1991981858438892,True,112.56653434315646,0.0,99.0001050698853,0.0587451382359403,False,3.62,13.99,15.95,13.99,24.43,-8.48,-160.31,1.0,0.0,11144.098727325341
9,29,0.8969235814307157,VAL,-0.1991981858438892,True,112.56653434315646,0.0,142.04535702969935,0.0740554437506449,True,6.46,28.69,28.69,31.69,41.49,-12.8,-158.94,0.0,0.0,15989.553560369573
9,30,0.7240189989288691,TRAIN,-0.1991981858438892,True,112.56653434315646,0.0,110.18187173094012,0.0609982493006967,False,3.4,19.84,22.25,19.84,28.94,-6.69,-137.06,0.0,1.0,12402.791448194132
9,32,0.5037887442479265,TEST1,-0.1991981858438892,True,112.56653434315646,0.0,94.17796166040132,0.0683142715925499,False,3.44,29.37,29.37,35.4,36.04,-6.67,-68.48,0.0,0.0,10601.286755614037
9,33,0.9179810523697647,TEST1,-0.1991981858438892,True,112.56653434315646,0.0,97.34548390649658,0.0665980301045387,False,3.1,19.55,22.43,19.55,29.64,-7.21,-296.01,1.0,0.0,10957.843757311832
9,35,-0.8246303703221254,VAL,-0.1991981858438892,True,112.56653434315646,0.0,92.75396247332564,0.0770279433560462,False,4.08,17.49,20.19,17.49,26.73,-6.54,-89.86,0.0,0.0,10440.992102217457
9,36,0.5063924568034406,VAL,-0.1991981858438892,True,112.56653434315646,0.0,91.6243854464863,0.0868681857800487,False,3.17,16.02,16.02,24.46,21.92,-5.9,-240.66,1.0,0.0,10313.839531032505
9,37,0.3372887661462162,TEST1,-0.1991981858438892,True,112.56653434315646,0.0,91.98731436159116,0.0769948932175125,False,4.54,19.76,19.76,21.88,26.6,-6.84,-136.55,0.0,1.0,10354.693181218781
10,3,1.551652856141914,TRAIN,-0.1946452989471551,False,116.7595661029702,0.0,91.73629724451575,0.0761664042158895,False,3.67,19.32,21.05,19.32,27.9,-6.85,-128.67,0.0,1.0,10711.09026216276
10,4,2.661428467126507,VAL,-0.1946452989471551,False,116.7595661029702,0.0,91.66099210939312,0.0680188908686448,False,4.78,19.99,20.92,19.99,28.99,-8.07,-67.54,0.0,1.0,10702.297667260516
10,5,1.5233701469325351,TRAIN,-0.1946452989471551,False,116.7595661029702,0.0,91.69236924902756,0.0784081349069482,False,4.31,22.74,22.74,24.69,29.2,-6.46,-106.23,0.0,1.0,10705.961248469786
10,6,0.20985696721418048,TEST1,-0.1946452989471551,False,116.7595661029702,0.0,110.11911745167129,0.0567376377456192,False,4.06,23.4,23.4,29.3,30.92,-7.52,-291.68,1.0,0.0,12857.460373299153
10,7,2.189884154140873,TRAIN,-0.1946452989471551,False,116.7595661029702,0.0,91.7070119141903,0.074422530133453,False,4.58,24.76,24.76,28.86,31.62,-6.86,-50.57,0.0,0.0,10707.670919700779
10,8,-0.03381610001818825,TEST1,-0.1946452989471551,False,116.7595661029702,0.0,120.16816937192333,0.061708309200001,False,2.99,23.25,23.25,25.31,31.04,-7.79,-147.51,1.0,0.0,14030.783315254
10,9,0.7936869182544245,TEST1,-0.1946452989471551,False,116.7595661029702,0.0,113.80436250173454,0.0462707741485981,False,10.05,26.61,27.48,26.61,21.78,5.7,-262.78,0.0,1.0,13287.747986327657
10,10,2.076892406979559,TEST1,-0.1946452989471551,False,116.7595661029702,0.0,91.6526248721573,0.0744394162548267,False,4.59,18.42,18.42,25.06,26.7,-8.28,-53.06,0.0,1.0,10701.320712271381
10,11,0.545799730034997,TRAIN,-0.1946452989471551,False,116.7595661029702,0.0,106.54107762869224,0.0762461939202572,False,3.17,20.53,23.3,20.53,29.55,-6.25,-116.65,0.0,1.0,12439.68999606897
10,12,1.102249934168168,TRAIN,-0.1946452989471551,False,116.7595661029702,0.0,106.00139082698014,0.0753459753513234,False,3.66,20.87,20.87,22.64,28.06,-7.19,-281.91,1.0,0.0,12376.676399269567
10,13,1.8559218455553002,VAL,-0.1946452989471551,False,116.7595661029702,0.0,91.4988768879486,0.0742738649821205,False,4.6,20.9,20.9,22.46,28.18,-7.28,-57.48,0.0,1.0,10683.369164345966
10,14,0.8792575987805666,VAL,-0.1946452989471551,False,116.7595661029702,0.0,95.90893386356711,0.0528137475814812,False,9.95,23.6,23.6,23.78,25.57,-1.97,-276.69,0.0,1.0,11198.285503308562
10,15,0.920431876845079,TRAIN,-0.1946452989471551,False,116.7595661029702,0.0,91.64007401630352,0.0800714034022978,False,3.8,19.54,19.54,25.3,26.18,-6.64,-140.14,0.0,1.0,10699.855279787671
10,16,0.895108321614127,TRAIN,-0.1946452989471551,False,116.7595661029702,0.0,85.26580809956995,0.0502728157457898,False,10.17,25.84,28.41,25.84,36.56,-8.15,-250.94,0.0,1.0,9955.59875712491
10,17,1.87515581342602,TEST1,-0.1946452989471551,False,116.7595661029702,0.0,98.82020946931458,0.0728578030059914,False,3.87,20.4,20.4,20.51,28.63,-8.23,-22.19,0.0,1.0,11538.204779841797
10,18,0.9213768536053055,TRAIN,-0.1946452989471551,False,116.7595661029702,0.0,92.48307316781508,0.0804367920830075,False,3.7,21.88,21.88,25.0,29.18,-7.3,-73.25,0.0,1.0,10798.283494943335
10,20,0.2796610817176711,TRAIN,-0.1946452989471551,False,116.7595661029702,0.0,99.8190484143438,0.0668829879692493,False,3.25,21.18,21.3,21.18,28.24,-6.94,-45.09,0.0,1.0,11654.828781670158
10,21,2.2430461853033177,TRAIN,-0.1946452989471551,False,116.7595661029702,0.0,99.02625268624732,0.0595301642293294,False,3.72,19.14,19.92,19.14,27.23,-7.31,-164.76,0.0,1.0,11562.262296449324
10,22,1.7623266902432277,TRAIN,-0.1946452989471551,False,116.7595661029702,0.0,95.46180962377656,0.0599938788635337,False,9.99,17.87,20.94,17.87,33.0,-12.06,-113.67,0.0,1.0,11146.079471076495
10,23,0.821484101238241,TRAIN,-0.1946452989471551,False,116.7595661029702,0.0,99.2835452312496,0.0598696833313962,False,10.08,34.98,37.95,34.98,28.28,9.67,-302.38,0.0,1.0,11592.303662365319
10,24,1.304689192518448,TRAIN,-0.1946452989471551,False,116.7595661029702,0.0,91.54071307412784,0.0780973867728928,False,4.35,23.15,23.15,25.94,30.08,-6.93,-57.3,0.0,1.0,10688.253939291657
10,25,1.9549683210644782,TRAIN,-0.1946452989471551,False,116.7595661029702,0.0,91.60032963943324,0.0739603504774249,False,4.61,21.47,21.47,25.47,29.1,-7.63,-52.73,0.0,1.0,10695.214743589266
10,26,1.634697617392311,TEST1,-0.1946452989471551,False,116.7595661029702,0.0,91.99463569417252,0.076668262874409,False,4.6,22.0,22.02,22.0,29.04,-7.02,-46.56,0.0,1.0,10741.253747452398
10,27,0.8653667192053551,VAL,-0.1946452989471551,False,116.7595661029702,0.0,104.14543301760386,0.0553704068038561,False,10.08,22.05,22.05,22.98,15.83,6.22,-13.98,0.0,1.0,12159.975570741373
10,28,2.107897144593646,TEST1,-0.1946452989471551,False,116.7595661029702,0.0,99.0001050698853,0.0587451382359403,False,3.62,20.82,20.82,20.9,28.99,-8.17,-20.55,0.0,1.0,11559.209312108267
10,29,0.24031100087553212,TRAIN,-0.1946452989471551,False,116.7595661029702,0.0,142.04535702969935,0.0740554437506449,True,6.46,26.97,27.06,26.97,39.45,-12.39,-97.14,0.0,1.0,16585.154253729183
10,31,0.4595467974419194,VAL,-0.1946452989471551,False,116.7595661029702,0.0,101.9390971489765,0.0563546736528817,False,7.8,38.29,39.11,38.29,42.67,-3.56,-255.46,0.0,1.0,11902.364752043022
10,32,-0.15661963670502294,TRAIN,-0.1946452989471551,False,116.7595661029702,0.0,94.17796166040132,0.0683142715925499,False,3.44,25.49,25.49,30.5,21.18,4.31,-233.2,1.0,0.0,10996.177939930622
10,33,-0.7599428714309309,VAL,-0.1946452989471551,False,116.7595661029702,0.0,97.34548390649658,0.0665980301045387,False,3.1,22.33,22.33,24.4,29.31,-6.98,-277.07,1.0,1.0,11366.01646300621
10,35,1.3492254111406803,TRAIN,-0.1946452989471551,False,116.7595661029702,0.0,92.75396247332564,0.0770279433560462,False,4.08,19.63,23.11,19.63,30.52,-7.41,-102.08,0.0,1.0,10829.912412716683
10,36,0.10001665881217958,TRAIN,-0.1946452989471551,False,116.7595661029702,0.0,91.6243854464863,0.0868681857800487,False,3.17,21.76,21.76,30.3,28.29,-6.53,-268.13,1.0,0.0,10698.023489183037
10,37,1.7412245887925377,TRAIN,-0.1946452989471551,False,116.7595661029702,0.0,91.98731436159116,0.0769948932175125,False,4.54,22.39,22.39,22.73,29.37,-6.98,-76.28,0.0,0.0,10740.398911836903
11,3,2.6898587219383927,TRAIN,-0.1909739842977174,False,84.4798107517276,15.1,91.73629724451575,0.0761664042158895,False,3.67,12.11,18.83,12.11,26.06,-7.23,-49.51,0.0,1.0,7749.865030280921
11,4,3.1652019166679666,TRAIN,-0.1909739842977174,False,84.4798107517276,15.1,91.66099210939312,0.0680188908686448,False,4.78,16.18,18.31,16.18,26.49,-8.18,-121.14,0.0,1.0,7743.503266717127
11,5,2.8891542090457007,VAL,-0.1909739842977174,False,84.4798107517276,15.1,91.69236924902756,0.0784081349069482,False,4.31,20.52,20.52,21.7,27.4,-6.88,-97.8,0.0,1.0,7746.154001535376
11,6,2.701152070737647,TRAIN,-0.1909739842977174,False,84.4798107517276,15.1,110.11911745167129,0.0567376377456192,False,4.06,19.21,19.21,25.22,27.51,-8.3,-8.5,0.0,0.0,9302.842202464453
11,7,3.010299956639812,TRAIN,-0.1909739842977174,False,84.4798107517276,15.1,91.7070119141903,0.074422530133453,False,4.58,17.88,17.88,20.95,26.25,-8.37,-145.6,0.0,1.0,7747.3910111172245
11,8,2.355157938424429,TEST1,-0.1909739842977174,False,84.4798107517276,15.1,120.16816937192333,0.061708309200001,False,2.99,15.47,15.47,23.13,25.76,-10.29,-42.93,0.0,1.0,10151.784206921631
11,9,2.2964534988601173,VAL,-0.1909739842977174,False,84.4798107517276,15.1,113.80436250173454,0.0462707741485981,False,10.05,21.03,21.03,23.7,25.44,-4.41,-257.97,0.0,1.0,9614.171006867538
11,10,2.957562193555848,TRAIN,-0.1909739842977174,False,84.4798107517276,15.1,91.6526248721573,0.0744394162548267,False,4.59,15.27,15.27,19.19,23.08,-7.81,-79.85,0.0,1.0,7742.796404098931
11,11,2.406896131984825,TRAIN,-0.1909739842977174,False,84.4798107517276,15.1,106.54107762869224,0.0762461939202572,False,3.17,17.43,17.43,18.35,24.56,-7.13,-279.35,1.0,0.0,9000.570075357038
11,12,2.5075857361076577,TRAIN,-0.1909739842977174,False,84.4798107517276,15.1,106.00139082698014,0.0753459753513234,False,3.66,19.66,19.94,19.66,26.88,-6.94,-282.67,1.0,0.0,8954.977436483196
11,13,2.844541105152449,VAL,-0.1909739842977174,False,84.4798107517276,15.1,91.4988768879486,0.0742738649821205,False,4.6,16.39,18.38,16.39,24.97,-6.59,-120.23,0.0,1.0,7729.80780348952
11,14,2.2173030560608336,TRAIN,-0.1909739842977174,False,84.4798107517276,15.1,95.90893386356711,0.0528137475814812,False,9.95,14.8,14.8,18.43,21.62,-6.82,-221.12,0.0,1.0,8102.368582194108
11,15,2.2540192682112155,TRAIN,-0.1909739842977174,False,84.4798107517276,15.1,91.64007401630352,0.0800714034022978,False,3.8,16.05,16.05,21.65,23.68,-7.63,-168.29,0.0,1.0,7741.736110171631
11,16,2.806179973983887,VAL,-0.1909739842977174,False,84.4798107517276,15.1,85.26580809956995,0.0502728157457898,False,10.17,18.89,18.89,19.31,34.44,-15.55,-269.5,0.0,1.0,7203.239331844792
11,17,2.4122875668422026,VAL,-0.1909739842977174,False,84.4798107517276,15.1,98.82020946931458,0.0728578030059914,False,3.87,18.8,18.8,21.84,27.56,-8.76,-205.77,0.0,1.0,8348.312594413776
11,18,2.1857335215343494,TRAIN,-0.1909739842977174,False,84.4798107517276,15.1,92.48307316781508,0.0804367920830075,False,3.7,16.71,20.07,16.71,26.61,-6.54,-263.81,1.0,0.0,7812.952518955194
11,20,2.2871520965024725,TRAIN,-0.1909739842977174,False,84.4798107517276,15.1,99.8190484143438,0.0668829879692493,False,3.25,19.02,19.02,20.34,25.63,-6.61,-101.87,0.0,0.0,8432.6943194613
11,21,2.7668342422296943,TRAIN,-0.1909739842977174,False,84.4798107517276,15.1,99.02625268624732,0.0595301642293294,False,3.72,11.27,11.27,15.1,19.87,-8.6,-212.02,0.0,1.0,8365.719086386931
11,23,2.00880125804624,TEST1,-0.1909739842977174,False,84.4798107517276,15.1,99.2835452312496,0.0598696833313962,False,10.08,29.63,33.27,29.63,38.58,-5.31,-126.52,0.0,1.0,8387.455111896554
11,24,2.529649186595796,VAL,-0.1909739842977174,False,84.4798107517276,15.1,91.54071307412784,0.0780973867728928,False,4.35,18.21,18.21,19.09,26.29,-8.08,-111.57,0.0,1.0,7733.342116580516
11,25,2.8585680434728777,VAL,-0.1909739842977174,False,84.4798107517276,15.1,91.60032963943324,0.0739603504774249,False,4.61,19.75,19.75,22.25,27.13,-7.38,-139.43,0.0,1.0,7738.378512735185
11,26,2.6461512732611605,TEST1,-0.1909739842977174,False,84.4798107517276,15.1,91.99463569417252,0.076668262874409,False,4.6,18.99,18.99,21.17,26.83,-7.84,-121.03,0.0,1.0,7771.689413617819
11,28,2.6837485114267543,VAL,-0.1909739842977174,False,84.4798107517276,15.1,99.0001050698853,0.0587451382359403,False,3.62,16.04,16.04,20.27,25.47,-9.43,-277.65,1.0,0.0,8363.510140705057
11,30,1.841011896822991,TRAIN,-0.1909739842977174,False,84.4798107517276,15.1,110.18187173094012,0.0609982493006967,False,3.4,24.63,24.63,26.06,32.4,-7.77,-171.6,0.0,0.0,9308.143672100947
11,31,1.593030668328769,TRAIN,-0.1909739842977174,False,84.4798107517276,15.1,101.9390971489765,0.0563546736528817,False,7.8,26.8,27.86,26.8,35.75,-7.89,-197.33,0.0,1.0,8611.79563534751
11,32,1.6141115350483557,TRAIN,-0.1909739842977174,False,84.4798107517276,15.1,94.17796166040132,0.0683142715925499,False,3.44,21.24,21.4,21.24,22.66,-1.26,-78.89,0.0,0.0,7956.1363780541615
11,35,2.12650429926929,TRAIN,-0.1909739842977174,False,84.4798107517276,15.1,92.75396247332564,0.0770279433560462,False,4.08,16.09,18.52,16.09,24.48,-5.96,-75.84,0.0,1.0,7835.837196219394
11,37,2.4384437695220225,TRAIN,-0.1909739842977174,False,84.4798107517276,15.1,91.98731436159116,0.0769948932175125,False,4.54,22.71,22.71,23.67,29.7,-6.99,-34.66,0.0,0.0,7771.070908826895
12,1,0.6098368183065326,TRAIN,-0.1759808149942749,True,112.63870176431566,0.0,97.89876746871695,0.0968516950332794,False,10.21,16.16,17.57,16.16,28.5,-10.93,-116.79,0.0,1.0,11027.190072002897
12,3,1.3959369054611626,TRAIN,-0.1759808149942749,True,112.63870176431566,0.0,91.73629724451575,0.0761664042158895,False,3.67,18.58,19.9,18.58,27.74,-7.84,-178.36,0.0,1.0,10333.057426287622
12,4,2.6258150518340497,TEST1,-0.1759808149942749,True,112.63870176431566,0.0,91.66099210939312,0.0680188908686448,False,4.78,13.79,16.75,13.79,25.72,-8.97,-20.0,0.0,1.0,10324.575153631222
12,5,1.4460054986244042,TRAIN,-0.1759808149942749,True,112.63870176431566,0.0,91.69236924902756,0.0784081349069482,False,4.31,19.91,19.91,21.56,27.49,-7.58,-169.46,0.0,1.0,10328.109433904723
12,6,1.3831224522688041,VAL,-0.1759808149942749,True,112.63870176431566,0.0,110.11911745167129,0.0567376377456192,False,4.06,14.18,14.18,16.87,22.65,-8.47,-281.95,1.0,0.0,12403.67442918845
12,7,2.129701649242331,TRAIN,-0.1759808149942749,True,112.63870176431566,0.0,91.7070119141903,0.074422530133453,False,4.58,16.13,16.13,17.53,24.11,-7.98,-17.88,0.0,1.0,10329.758764699025
12,8,0.9067642501136448,TRAIN,-0.1759808149942749,True,112.63870176431566,0.0,120.16816937192333,0.061708309200001,False,2.99,15.78,15.78,23.63,24.84,-9.06,-13.36,0.0,1.0,13535.586591447842
12,9,1.4229809451308104,VAL,-0.1759808149942749,True,112.63870176431566,0.0,113.80436250173454,0.0462707741485981,False,10.05,19.56,20.14,19.56,27.48,-7.34,-171.14,0.0,1.0,12818.775647310946
12,10,2.1409905108612346,TRAIN,-0.1759808149942749,True,112.63870176431566,0.0,91.6526248721573,0.0744394162548267,False,4.59,16.41,16.41,20.07,26.23,-9.82,-23.48,0.0,0.0,10323.632678891627
12,11,0.7647314615406197,TRAIN,-0.1759808149942749,True,112.63870176431566,0.0,106.54107762869224,0.0762461939202572,False,3.17,15.56,17.9,15.56,25.42,-7.52,-198.1,1.0,0.0,12000.648668667067
12,12,0.9032129549928807,TRAIN,-0.1759808149942749,True,112.63870176431566,0.0,106.00139082698014,0.0753459753513234,False,3.66,17.14,17.61,17.14,26.08,-8.47,-56.5,0.0,0.0,11939.859047962882
12,13,1.9809082464849646,TRAIN,-0.1759808149942749,True,112.63870176431566,0.0,91.4988768879486,0.0742738649821205,False,4.6,13.06,14.99,13.06,22.93,-7.94,-172.46,1.0,1.0,10306.314705551476
12,14,1.3258008215653434,TRAIN,-0.1759808149942749,True,112.63870176431566,0.0,95.90893386356711,0.0528137475814812,False,9.95,15.0,15.0,16.99,24.37,-9.37,-155.96,0.0,1.0,10803.05779799181
12,17,1.3696122337316667,TRAIN,-0.1759808149942749,True,112.63870176431566,0.0,98.82020946931458,0.0728578030059914,False,3.87,12.08,12.08,16.84,21.66,-9.58,-205.41,1.0,1.0,11130.980102701327
12,21,1.972659518020981,TRAIN,-0.1759808149942749,True,112.63870176431566,0.0,99.02625268624732,0.0595301642293294,False,3.72,11.09,11.09,14.3,20.55,-9.46,-47.46,0.0,1.0,11154.188543163973
12,23,1.0779631315381555,TRAIN,-0.1759808149942749,True,112.63870176431566,0.0,99.2835452312496,0.0598696833313962,False,10.08,36.43,36.92,36.43,42.99,-6.07,-47.54,0.0,1.0,11183.169641406668
12,24,1.2999838632716056,TRAIN,-0.1759808149942749,True,112.63870176431566,0.0,91.54071307412784,0.0780973867728928,False,4.35,15.72,16.32,15.72,24.2,-7.88,-211.54,1.0,1.0,10311.027079249476
12,25,2.229965202886006,TEST1,-0.1759808149942749,True,112.63870176431566,0.0,91.60032963943324,0.0739603504774249,False,4.61,16.05,16.97,16.05,25.51,-8.54,-26.59,0.0,1.0,10317.742211769124
12,26,1.886300972332837,TRAIN,-0.1759808149942749,True,112.63870176431566,0.0,91.99463569417252,0.076668262874409,False,4.6,16.93,17.69,16.93,25.65,-7.96,-97.52,0.0,0.0,10362.156333872766
12,27,0.789717476750998,TRAIN,-0.1759808149942749,True,112.63870176431566,0.0,104.14543301760386,0.0553704068038561,False,10.08,16.16,16.16,20.19,18.63,-2.47,-92.05,1.0,1.0,11730.806369785394
12,28,1.658340584009279,TRAIN,-0.1759808149942749,True,112.63870176431566,0.0,99.0001050698853,0.0587451382359403,False,3.62,16.21,16.21,17.11,25.7,-9.49,-41.73,0.0,1.0,11151.243309602723
