acyl_chlorides,amines,y_true,y_pred,y_std_unweighted,y_std_weighted,lower90,upper90,lower95,upper95
26,8,1.2474511350419524,1.5866756001651636,0.08823430165368716,,0.9344951753210918,2.2388560250092353,0.7294604852868714,2.443890715043456
26,17,2.6283379486521325,2.027631730497286,0.06956281095817142,0.0989138984528233,1.3754513056532143,2.679812155341358,1.170416615618994,2.8848468453755785
26,27,1.8728814687929032,1.7028925360714178,0.043900100766414235,,1.0507121112273459,2.3550729609154897,0.8456774211931255,2.56010765094971
26,31,1.4120375559113283,1.18724701036821,0.11933948986989482,0.08149687606250244,0.5350665855241382,1.839427435212282,0.33003189548991774,2.0444621252465023
27,4,2.9720520678557283,2.8571663060312575,0.10482561802687343,0.1028495315373011,2.2049858811871856,3.5093467308753294,1.9999511911529653,3.71438142090955
27,17,2.1491093744452883,2.3439820045969686,0.07097829458685548,0.11233696085417258,1.6918015797528967,2.9961624294410405,1.4867668897186763,3.201197119475261
27,21,2.0066015547856866,2.6068099210635003,0.11778105205680736,0.16068129635011927,1.9546294962194284,3.258990345907572,1.749594806185208,3.4640250359417926
27,24,2.9102270318215737,2.3988579426520333,0.04179909149904527,,1.7466775178079614,3.0510383674961052,1.541642827773741,3.2560730575303256
28,6,1.5331334267355727,1.5407905461187537,0.03160623168768152,,0.8886101212746819,2.1929709709628256,0.6835754312404614,2.398005660997046
28,10,1.965612612879596,2.2709024641218,0.130711371692309,0.1291786795989386,1.6187220392777282,2.923082888965872,1.4136873492435078,3.1281175790000924
28,13,1.7443291598329915,2.023606634994797,0.02924166406056022,,1.3714262101507253,2.675787059838869,1.166391520116505,2.8808217498730895
28,18,1.2739134723186225,1.1069005793306903,0.048402436519087676,0.07479629205593084,0.4547201544866185,1.759081004174762,0.24968546445239803,1.9641156942089826
28,28,1.8506148235915283,1.7903214778904897,0.07794352248697092,0.0351029345838227,1.138141053046418,2.4425019027345614,0.9331063630121974,2.647536592768782
28,30,1.3754123588981984,1.1720162505248533,0.04463472081037097,0.06147573791876178,0.5198358256807815,1.824196675368925,0.314801135646561,2.0292313654031453
28,31,1.3881801713039188,1.357835035312925,0.07967705191813207,0.12273672353141345,0.7056546104688531,2.0100154601569966,0.5006199204346327,2.2150501501912174
29,4,2.2394891820746103,2.43317959424893,0.0810515477251206,,1.7809991694048581,3.085360019093002,1.5759644793706378,3.2903947091272223
29,7,1.4540944848435775,1.6761390339580404,0.07162403810861721,,1.0239586091139685,2.3283194588021123,0.8189239190797482,2.5333541488363327
29,8,0.4057927573817125,0.7748478907537016,0.04235251956807339,,0.12266746590962985,1.4270283155977734,-0.08236722412459063,1.632063005631994
29,9,0.872064584846081,0.9765704510402993,0.06856223728123878,,0.3243900261962275,1.628750875884371,0.119355336162007,1.8337855659185915
29,10,1.5668052393883394,2.4925148567818,0.10297874317701758,0.13285928533055,1.8403344319377282,3.144695281625872,1.6352997419035078,3.3497299716600923
29,13,1.5812009221432612,1.5146253002703733,0.03402731652326625,0.05331561027160643,0.8624448754263015,2.166805725114445,0.6574101853920811,2.3718404151486654
29,16,3.740678425227455,2.9179600513841306,0.17183973232429278,,2.2657796265400587,3.5701404762282025,2.0607449365058383,3.775175166262423
29,32,0.3912405888342954,0.6989326474013917,0.10612496249797462,0.13392559485021108,0.04675222255731992,1.3511130722454636,-0.15828246747690056,1.556147762279684
30,18,2.2142191119884456,1.9361554415920084,0.10507202890064052,,1.2839750167479367,2.58833586643608,1.078940326713716,2.7933705564703004
30,37,2.8471385816648294,2.811646568864697,0.08680425849175497,0.06822305982395246,2.1594661440206253,3.463826993708769,1.954431453986405,3.6688616837429895
