acyl_chlorides,amines,y_true,y_pred,y_std_boot,y_ci95_lower,y_ci95_upper,split
15,36,0.755678304987546,1.2469572329307952,0.025131253694433284,1.1980300770290286,1.2955275138700104,TEST
16,4,2.269712883557757,2.157605866372728,0.010072960492966968,2.1364766723912907,2.176779932386025,TEST
16,10,1.6348879324268837,1.5165165470767228,0.018713195426092743,1.4792584077428812,1.5510424805074012,TEST
16,12,0.6502613552718077,0.6691717947040309,0.011580233619164616,0.6458789004142729,0.6914277816027753,TEST
16,16,3.419520975712839,2.8152967276478265,0.03784444844030429,2.7428099375098536,2.8904195766259644,TEST
16,28,1.252605541210554,1.3865325769354586,0.010857008533417022,1.3649030961265445,1.4064164243270478,TEST
17,6,1.731448505387122,1.7078626292049872,0.025541642277791134,1.6603112824731632,1.758435229066628,TEST
17,8,1.2115855788989762,1.501968821929679,0.0209978429405603,1.4620191407644265,1.5446055240784111,TEST
17,10,2.310458272502587,2.4581350681302374,0.016772654585394512,2.4262980668903182,2.4919955233481894,TEST
17,12,1.3048988672582988,1.4463086235037408,0.011026054540939044,1.4255475928643717,1.4684019325126565,TEST
17,25,2.207503074027805,2.620978729464805,0.015100850499963866,2.5908433176471717,2.6524345581513993,TEST
17,31,1.8334632332387368,1.773515847715511,0.00691436930596438,1.7597413954398669,1.7865830049386826,TEST
18,12,-0.1581060393197203,0.5990214087676473,0.010286249057859622,0.5801470451975046,0.6190969979018139,TEST
18,16,2.635743393971506,2.920487731327652,0.03310021087545331,2.857499957035899,2.9878921741892324,TEST
18,17,0.4604059250321966,0.7836778466695186,0.014685113629527407,0.755127788035683,0.8129826780387995,TEST
18,18,-0.2129872736497993,0.6351328289440878,0.010078575330870103,0.6165093427031706,0.654029607984202,TEST
18,31,-0.1651710479715766,0.6344326752836156,0.013173200570163936,0.6093277111183485,0.6600213480682143,TEST
18,36,-0.518621997318092,0.5353013766508014,0.025504263994025667,0.48366615829163184,0.5845918060834957,TEST
19,4,3.411517675006757,3.1852285047219846,0.012748896298481178,3.1604137512341564,3.209136013224891,TEST
19,5,1.8911907637043,2.149921447240155,0.01857310268422912,2.114635001596638,2.1886278375856425,TEST
19,6,1.7540476375392515,1.875671315068554,0.013852671715777323,1.8496773357600234,1.9035127964018856,TEST
19,15,1.8389579559139224,1.4641508788727406,0.007464421352781263,1.449309302937302,1.4779269105872204,TEST
19,25,2.6797335597756007,2.623571002112465,0.011687845561831216,2.601941574375375,2.6474431709749533,TEST
19,29,1.285837440293592,1.7287877627425505,0.033587021708048774,1.6669218730277648,1.7949605558970072,TEST
19,33,1.6045430721448617,1.3926591358791078,0.03232085246668268,1.3314118481817454,1.4568717189940523,TEST
19,35,1.9666896922353891,1.847090535538444,0.013778740410845394,1.819950810329058,1.8745609970402777,TEST
20,4,2.6623119320265687,2.965076782810124,0.020574954274468805,2.9248512090220844,3.0038698477621764,TEST
20,7,2.1716416389190734,2.1709793248816585,0.023221148885055855,2.1269573012204614,2.2188136666448925,TEST
20,10,2.134562334126135,2.2290603239457396,0.02991853701978885,2.172718667163916,2.289702248350968,TEST
20,20,1.390468255750302,1.3853968223118533,0.012452996775730273,1.3610978238386027,1.4103382674912064,TEST
20,30,1.1168984128278725,1.3728567527368636,0.00998695723490333,1.35334794076543,1.3920659335495882,TEST
20,31,1.7973242745473548,1.1956083394342458,0.019744783504157135,1.158551427768175,1.233195907418042,TEST
