acyl_chlorides,amines,Controls,HTE_rate (old),Fast_unmeasurable,Slow_unreliable,amine_smiles,acid_smiles,test splits,HTE_rate_corrected (all),HTE_rate_corrected,predicted_bias_correction,classified_rate,NMR_rate
9,5,4.708403538,4.205154762,FALSE,TRUE,Nc1ccccc1,COc1ccc(cc1)C(Cl)=O,TRAIN,1.991004542,1.991004542,2.21415022,0,
9,6,4.708403538,4.415321731,FALSE,TRUE,Nc1c(C)cc(C)cc1C,COc1ccc(cc1)C(Cl)=O,TRAIN,3.047365518,3.047365518,1.367956213,0,
9,7,4.708403538,14.57611585,FALSE,FALSE,CCCCCCCc1ccc(N)cc1,COc1ccc(cc1)C(Cl)=O,TRAIN,14.56627603,14.57611585,0.009839818,0,
9,8,4.708403538,3.93111601,FALSE,TRUE,CC(C)c1cccc(C(C)C)c1N,COc1ccc(cc1)C(Cl)=O,TRAIN,1.692712212,1.692712212,2.238403798,0,
9,9,4.708403538,6.563237674,FALSE,TRUE,C1CCC(CC1)NC2CCCCC2,COc1ccc(cc1)C(Cl)=O,TRAIN,5.554268253,5.554268253,1.008969421,0,
9,10,4.708403538,11.16468591,FALSE,FALSE,CCCCCCc1ccc(N)cc1,COc1ccc(cc1)C(Cl)=O,TRAIN,11.15484609,11.16468591,0.009839818,0,
9,11,4.708403538,4.260959626,FALSE,TRUE,CSc1ccccc1N,COc1ccc(cc1)C(Cl)=O,TRAIN,2.497498567,2.497498567,1.763461059,0,
9,12,4.708403538,6.630321611,FALSE,TRUE,Nc1ccccc1c2ccccc2,COc1ccc(cc1)C(Cl)=O,TRAIN,5.157770849,5.157770849,1.472550762,0,
9,13,4.708403538,7.417496071,FALSE,FALSE,CC(C)(C)c1ccc(N)cc1,COc1ccc(cc1)C(Cl)=O,TRAIN,7.340894481,7.417496071,0.07660159,0,
9,14,4.708403538,7.352298091,FALSE,FALSE,CC(C)NC(C)C,COc1ccc(cc1)C(Cl)=O,TRAIN,6.529723088,7.352298091,0.822575003,0,
9,15,4.708403538,5.189477387,FALSE,TRUE,Nc1ccc(Br)cc1,COc1ccc(cc1)C(Cl)=O,TRAIN,3.020744435,3.020744435,2.168732952,0,
9,16,4.708403538,1706.666667,FALSE,FALSE,CC1CCCCN1,COc1ccc(cc1)C(Cl)=O,TRAIN,1706.659651,1706.666667,0.007016231,0,
9,17,4.708403538,3.292647548,FALSE,TRUE,Nc1cccc2cccnc12,COc1ccc(cc1)C(Cl)=O,TRAIN,0.966249088,0.966249088,2.32639846,0,
9,18,4.708403538,6.652335168,FALSE,TRUE,CC(=O)c1cccc(N)c1,COc1ccc(cc1)C(Cl)=O,TRAIN,5.212047401,5.212047401,1.440287767,0,
9,19,4.708403538,0,TRUE,FALSE,C1COCCN1,COc1ccc(cc1)C(Cl)=O,TRAIN,0,0,0,1,
9,20,4.708403538,7.137855294,FALSE,FALSE,COc1ccc(cc1N)C(F)(F)F,COc1ccc(cc1)C(Cl)=O,TRAIN,5.863129089,7.137855294,1.274726205,0,
9,21,4.708403538,4.505286098,FALSE,TRUE,COCCOc1ccccc1N,COc1ccc(cc1)C(Cl)=O,TRAIN,2.608504571,2.608504571,1.896781527,0,
9,22,4.708403538,853.3333333,FALSE,FALSE,CCC(N)CC,COc1ccc(cc1)C(Cl)=O,TRAIN,853.0277519,853.3333333,0.305581429,0,
9,23,4.708403538,6.502294038,FALSE,TRUE,CC1CCCC(C)N1,COc1ccc(cc1)C(Cl)=O,TRAIN,5.32180361,5.32180361,1.180490428,0,
9,24,4.708403538,2.322519472,FALSE,TRUE,Nc1ccc(C=C)cc1,COc1ccc(cc1)C(Cl)=O,TRAIN,0,0,3.767551,0,
9,25,4.708403538,9.947711095,FALSE,FALSE,Cc1ccc(N)cc1,COc1ccc(cc1)C(Cl)=O,TRAIN,9.937871277,9.947711095,0.009839818,0,
9,26,4.708403538,4.485183462,FALSE,TRUE,Cc1cccc(N)c1,COc1ccc(cc1)C(Cl)=O,TRAIN,2.595267644,2.595267644,1.889915818,0,
9,27,4.708403538,5.763877666,FALSE,TRUE,CC(C)NC1CCCCC1,COc1ccc(cc1)C(Cl)=O,TRAIN,4.349470121,4.349470121,1.414407545,0,
9,28,4.708403538,4.092516759,FALSE,TRUE,COc1ccccc1N,COc1ccc(cc1)C(Cl)=O,TRAIN,2.188300007,2.188300007,1.904216752,0,
9,29,4.708403538,7.887213218,FALSE,FALSE,NC(c1ccccc1)(c2ccccc2)c3ccccc3,COc1ccc(cc1)C(Cl)=O,TRAIN,6.615242874,7.887213218,1.271970344,0,
9,30,4.708403538,6.572477432,FALSE,TRUE,Cc1cccc(C)c1N,COc1ccc(cc1)C(Cl)=O,TRAIN,5.296866154,5.296866154,1.275611278,0,
9,31,4.708403538,2.224113013,FALSE,TRUE,CC1CN(C(OC(C)(C)C)=O)CC(C)N1,COc1ccc(cc1)C(Cl)=O,TRAIN,0,0,2.559734435,0,
9,32,4.708403538,5.023844489,FALSE,TRUE,N#CCCNc1ccccc1,COc1ccc(cc1)C(Cl)=O,TRAIN,3.189985759,3.189985759,1.83385873,0,
9,33,4.708403538,8.279060426,FALSE,FALSE,Nc1ccccc1F,COc1ccc(cc1)C(Cl)=O,TRAIN,7.213448025,8.279060426,1.065612401,0,
9,35,4.708403538,3.001917023,FALSE,TRUE,COc1cccc(N)c1,COc1ccc(cc1)C(Cl)=O,TRAIN,0.149750965,0.149750965,2.852166058,0,
9,36,4.708403538,4.695691231,FALSE,TRUE,Nc1ccc(cc1)C(=O)c2ccccc2,COc1ccc(cc1)C(Cl)=O,TRAIN,3.209168028,3.209168028,1.486523203,0,
9,37,4.708403538,4.729022108,FALSE,TRUE,FC1=CC=C(OC2=CC=C(N)C=C2)C=C1,COc1ccc(cc1)C(Cl)=O,TEST1,2.174146307,2.174146307,2.554875801,0,2.5031
10,1,3.740116879,0.720720721,FALSE,TRUE,CC(N)(C)C,CC(C)(C)C(Cl)=O,TRAIN,0,0,4.877332292,0,
10,3,3.740116879,35.61663258,FALSE,FALSE,Nc1ccc(F)cc1,CC(C)(C)C(Cl)=O,TRAIN,35.61548273,35.61663258,0.001149848,0,17.0357
10,4,3.740116879,458.5941043,FALSE,FALSE,COc1ccc(N)cc1,CC(C)(C)C(Cl)=O,TRAIN,458.5937339,458.5941043,0.000370405,0,
10,5,3.740116879,33.37107115,FALSE,FALSE,Nc1ccccc1,CC(C)(C)C(Cl)=O,TRAIN,33.33269893,33.37107115,0.038372219,0,
10,6,3.740116879,2.870455396,FALSE,TRUE,Nc1c(C)cc(C)cc1C,CC(C)(C)C(Cl)=O,TRAIN,1.62127605,1.62127605,1.249179346,0,
10,7,3.740116879,154.8403535,FALSE,FALSE,CCCCCCCc1ccc(N)cc1,CC(C)(C)C(Cl)=O,TRAIN,154.8400376,154.8403535,0.000315876,0,
10,8,3.740116879,3.244340088,FALSE,TRUE,CC(C)c1cccc(C(C)C)c1N,CC(C)(C)C(Cl)=O,TRAIN,0.925089816,0.925089816,2.319250272,0,
10,9,3.740116879,6.218518322,FALSE,FALSE,C1CCC(CC1)NC2CCCCC2,CC(C)(C)C(Cl)=O,TRAIN,5.767519891,6.218518322,0.450998431,0,
10,10,3.740116879,119.369234,FALSE,FALSE,CCCCCCc1ccc(N)cc1,CC(C)(C)C(Cl)=O,TRAIN,119.3689181,119.369234,0.000315876,0,
10,11,3.740116879,5.01650165,FALSE,TRUE,CSc1ccccc1N,CC(C)(C)C(Cl)=O,TRAIN,3.513983598,3.513983598,1.502518052,0,
10,12,3.740116879,12.65464406,FALSE,FALSE,Nc1ccccc1c2ccccc2,CC(C)(C)C(Cl)=O,TRAIN,11.57433847,12.65464406,1.080305589,0,
10,13,3.740116879,71.76651306,FALSE,FALSE,CC(C)(C)c1ccc(N)cc1,CC(C)(C)C(Cl)=O,TRAIN,71.76389494,71.76651306,0.002618116,0,
10,14,3.740116879,7.572819384,FALSE,FALSE,CC(C)NC(C)C,CC(C)(C)C(Cl)=O,TRAIN,7.379961947,7.572819384,0.192857437,0,
10,15,3.740116879,8.32591316,FALSE,FALSE,Nc1ccc(Br)cc1,CC(C)(C)C(Cl)=O,TRAIN,7.830099777,8.32591316,0.495813383,0,
10,16,3.740116879,7.854315123,FALSE,FALSE,CC1CCCCN1,CC(C)(C)C(Cl)=O,TRAIN,7.851544596,7.854315123,0.002770527,0,
10,17,3.740116879,75.01632999,FALSE,FALSE,Nc1cccc2cccnc12,CC(C)(C)C(Cl)=O,TRAIN,74.77136052,75.01632999,0.244969469,0,
10,18,3.740116879,8.34404915,FALSE,FALSE,CC(=O)c1cccc(N)c1,CC(C)(C)C(Cl)=O,TRAIN,7.895729806,8.34404915,0.448319344,0,
10,19,3.740116879,0,TRUE,FALSE,C1COCCN1,CC(C)(C)C(Cl)=O,TRAIN,0,0,0,1,
10,20,3.740116879,3.772397637,FALSE,TRUE,COc1ccc(cc1N)C(F)(F)F,CC(C)(C)C(Cl)=O,TRAIN,1.903974299,1.903974299,1.868423338,0,
10,21,3.740116879,175.0032787,FALSE,FALSE,COCCOc1ccccc1N,CC(C)(C)C(Cl)=O,TRAIN,174.926468,175.0032787,0.076810662,0,
10,22,3.740116879,57.85310734,FALSE,FALSE,CCC(N)CC,CC(C)(C)C(Cl)=O,TRAIN,57.83965054,57.85310734,0.013456802,0,
10,23,3.740116879,6.629550776,FALSE,FALSE,CC1CCCC(C)N1,CC(C)(C)C(Cl)=O,TRAIN,6.30980153,6.629550776,0.319749246,0,
10,24,3.740116879,20.16922415,FALSE,FALSE,Nc1ccc(C=C)cc1,CC(C)(C)C(Cl)=O,TRAIN,19.97450551,20.16922415,0.194718644,0,
10,25,3.740116879,90.15053763,FALSE,FALSE,Cc1ccc(N)cc1,CC(C)(C)C(Cl)=O,TRAIN,90.15016722,90.15053763,0.000370405,0,
10,26,3.740116879,43.12187312,FALSE,FALSE,Cc1cccc(N)c1,CC(C)(C)C(Cl)=O,TRAIN,43.11972437,43.12187312,0.002148755,0,
10,27,3.740116879,7.334435931,FALSE,FALSE,CC(C)NC1CCCCC1,CC(C)(C)C(Cl)=O,TRAIN,7.093542585,7.334435931,0.240893346,0,
10,28,3.740116879,128.202692,FALSE,FALSE,COc1ccccc1N,CC(C)(C)C(Cl)=O,TRAIN,128.0957586,128.202692,0.10693343,0,
10,29,3.740116879,3.444914297,FALSE,TRUE,NC(c1ccccc1)(c2ccccc2)c3ccccc3,CC(C)(C)C(Cl)=O,TRAIN,1.739045724,1.739045724,1.705868573,0,
10,30,3.740116879,1.473538316,FALSE,TRUE,Cc1cccc(C)c1N,CC(C)(C)C(Cl)=O,TRAIN,0,0,3.193043008,0,
10,31,3.740116879,3.92732078,FALSE,TRUE,CC1CN(C(OC(C)(C)C)=O)CC(C)N1,CC(C)(C)C(Cl)=O,TRAIN,2.881023478,2.881023478,1.046297302,0,
10,32,3.740116879,3.110096548,FALSE,TRUE,N#CCCNc1ccccc1,CC(C)(C)C(Cl)=O,TRAIN,0.6972369,0.6972369,2.412859648,0,
10,33,3.740116879,2.582512687,FALSE,TRUE,Nc1ccccc1F,CC(C)(C)C(Cl)=O,TRAIN,0.173802944,0.173802944,2.408709743,0,
10,35,3.740116879,22.34731811,FALSE,FALSE,COc1cccc(N)c1,CC(C)(C)C(Cl)=O,TRAIN,22.25140409,22.34731811,0.095914025,0,
10,36,3.740116879,3.178428945,FALSE,TRUE,Nc1ccc(cc1)C(=O)c2ccccc2,CC(C)(C)C(Cl)=O,TRAIN,1.258973703,1.258973703,1.919455242,0,
10,37,3.740116879,55.10926119,FALSE,FALSE,FC1=CC=C(OC2=CC=C(N)C=C2)C=C1,CC(C)(C)C(Cl)=O,TEST1,55.06052821,55.10926119,0.048732978,0,18.9535
11,1,207.8632479,123.6244277,FALSE,TRUE,CC(N)(C)C,CCCCC(Cl)=O,TRAIN,0,0,187.9721716,0,
11,3,207.8632479,489.6195179,FALSE,FALSE,Nc1ccc(F)cc1,CCCCC(Cl)=O,TRAIN,474.777137,489.6195179,14.84238091,0,59.1295
11,4,207.8632479,1462.857143,FALSE,FALSE,COc1ccc(N)cc1,CCCCC(Cl)=O,TRAIN,1452.208536,1462.857143,10.64860725,0,
11,5,207.8632479,774.7368421,FALSE,FALSE,Nc1ccccc1,CCCCC(Cl)=O,TRAIN,759.7358612,774.7368421,15.0009809,0,
11,6,207.8632479,502.5185185,FALSE,FALSE,Nc1c(C)cc(C)cc1C,CCCCC(Cl)=O,TRAIN,489.7165052,502.5185185,12.80201333,0,
11,7,207.8632479,1024,FALSE,FALSE,CCCCCCCc1ccc(N)cc1,CCCCC(Cl)=O,TRAIN,1023.515767,1024,0.48423292,0,
11,8,207.8632479,295.3846154,FALSE,TRUE,CC(C)c1cccc(C(C)C)c1N,CCCCC(Cl)=O,TRAIN,226.5468033,226.5468033,68.83781213,0,
11,9,207.8632479,278.5318352,FALSE,TRUE,C1CCC(CC1)NC2CCCCC2,CCCCC(Cl)=O,TRAIN,197.9035109,197.9035109,80.6283243,0,
11,10,207.8632479,906.9058296,FALSE,FALSE,CCCCCCc1ccc(N)cc1,CCCCC(Cl)=O,TRAIN,906.4215967,906.9058296,0.48423292,0,
11,11,207.8632479,297.3599402,FALSE,TRUE,CSc1ccccc1N,CCCCC(Cl)=O,TRAIN,255.2090859,255.2090859,42.15085426,0,
11,12,207.8632479,321.799775,FALSE,FALSE,Nc1ccccc1c2ccccc2,CCCCC(Cl)=O,TRAIN,295.5007366,321.799775,26.29903842,0,
11,13,207.8632479,699.1029024,FALSE,FALSE,CC(C)(C)c1ccc(N)cc1,CCCCC(Cl)=O,TRAIN,698.6186695,699.1029024,0.48423292,0,
11,14,207.8632479,250.0465116,FALSE,TRUE,CC(C)NC(C)C,CCCCC(Cl)=O,TRAIN,164.9312901,164.9312901,85.11522153,0,
11,15,207.8632479,242.8347444,FALSE,TRUE,Nc1ccc(Br)cc1,CCCCC(Cl)=O,TRAIN,179.4813255,179.4813255,63.35341887,0,
11,16,207.8632479,640,FALSE,FALSE,CC1CCCCN1,CCCCC(Cl)=O,TRAIN,623.594396,640,16.40560396,0,
11,17,207.8632479,283.1444241,FALSE,TRUE,Nc1cccc2cccnc12,CCCCC(Cl)=O,TRAIN,258.3970593,258.3970593,24.7473648,0,
11,18,207.8632479,243.6938646,FALSE,TRUE,CC(=O)c1cccc(N)c1,CCCCC(Cl)=O,TRAIN,153.3675647,153.3675647,90.32629989,0,
11,19,207.8632479,0,TRUE,FALSE,C1COCCN1,CCCCC(Cl)=O,TRAIN,0,0,0,1,
11,20,207.8632479,254.6504192,FALSE,TRUE,COc1ccc(cc1N)C(F)(F)F,CCCCC(Cl)=O,TRAIN,193.7100247,193.7100247,60.94039452,0,
11,21,207.8632479,584.5669291,FALSE,FALSE,COCCOc1ccccc1N,CCCCC(Cl)=O,TRAIN,579.0649379,584.5669291,5.501991241,0,
11,22,207.8632479,0,TRUE,FALSE,CCC(N)CC,CCCCC(Cl)=O,TRAIN,0,0,0,1,
11,23,207.8632479,211.1167844,FALSE,TRUE,CC1CCCC(C)N1,CCCCC(Cl)=O,TRAIN,102.0472388,102.0472388,109.0695456,0,
11,24,207.8632479,338.5705559,FALSE,FALSE,Nc1ccc(C=C)cc1,CCCCC(Cl)=O,TRAIN,306.8272025,338.5705559,31.7433534,0,
11,25,207.8632479,722.0512821,FALSE,FALSE,Cc1ccc(N)cc1,CCCCC(Cl)=O,TRAIN,681.8665287,722.0512821,40.18475339,0,
11,26,207.8632479,442.7425614,FALSE,FALSE,Cc1cccc(N)c1,CCCCC(Cl)=O,TRAIN,435.4799989,442.7425614,7.262562542,0,
11,27,207.8632479,115.2615211,FALSE,TRUE,CC(C)NC1CCCCC1,CCCCC(Cl)=O,TRAIN,0,0,157.4510183,0,
11,28,207.8632479,482.7791563,FALSE,FALSE,COc1ccccc1N,CCCCC(Cl)=O,TRAIN,474.3175986,482.7791563,8.461557657,0,
11,29,207.8632479,136.8672287,FALSE,TRUE,NC(c1ccccc1)(c2ccccc2)c3ccccc3,CCCCC(Cl)=O,TRAIN,0,0,153.6950284,0,
11,30,207.8632479,176.9614231,FALSE,TRUE,Cc1cccc(C)c1N,CCCCC(Cl)=O,TRAIN,69.34448016,69.34448016,107.6169429,0,
11,31,207.8632479,172.8223545,FALSE,TRUE,CC1CN(C(OC(C)(C)C)=O)CC(C)N1,CCCCC(Cl)=O,TRAIN,39.17695415,39.17695415,133.6454003,0,
11,32,207.8632479,161.1571875,FALSE,TRUE,N#CCCNc1ccccc1,CCCCC(Cl)=O,TRAIN,41.12553257,41.12553257,120.0316549,0,
11,33,207.8632479,137.6038008,FALSE,TRUE,Nc1ccccc1F,CCCCC(Cl)=O,TRAIN,0,0,147.1783044,0,
11,35,207.8632479,209.6836185,FALSE,TRUE,COc1cccc(N)c1,CCCCC(Cl)=O,TRAIN,133.8148462,133.8148462,75.86877234,0,
11,36,207.8632479,133.5150178,FALSE,TRUE,Nc1ccc(cc1)C(=O)c2ccccc2,CCCCC(Cl)=O,TRAIN,0,0,155.0097305,0,
11,37,207.8632479,297.3228346,FALSE,TRUE,FC1=CC=C(OC2=CC=C(N)C=C2)C=C1,CCCCC(Cl)=O,TEST1,274.4376991,274.4376991,22.88513547,0,29.1732
12,1,11.12034449,11.51860907,FALSE,TRUE,CC(N)(C)C,ClC(=O)c1ccc(Cl)cc1,TRAIN,4.072272376,4.072272376,7.446336694,0,
12,3,11.12034449,24.88495762,FALSE,FALSE,Nc1ccc(F)cc1,ClC(=O)c1ccc(Cl)cc1,TRAIN,24.69963381,24.88495762,0.185323812,0,15.4861
12,4,11.12034449,422.4886554,FALSE,FALSE,COc1ccc(N)cc1,ClC(=O)c1ccc(Cl)cc1,TRAIN,422.4742378,422.4886554,0.014417648,0,
12,5,11.12034449,27.92579198,FALSE,FALSE,Nc1ccccc1,ClC(=O)c1ccc(Cl)cc1,TRAIN,27.66624483,27.92579198,0.25954715,0,
12,6,11.12034449,24.16141986,FALSE,FALSE,Nc1c(C)cc(C)cc1C,ClC(=O)c1ccc(Cl)cc1,TRAIN,23.39679564,24.16141986,0.764624222,0,
12,7,11.12034449,134.8036493,FALSE,FALSE,CCCCCCCc1ccc(N)cc1,ClC(=O)c1ccc(Cl)cc1,TRAIN,134.7892317,134.8036493,0.014417648,0,
12,8,11.12034449,12.80856445,FALSE,TRUE,CC(C)c1cccc(C(C)C)c1N,ClC(=O)c1ccc(Cl)cc1,TRAIN,8.067969544,8.067969544,4.740594906,0,
12,9,11.12034449,26.48383937,FALSE,FALSE,C1CCC(CC1)NC2CCCCC2,ClC(=O)c1ccc(Cl)cc1,TRAIN,25.84338001,26.48383937,0.640459364,0,
12,10,11.12034449,138.3536149,FALSE,FALSE,CCCCCCc1ccc(N)cc1,ClC(=O)c1ccc(Cl)cc1,TRAIN,138.3391973,138.3536149,0.014417648,0,
12,11,11.12034449,11.9208156,FALSE,TRUE,CSc1ccccc1N,ClC(=O)c1ccc(Cl)cc1,TRAIN,5.817433956,5.817433956,6.103381644,0,
12,12,11.12034449,12.0123433,FALSE,TRUE,Nc1ccccc1c2ccccc2,ClC(=O)c1ccc(Cl)cc1,TRAIN,8.002265475,8.002265475,4.010077825,0,
12,13,11.12034449,95.6991866,FALSE,FALSE,CC(C)(C)c1ccc(N)cc1,ClC(=O)c1ccc(Cl)cc1,TRAIN,95.58030252,95.6991866,0.118884082,0,
12,14,11.12034449,21.17389824,FALSE,FALSE,CC(C)NC(C)C,ClC(=O)c1ccc(Cl)cc1,TRAIN,20.98835738,21.17389824,0.185540864,0,
12,15,11.12034449,8.182132724,FALSE,TRUE,Nc1ccc(Br)cc1,ClC(=O)c1ccc(Cl)cc1,TRAIN,0,0,8.596688369,0,
12,16,11.12034449,0,TRUE,FALSE,CC1CCCCN1,ClC(=O)c1ccc(Cl)cc1,TRAIN,0,0,0,1,
12,17,11.12034449,23.4213667,FALSE,FALSE,Nc1cccc2cccnc12,ClC(=O)c1ccc(Cl)cc1,TRAIN,23.23413346,23.4213667,0.187233239,0,
12,18,11.12034449,7.03719689,FALSE,TRUE,CC(=O)c1cccc(N)c1,ClC(=O)c1ccc(Cl)cc1,TRAIN,0,0,7.790921721,0,
12,19,11.12034449,0,TRUE,FALSE,C1COCCN1,ClC(=O)c1ccc(Cl)cc1,TRAIN,0,0,0,1,
12,20,11.12034449,7.86396519,FALSE,TRUE,COc1ccc(cc1N)C(F)(F)F,ClC(=O)c1ccc(Cl)cc1,TRAIN,0,0,7.90282838,0,
12,21,11.12034449,93.89868668,FALSE,FALSE,COCCOc1ccccc1N,ClC(=O)c1ccc(Cl)cc1,TRAIN,93.67645125,93.89868668,0.222235432,0,
12,22,11.12034449,0,TRUE,FALSE,CCC(N)CC,ClC(=O)c1ccc(Cl)cc1,TRAIN,0,0,0,1,
12,23,11.12034449,15.11317056,FALSE,TRUE,CC1CCCC(C)N1,ClC(=O)c1ccc(Cl)cc1,TRAIN,11.96638941,11.96638941,3.146781153,0,
12,24,11.12034449,19.9518818,FALSE,FALSE,Nc1ccc(C=C)cc1,ClC(=O)c1ccc(Cl)cc1,TRAIN,19.1296557,19.9518818,0.822226102,0,
12,25,11.12034449,169.8107589,FALSE,FALSE,Cc1ccc(N)cc1,ClC(=O)c1ccc(Cl)cc1,TRAIN,169.7963413,169.8107589,0.014417648,0,
12,26,11.12034449,76.96636435,FALSE,FALSE,Cc1cccc(N)c1,ClC(=O)c1ccc(Cl)cc1,TRAIN,76.94299843,76.96636435,0.023365919,0,
12,27,11.12034449,10.05004649,FALSE,TRUE,CC(C)NC1CCCCC1,ClC(=O)c1ccc(Cl)cc1,TRAIN,6.161940164,6.161940164,3.888106326,0,
12,28,11.12034449,45.53450125,FALSE,FALSE,COc1ccccc1N,ClC(=O)c1ccc(Cl)cc1,TRAIN,45.03245686,45.53450125,0.50204439,0,
12,29,11.12034449,6.856130014,FALSE,TRUE,NC(c1ccccc1)(c2ccccc2)c3ccccc3,ClC(=O)c1ccc(Cl)cc1,TRAIN,0,0,8.298843723,0,
12,30,11.12034449,5.91248062,FALSE,TRUE,Cc1cccc(C)c1N,ClC(=O)c1ccc(Cl)cc1,TRAIN,0,0,9.464436141,0,
12,31,11.12034449,11.97094816,FALSE,TRUE,CC1CN(C(OC(C)(C)C)=O)CC(C)N1,ClC(=O)c1ccc(Cl)cc1,TRAIN,10.14655722,10.14655722,1.824390941,0,
12,32,11.12034449,7.287958408,FALSE,TRUE,N#CCCNc1ccccc1,ClC(=O)c1ccc(Cl)cc1,TRAIN,0,0,8.654854927,0,
12,33,11.12034449,8.092560865,FALSE,TRUE,Nc1ccccc1F,ClC(=O)c1ccc(Cl)cc1,TRAIN,0,0,8.481479446,0,
12,35,11.12034449,15.60812784,FALSE,TRUE,COc1cccc(N)c1,ClC(=O)c1ccc(Cl)cc1,TRAIN,15.27389103,15.27389103,0.334236814,0,
12,36,11.12034449,8.90428357,FALSE,TRUE,Nc1ccc(cc1)C(=O)c2ccccc2,ClC(=O)c1ccc(Cl)cc1,TRAIN,1.456879332,1.456879332,7.447404238,0,
12,37,11.12034449,44.22851399,FALSE,FALSE,FC1=CC=C(OC2=CC=C(N)C=C2)C=C1,ClC(=O)c1ccc(Cl)cc1,TEST1,43.85691011,44.22851399,0.371603876,0,19.2354
13,1,203.7166513,92.25853304,FALSE,TRUE,CC(N)(C)C,CCCCCCC(Cl)=O,TRAIN,0,0,186.6169665,0,
13,3,203.7166513,540.6896552,FALSE,FALSE,Nc1ccc(F)cc1,CCCCCCC(Cl)=O,TRAIN,538.5759624,540.6896552,2.113692802,0,65.768
13,4,203.7166513,1280,FALSE,FALSE,COc1ccc(N)cc1,CCCCCCC(Cl)=O,TRAIN,1270.419847,1280,9.580152792,0,
13,5,203.7166513,642.1843003,FALSE,FALSE,Nc1ccccc1,CCCCCCC(Cl)=O,TRAIN,642.1843003,642.1843003,0,0,
13,6,203.7166513,613.6708861,FALSE,FALSE,Nc1c(C)cc(C)cc1C,CCCCCCC(Cl)=O,TRAIN,604.2683894,613.6708861,9.402496727,0,
13,7,203.7166513,1076.409449,FALSE,FALSE,CCCCCCCc1ccc(N)cc1,CCCCCCC(Cl)=O,TRAIN,1076.409449,1076.409449,0,0,
13,8,203.7166513,454.4719101,FALSE,FALSE,CC(C)c1cccc(C(C)C)c1N,CCCCCCC(Cl)=O,TRAIN,414.2803247,454.4719101,40.19158536,0,
13,9,203.7166513,277.0797963,FALSE,TRUE,C1CCC(CC1)NC2CCCCC2,CCCCCCC(Cl)=O,TRAIN,230.2311835,230.2311835,46.84861277,0,
13,10,203.7166513,1236.610169,FALSE,FALSE,CCCCCCc1ccc(N)cc1,CCCCCCC(Cl)=O,TRAIN,1236.610169,1236.610169,0,0,
13,11,203.7166513,249.8906644,FALSE,TRUE,CSc1ccccc1N,CCCCCCC(Cl)=O,TRAIN,205.0503776,205.0503776,44.84028682,0,
13,12,203.7166513,490.1759134,FALSE,FALSE,Nc1ccccc1c2ccccc2,CCCCCCC(Cl)=O,TRAIN,470.7535496,490.1759134,19.42236378,0,
13,13,203.7166513,1378.461538,FALSE,FALSE,CC(C)(C)c1ccc(N)cc1,CCCCCCC(Cl)=O,TRAIN,1371.161432,1378.461538,7.30010637,0,
13,14,203.7166513,297.4621653,FALSE,TRUE,CC(C)NC(C)C,CCCCCCC(Cl)=O,TRAIN,258.1414224,258.1414224,39.32074291,0,
13,15,203.7166513,402.7972028,FALSE,FALSE,Nc1ccc(Br)cc1,CCCCCCC(Cl)=O,TRAIN,386.739748,402.7972028,16.05745483,0,
13,16,203.7166513,5120,FALSE,FALSE,CC1CCCCN1,CCCCCCC(Cl)=O,TRAIN,5106.982736,5120,13.01726426,0,
13,17,203.7166513,602.3529412,FALSE,FALSE,Nc1cccc2cccnc12,CCCCCCC(Cl)=O,TRAIN,598.6590689,602.3529412,3.693872255,0,
13,18,203.7166513,308.6902287,FALSE,FALSE,CC(=O)c1cccc(N)c1,CCCCCCC(Cl)=O,TRAIN,287.047768,308.6902287,21.64246075,0,
13,19,203.7166513,512,FALSE,FALSE,C1COCCN1,CCCCCCC(Cl)=O,TRAIN,495.6200596,512,16.37994041,0,
13,20,203.7166513,331.6363636,FALSE,FALSE,COc1ccc(cc1N)C(F)(F)F,CCCCCCC(Cl)=O,TRAIN,304.3654416,331.6363636,27.27092205,0,
13,21,203.7166513,3840,FALSE,FALSE,COCCOc1ccccc1N,CCCCCCC(Cl)=O,TRAIN,3840,3840,0,0,
13,22,203.7166513,5120,FALSE,FALSE,CCC(N)CC,CCCCCCC(Cl)=O,TRAIN,5110.804574,5120,9.195426221,0,
13,23,203.7166513,325.9677711,FALSE,FALSE,CC1CCCC(C)N1,CCCCCCC(Cl)=O,TRAIN,282.6674732,325.9677711,43.30029792,0,
13,24,203.7166513,656.4948454,FALSE,FALSE,Nc1ccc(C=C)cc1,CCCCCCC(Cl)=O,TRAIN,626.2430674,656.4948454,30.25177799,0,
13,25,203.7166513,853.3333333,FALSE,FALSE,Cc1ccc(N)cc1,CCCCCCC(Cl)=O,TRAIN,827.8384138,853.3333333,25.49491952,0,
13,26,203.7166513,465.158831,FALSE,FALSE,Cc1cccc(N)c1,CCCCCCC(Cl)=O,TRAIN,463.7206443,465.158831,1.438186667,0,
13,27,203.7166513,199.0843794,FALSE,TRUE,CC(C)NC1CCCCC1,CCCCCCC(Cl)=O,TRAIN,111.0019458,111.0019458,88.08243362,0,
13,28,203.7166513,1280,FALSE,FALSE,COc1ccccc1N,CCCCCCC(Cl)=O,TRAIN,1278.940972,1280,1.059028389,0,
13,29,203.7166513,190.3583477,FALSE,TRUE,NC(c1ccccc1)(c2ccccc2)c3ccccc3,CCCCCCC(Cl)=O,TRAIN,79.20722745,79.20722745,111.1511202,0,
