acyl_chlorides,amines,HTE_lnk_corrected,test splits,acyl_num_Hs,acyl_Charges_Hs_avg,acyl_num_Hs_x_has_num_Hs,acyl_has_acidic_H_for_pka_aHs,acyl_pka_aHs,acyl_BV_secondary_avg,acyl_fukui_E_Hs_avg,acyl_has_acidic_H_for_pka_lowest,acyl_Charges_main_atom,acyl_has_num_Hs,acyl_has_pKa_features,acyl_BV_secondary_2,acyl_Charges_Hs_avg_x_has_num_Hs
6,23,1.012468640731677,TRAIN,0,0.0,0,0,50.0,80.87457740773209,0.0,0,0.2983174191458545,0,0,112.63765585966117,0.0
6,24,0.8537700375354493,TRAIN,0,0.0,0,0,50.0,80.87457740773209,0.0,0,0.2983174191458545,0,0,112.63765585966117,0.0
6,25,1.749760132336324,TRAIN,0,0.0,0,0,50.0,80.87457740773209,0.0,0,0.2983174191458545,0,0,112.63765585966117,0.0
6,26,1.3941501950978723,TRAIN,0,0.0,0,0,50.0,80.87457740773209,0.0,0,0.2983174191458545,0,0,112.63765585966117,0.0
6,27,0.9206299692396721,TRAIN,0,0.0,0,0,50.0,80.87457740773209,0.0,0,0.2983174191458545,0,0,112.63765585966117,0.0
6,28,1.3236857648133633,TRAIN,0,0.0,0,0,50.0,80.87457740773209,0.0,0,0.2983174191458545,0,0,112.63765585966117,0.0
6,29,0.6046717338060404,TRAIN,0,0.0,0,0,50.0,80.87457740773209,0.0,0,0.2983174191458545,0,0,112.63765585966117,0.0
6,30,0.45319725119436916,TRAIN,0,0.0,0,0,50.0,80.87457740773209,0.0,0,0.2983174191458545,0,0,112.63765585966117,0.0
6,31,1.1612795699771183,TRAIN,0,0.0,0,0,50.0,80.87457740773209,0.0,0,0.2983174191458545,0,0,112.63765585966117,0.0
6,32,0.3454840408757689,TRAIN,0,0.0,0,0,50.0,80.87457740773209,0.0,0,0.2983174191458545,0,0,112.63765585966117,0.0
6,33,0.6155502506227533,TRAIN,0,0.0,0,0,50.0,80.87457740773209,0.0,0,0.2983174191458545,0,0,112.63765585966117,0.0
6,35,0.9582059979781642,TRAIN,0,0.0,0,0,50.0,80.87457740773209,0.0,0,0.2983174191458545,0,0,112.63765585966117,0.0
6,36,0.9125455618422811,TRAIN,0,0.0,0,0,50.0,80.87457740773209,0.0,0,0.2983174191458545,0,0,112.63765585966117,0.0
6,37,1.2861602481760936,TEST1,0,0.0,0,0,50.0,80.87457740773209,0.0,0,0.2983174191458545,0,0,112.63765585966117,0.0
7,3,0.34796612773812197,TRAIN,0,0.0,0,0,50.0,81.34628040690296,0.0,0,0.2976378142115953,0,0,114.11447323178814,0.0
7,4,2.064079569638824,TRAIN,0,0.0,0,0,50.0,81.34628040690296,0.0,0,0.2976378142115953,0,0,114.11447323178814,0.0
7,7,1.1651750492945325,TRAIN,0,0.0,0,0,50.0,81.34628040690296,0.0,0,0.2976378142115953,0,0,114.11447323178814,0.0
7,8,0.5611230229063116,TRAIN,0,0.0,0,0,50.0,81.34628040690296,0.0,0,0.2976378142115953,0,0,114.11447323178814,0.0
7,9,-0.15848105635726722,TRAIN,0,0.0,0,0,50.0,81.34628040690296,0.0,0,0.2976378142115953,0,0,114.11447323178814,0.0
7,10,1.2983508388116116,TRAIN,0,0.0,0,0,50.0,81.34628040690296,0.0,0,0.2976378142115953,0,0,114.11447323178814,0.0
7,11,0.8376140004477861,TRAIN,0,0.0,0,0,50.0,81.34628040690296,0.0,0,0.2976378142115953,0,0,114.11447323178814,0.0
7,12,1.0284883156732,TRAIN,0,0.0,0,0,50.0,81.34628040690296,0.0,0,0.2976378142115953,0,0,114.11447323178814,0.0
7,13,0.9403485690203964,TRAIN,0,0.0,0,0,50.0,81.34628040690296,0.0,0,0.2976378142115953,0,0,114.11447323178814,0.0
7,14,0.8349505785808208,TRAIN,0,0.0,0,0,50.0,81.34628040690296,0.0,0,0.2976378142115953,0,0,114.11447323178814,0.0
7,15,0.7893020632083577,TRAIN,0,0.0,0,0,50.0,81.34628040690296,0.0,0,0.2976378142115953,0,0,114.11447323178814,0.0
7,16,3.573050214011414,TRAIN,0,0.0,0,0,50.0,81.34628040690296,0.0,0,0.2976378142115953,0,0,114.11447323178814,0.0
7,17,0.9034161132580918,TRAIN,0,0.0,0,0,50.0,81.34628040690296,0.0,0,0.2976378142115953,0,0,114.11447323178814,0.0
7,18,0.6475074266539663,TRAIN,0,0.0,0,0,50.0,81.34628040690296,0.0,0,0.2976378142115953,0,0,114.11447323178814,0.0
7,19,3.709269960975831,TRAIN,0,0.0,0,0,50.0,81.34628040690296,0.0,0,0.2976378142115953,0,0,114.11447323178814,0.0
7,20,1.0139814981876716,TRAIN,0,0.0,0,0,50.0,81.34628040690296,0.0,0,0.2976378142115953,0,0,114.11447323178814,0.0
7,21,0.6101554040495217,TRAIN,0,0.0,0,0,50.0,81.34628040690296,0.0,0,0.2976378142115953,0,0,114.11447323178814,0.0
7,22,3.72055097137682,TRAIN,0,0.0,0,0,50.0,81.34628040690296,0.0,0,0.2976378142115953,0,0,114.11447323178814,0.0
7,23,0.625612348038092,TRAIN,0,0.0,0,0,50.0,81.34628040690296,0.0,0,0.2976378142115953,0,0,114.11447323178814,0.0
7,24,0.8121040224986154,TRAIN,0,0.0,0,0,50.0,81.34628040690296,0.0,0,0.2976378142115953,0,0,114.11447323178814,0.0
7,25,1.3617477700544682,TRAIN,0,0.0,0,0,50.0,81.34628040690296,0.0,0,0.2976378142115953,0,0,114.11447323178814,0.0
7,26,0.6435779762533451,TRAIN,0,0.0,0,0,50.0,81.34628040690296,0.0,0,0.2976378142115953,0,0,114.11447323178814,0.0
7,27,1.2189606648536575,TRAIN,0,0.0,0,0,50.0,81.34628040690296,0.0,0,0.2976378142115953,0,0,114.11447323178814,0.0
7,29,1.2736204669884716,TRAIN,0,0.0,0,0,50.0,81.34628040690296,0.0,0,0.2976378142115953,0,0,114.11447323178814,0.0
7,30,1.2436608497295136,TRAIN,0,0.0,0,0,50.0,81.34628040690296,0.0,0,0.2976378142115953,0,0,114.11447323178814,0.0
7,31,0.6860615284193585,TRAIN,0,0.0,0,0,50.0,81.34628040690296,0.0,0,0.2976378142115953,0,0,114.11447323178814,0.0
7,32,1.330300098737075,TRAIN,0,0.0,0,0,50.0,81.34628040690296,0.0,0,0.2976378142115953,0,0,114.11447323178814,0.0
7,33,1.2858145923178859,TRAIN,0,0.0,0,0,50.0,81.34628040690296,0.0,0,0.2976378142115953,0,0,114.11447323178814,0.0
7,35,1.1945799295491493,TRAIN,0,0.0,0,0,50.0,81.34628040690296,0.0,0,0.2976378142115953,0,0,114.11447323178814,0.0
7,36,1.4431405644230872,TRAIN,0,0.0,0,0,50.0,81.34628040690296,0.0,0,0.2976378142115953,0,0,114.11447323178814,0.0
7,37,0.4758197283800496,TEST1,0,0.0,0,0,50.0,81.34628040690296,0.0,0,0.2976378142115953,0,0,114.11447323178814,0.0
7,56,2.18937800584203,TEST1,0,0.0,0,0,50.0,81.34628040690296,0.0,0,0.2976378142115953,0,0,114.11447323178814,0.0
8,1,-1.0742537588826924,TRAIN,0,0.0,0,0,50.0,81.08323538630103,0.0,0,0.2983021059021826,0,0,112.95665677927782,0.0
8,3,1.1943468339752097,TRAIN,0,0.0,0,0,50.0,81.08323538630103,0.0,0,0.2983021059021826,0,0,112.95665677927782,0.0
8,4,2.299540952930785,TRAIN,0,0.0,0,0,50.0,81.08323538630103,0.0,0,0.2983021059021826,0,0,112.95665677927782,0.0
8,5,1.1998961753194037,TRAIN,0,0.0,0,0,50.0,81.08323538630103,0.0,0,0.2983021059021826,0,0,112.95665677927782,0.0
8,6,1.1418999726532808,TRAIN,0,0.0,0,0,50.0,81.08323538630103,0.0,0,0.2983021059021826,0,0,112.95665677927782,0.0
8,7,1.8403640983673988,TRAIN,0,0.0,0,0,50.0,81.08323538630103,0.0,0,0.2983021059021826,0,0,112.95665677927782,0.0
8,8,0.5484170453859754,TRAIN,0,0.0,0,0,50.0,81.08323538630103,0.0,0,0.2983021059021826,0,0,112.95665677927782,0.0
8,9,1.0745306280071691,TRAIN,0,0.0,0,0,50.0,81.08323538630103,0.0,0,0.2983021059021826,0,0,112.95665677927782,0.0
8,10,1.8462809388780268,TRAIN,0,0.0,0,0,50.0,81.08323538630103,0.0,0,0.2983021059021826,0,0,112.95665677927782,0.0
8,11,0.4670552455794138,TRAIN,0,0.0,0,0,50.0,81.08323538630103,0.0,0,0.2983021059021826,0,0,112.95665677927782,0.0
8,12,0.6492533557053539,TRAIN,0,0.0,0,0,50.0,81.08323538630103,0.0,0,0.2983021059021826,0,0,112.95665677927782,0.0
8,13,1.8812034497474162,TRAIN,0,0.0,0,0,50.0,81.08323538630103,0.0,0,0.2983021059021826,0,0,112.95665677927782,0.0
8,14,1.0250341835977514,TRAIN,0,0.0,0,0,50.0,81.08323538630103,0.0,0,0.2983021059021826,0,0,112.95665677927782,0.0
8,15,0.31669437284867374,TRAIN,0,0.0,0,0,50.0,81.08323538630103,0.0,0,0.2983021059021826,0,0,112.95665677927782,0.0
8,16,3.533178701877738,TRAIN,0,0.0,0,0,50.0,81.08323538630103,0.0,0,0.2983021059021826,0,0,112.95665677927782,0.0
8,17,1.0534549496017598,TRAIN,0,0.0,0,0,50.0,81.08323538630103,0.0,0,0.2983021059021826,0,0,112.95665677927782,0.0
8,18,0.47334377643074155,TRAIN,0,0.0,0,0,50.0,81.08323538630103,0.0,0,0.2983021059021826,0,0,112.95665677927782,0.0
8,20,0.38776705350937823,TRAIN,0,0.0,0,0,50.0,81.08323538630103,0.0,0,0.2983021059021826,0,0,112.95665677927782,0.0
8,21,1.5820480751358044,TRAIN,0,0.0,0,0,50.0,81.08323538630103,0.0,0,0.2983021059021826,0,0,112.95665677927782,0.0
8,23,1.0249845910178272,TRAIN,0,0.0,0,0,50.0,81.08323538630103,0.0,0,0.2983021059021826,0,0,112.95665677927782,0.0
8,24,1.021351807714389,TRAIN,0,0.0,0,0,50.0,81.08323538630103,0.0,0,0.2983021059021826,0,0,112.95665677927782,0.0
8,25,1.810568407358671,TRAIN,0,0.0,0,0,50.0,81.08323538630103,0.0,0,0.2983021059021826,0,0,112.95665677927782,0.0
8,26,1.4191507825354612,TRAIN,0,0.0,0,0,50.0,81.08323538630103,0.0,0,0.2983021059021826,0,0,112.95665677927782,0.0
8,27,0.9996985112925701,TRAIN,0,0.0,0,0,50.0,81.08323538630103,0.0,0,0.2983021059021826,0,0,112.95665677927782,0.0
8,28,1.4391006494258058,TRAIN,0,0.0,0,0,50.0,81.08323538630103,0.0,0,0.2983021059021826,0,0,112.95665677927782,0.0
8,29,0.6603450282786112,TRAIN,0,0.0,0,0,50.0,81.08323538630103,0.0,0,0.2983021059021826,0,0,112.95665677927782,0.0
8,31,0.5083826823713391,TRAIN,0,0.0,0,0,50.0,81.08323538630103,0.0,0,0.2983021059021826,0,0,112.95665677927782,0.0
8,32,0.031954588832913786,TRAIN,0,0.0,0,0,50.0,81.08323538630103,0.0,0,0.2983021059021826,0,0,112.95665677927782,0.0
8,33,0.5636005805059584,TRAIN,0,0.0,0,0,50.0,81.08323538630103,0.0,0,0.2983021059021826,0,0,112.95665677927782,0.0
8,35,1.1469954021082571,TRAIN,0,0.0,0,0,50.0,81.08323538630103,0.0,0,0.2983021059021826,0,0,112.95665677927782,0.0
8,36,0.6044024052219278,TRAIN,0,0.0,0,0,50.0,81.08323538630103,0.0,0,0.2983021059021826,0,0,112.95665677927782,0.0
8,37,1.426074105224036,TEST1,0,0.0,0,0,50.0,81.08323538630103,0.0,0,0.2983021059021826,0,0,112.95665677927782,0.0
9,3,0.4139791278315436,TRAIN,0,0.0,0,0,50.0,80.80659360519083,0.0,0,0.2983059405301662,0,0,112.56653434315646,0.0
9,4,1.7386773670500282,TRAIN,0,0.0,0,0,50.0,80.80659360519083,0.0,0,0.2983059405301662,0,0,112.56653434315646,0.0
9,5,0.29907225076738286,TRAIN,0,0.0,0,0,50.0,80.80659360519083,0.0,0,0.2983059405301662,0,0,112.56653434315646,0.0
9,6,0.4839245490470348,TRAIN,0,0.0,0,0,50.0,80.80659360519083,0.0,0,0.2983059405301662,0,0,112.56653434315646,0.0
9,7,1.1636418113863178,TRAIN,0,0.0,0,0,50.0,80.80659360519083,0.0,0,0.2983059405301662,0,0,112.56653434315646,0.0
9,8,0.22858312741522419,TRAIN,0,0.0,0,0,50.0,80.80659360519083,0.0,0,0.2983059405301662,0,0,112.56653434315646,0.0
9,9,0.7446268509245566,TRAIN,0,0.0,0,0,50.0,80.80659360519083,0.0,0,0.2983059405301662,0,0,112.56653434315646,0.0
9,10,1.0478465098102743,TRAIN,0,0.0,0,0,50.0,80.80659360519083,0.0,0,0.2983059405301662,0,0,112.56653434315646,0.0
9,11,0.39750524771116463,TRAIN,0,0.0,0,0,50.0,80.80659360519083,0.0,0,0.2983059405301662,0,0,112.56653434315646,0.0
9,12,0.7124620432642064,TRAIN,0,0.0,0,0,50.0,80.80659360519083,0.0,0,0.2983059405301662,0,0,112.56653434315646,0.0
9,13,0.8702573249459444,TRAIN,0,0.0,0,0,50.0,80.80659360519083,0.0,0,0.2983059405301662,0,0,112.56653434315646,0.0
9,14,0.8664231067365935,TRAIN,0,0.0,0,0,50.0,80.80659360519083,0.0,0,0.2983059405301662,0,0,112.56653434315646,0.0
9,15,0.4801139840736061,TRAIN,0,0.0,0,0,50.0,80.80659360519083,0.0,0,0.2983059405301662,0,0,112.56653434315646,0.0
9,16,3.2321487063409915,TRAIN,0,0.0,0,0,50.0,80.80659360519083,0.0,0,0.2983059405301662,0,0,112.56653434315646,0.0
9,17,-0.014910902984878108,TRAIN,0,0.0,0,0,50.0,80.80659360519083,0.0,0,0.2983059405301662,0,0,112.56653434315646,0.0
9,18,0.7170083567525821,TRAIN,0,0.0,0,0,50.0,80.80659360519083,0.0,0,0.2983059405301662,0,0,112.56653434315646,0.0
9,20,0.8535677392410589,TRAIN,0,0.0,0,0,50.0,80.80659360519083,0.0,0,0.2983059405301662,0,0,112.56653434315646,0.0
9,21,0.416391602092834,TRAIN,0,0.0,0,0,50.0,80.80659360519083,0.0,0,0.2983059405301662,0,0,112.56653434315646,0.0
9,22,2.9311187105752223,TRAIN,0,0.0,0,0,50.0,80.80659360519083,0.0,0,0.2983059405301662,0,0,112.56653434315646,0.0
9,23,0.7260588437841362,TRAIN,0,0.0,0,0,50.0,80.80659360519083,0.0,0,0.2983059405301662,0,0,112.56653434315646,0.0
9,25,0.9977231638446569,TRAIN,0,0.0,0,0,50.0,80.80659360519083,0.0,0,0.2983059405301662,0,0,112.56653434315646,0.0
9,26,0.4141821522879512,TRAIN,0,0.0,0,0,50.0,80.80659360519083,0.0,0,0.2983059405301662,0,0,112.56653434315646,0.0
9,27,0.6384363517723998,TRAIN,0,0.0,0,0,50.0,80.80659360519083,0.0,0,0.2983059405301662,0,0,112.56653434315646,0.0
9,28,0.34010686174412424,TRAIN,0,0.0,0,0,50.0,80.80659360519083,0.0,0,0.2983059405301662,0,0,112.56653434315646,0.0
9,29,0.8969235814307157,TRAIN,0,0.0,0,0,50.0,80.80659360519083,0.0,0,0.2983059405301662,0,0,112.56653434315646,0.0
9,30,0.7240189989288691,TRAIN,0,0.0,0,0,50.0,80.80659360519083,0.0,0,0.2983059405301662,0,0,112.56653434315646,0.0
9,32,0.5037887442479265,TRAIN,0,0.0,0,0,50.0,80.80659360519083,0.0,0,0.2983059405301662,0,0,112.56653434315646,0.0
9,33,0.9179810523697647,TRAIN,0,0.0,0,0,50.0,80.80659360519083,0.0,0,0.2983059405301662,0,0,112.56653434315646,0.0
9,35,-0.8246303703221254,TRAIN,0,0.0,0,0,50.0,80.80659360519083,0.0,0,0.2983059405301662,0,0,112.56653434315646,0.0
9,36,0.5063924568034406,TRAIN,0,0.0,0,0,50.0,80.80659360519083,0.0,0,0.2983059405301662,0,0,112.56653434315646,0.0
9,37,0.3372887661462162,TEST1,0,0.0,0,0,50.0,80.80659360519083,0.0,0,0.2983059405301662,0,0,112.56653434315646,0.0
10,3,1.551652856141914,TRAIN,0,0.0,0,0,50.0,85.50218255148263,0.0,0,0.3003581293822063,0,0,116.7595661029702,0.0
10,4,2.661428467126507,TRAIN,0,0.0,0,0,50.0,85.50218255148263,0.0,0,0.3003581293822063,0,0,116.7595661029702,0.0
10,5,1.5233701469325351,TRAIN,0,0.0,0,0,50.0,85.50218255148263,0.0,0,0.3003581293822063,0,0,116.7595661029702,0.0
10,6,0.20985696721418048,TRAIN,0,0.0,0,0,50.0,85.50218255148263,0.0,0,0.3003581293822063,0,0,116.7595661029702,0.0
10,7,2.189884154140873,TRAIN,0,0.0,0,0,50.0,85.50218255148263,0.0,0,0.3003581293822063,0,0,116.7595661029702,0.0
10,8,-0.03381610001818825,TRAIN,0,0.0,0,0,50.0,85.50218255148263,0.0,0,0.3003581293822063,0,0,116.7595661029702,0.0
10,9,0.7936869182544245,TRAIN,0,0.0,0,0,50.0,85.50218255148263,0.0,0,0.3003581293822063,0,0,116.7595661029702,0.0
10,10,2.076892406979559,TRAIN,0,0.0,0,0,50.0,85.50218255148263,0.0,0,0.3003581293822063,0,0,116.7595661029702,0.0
10,11,0.545799730034997,TRAIN,0,0.0,0,0,50.0,85.50218255148263,0.0,0,0.3003581293822063,0,0,116.7595661029702,0.0
10,12,1.102249934168168,TRAIN,0,0.0,0,0,50.0,85.50218255148263,0.0,0,0.3003581293822063,0,0,116.7595661029702,0.0
10,13,1.8559218455553002,TRAIN,0,0.0,0,0,50.0,85.50218255148263,0.0,0,0.3003581293822063,0,0,116.7595661029702,0.0
10,14,0.8792575987805666,TRAIN,0,0.0,0,0,50.0,85.50218255148263,0.0,0,0.3003581293822063,0,0,116.7595661029702,0.0
10,15,0.920431876845079,TRAIN,0,0.0,0,0,50.0,85.50218255148263,0.0,0,0.3003581293822063,0,0,116.7595661029702,0.0
10,16,0.895108321614127,TRAIN,0,0.0,0,0,50.0,85.50218255148263,0.0,0,0.3003581293822063,0,0,116.7595661029702,0.0
10,17,1.87515581342602,TRAIN,0,0.0,0,0,50.0,85.50218255148263,0.0,0,0.3003581293822063,0,0,116.7595661029702,0.0
10,18,0.9213768536053055,TRAIN,0,0.0,0,0,50.0,85.50218255148263,0.0,0,0.3003581293822063,0,0,116.7595661029702,0.0
10,20,0.2796610817176711,TRAIN,0,0.0,0,0,50.0,85.50218255148263,0.0,0,0.3003581293822063,0,0,116.7595661029702,0.0
10,21,2.2430461853033177,TRAIN,0,0.0,0,0,50.0,85.50218255148263,0.0,0,0.3003581293822063,0,0,116.7595661029702,0.0
10,22,1.7623266902432277,TRAIN,0,0.0,0,0,50.0,85.50218255148263,0.0,0,0.3003581293822063,0,0,116.7595661029702,0.0
10,23,0.821484101238241,TRAIN,0,0.0,0,0,50.0,85.50218255148263,0.0,0,0.3003581293822063,0,0,116.7595661029702,0.0
10,24,1.304689192518448,TRAIN,0,0.0,0,0,50.0,85.50218255148263,0.0,0,0.3003581293822063,0,0,116.7595661029702,0.0
10,25,1.9549683210644782,TRAIN,0,0.0,0,0,50.0,85.50218255148263,0.0,0,0.3003581293822063,0,0,116.7595661029702,0.0
10,26,1.634697617392311,TRAIN,0,0.0,0,0,50.0,85.50218255148263,0.0,0,0.3003581293822063,0,0,116.7595661029702,0.0
10,27,0.8653667192053551,TRAIN,0,0.0,0,0,50.0,85.50218255148263,0.0,0,0.3003581293822063,0,0,116.7595661029702,0.0
10,28,2.107897144593646,TRAIN,0,0.0,0,0,50.0,85.50218255148263,0.0,0,0.3003581293822063,0,0,116.7595661029702,0.0
10,29,0.24031100087553212,TRAIN,0,0.0,0,0,50.0,85.50218255148263,0.0,0,0.3003581293822063,0,0,116.7595661029702,0.0
10,31,0.4595467974419194,TRAIN,0,0.0,0,0,50.0,85.50218255148263,0.0,0,0.3003581293822063,0,0,116.7595661029702,0.0
10,32,-0.15661963670502294,TRAIN,0,0.0,0,0,50.0,85.50218255148263,0.0,0,0.3003581293822063,0,0,116.7595661029702,0.0
10,33,-0.7599428714309309,TRAIN,0,0.0,0,0,50.0,85.50218255148263,0.0,0,0.3003581293822063,0,0,116.7595661029702,0.0
10,35,1.3492254111406803,TRAIN,0,0.0,0,0,50.0,85.50218255148263,0.0,0,0.3003581293822063,0,0,116.7595661029702,0.0
10,36,0.10001665881217958,TRAIN,0,0.0,0,0,50.0,85.50218255148263,0.0,0,0.3003581293822063,0,0,116.7595661029702,0.0
10,37,1.7412245887925377,TEST1,0,0.0,0,0,50.0,85.50218255148263,0.0,0,0.3003581293822063,0,0,116.7595661029702,0.0
11,3,2.6898587219383927,TRAIN,2,0.082593081,2,1,15.1,67.07648025349341,0.085294764,1,0.3077482595895223,1,1,84.4798107517276,0.082593081
11,4,3.1652019166679666,TRAIN,2,0.082593081,2,1,15.1,67.07648025349341,0.085294764,1,0.3077482595895223,1,1,84.4798107517276,0.082593081
11,5,2.8891542090457007,TRAIN,2,0.082593081,2,1,15.1,67.07648025349341,0.085294764,1,0.3077482595895223,1,1,84.4798107517276,0.082593081
11,6,2.701152070737647,TRAIN,2,0.082593081,2,1,15.1,67.07648025349341,0.085294764,1,0.3077482595895223,1,1,84.4798107517276,0.082593081
11,7,3.010299956639812,TRAIN,2,0.082593081,2,1,15.1,67.07648025349341,0.085294764,1,0.3077482595895223,1,1,84.4798107517276,0.082593081
11,8,2.355157938424429,TRAIN,2,0.082593081,2,1,15.1,67.07648025349341,0.085294764,1,0.3077482595895223,1,1,84.4798107517276,0.082593081
11,9,2.2964534988601173,TRAIN,2,0.082593081,2,1,15.1,67.07648025349341,0.085294764,1,0.3077482595895223,1,1,84.4798107517276,0.082593081
11,10,2.957562193555848,TRAIN,2,0.082593081,2,1,15.1,67.07648025349341,0.085294764,1,0.3077482595895223,1,1,84.4798107517276,0.082593081
11,11,2.406896131984825,TRAIN,2,0.082593081,2,1,15.1,67.07648025349341,0.085294764,1,0.3077482595895223,1,1,84.4798107517276,0.082593081
11,12,2.5075857361076577,TRAIN,2,0.082593081,2,1,15.1,67.07648025349341,0.085294764,1,0.3077482595895223,1,1,84.4798107517276,0.082593081
11,13,2.844541105152449,TRAIN,2,0.082593081,2,1,15.1,67.07648025349341,0.085294764,1,0.3077482595895223,1,1,84.4798107517276,0.082593081
11,14,2.2173030560608336,TRAIN,2,0.082593081,2,1,15.1,67.07648025349341,0.085294764,1,0.3077482595895223,1,1,84.4798107517276,0.082593081
11,15,2.2540192682112155,TRAIN,2,0.082593081,2,1,15.1,67.07648025349341,0.085294764,1,0.3077482595895223,1,1,84.4798107517276,0.082593081
11,16,2.806179973983887,TRAIN,2,0.082593081,2,1,15.1,67.07648025349341,0.085294764,1,0.3077482595895223,1,1,84.4798107517276,0.082593081
11,17,2.4122875668422026,TRAIN,2,0.082593081,2,1,15.1,67.07648025349341,0.085294764,1,0.3077482595895223,1,1,84.4798107517276,0.082593081
11,18,2.1857335215343494,TRAIN,2,0.082593081,2,1,15.1,67.07648025349341,0.085294764,1,0.3077482595895223,1,1,84.4798107517276,0.082593081
11,20,2.2871520965024725,TRAIN,2,0.082593081,2,1,15.1,67.07648025349341,0.085294764,1,0.3077482595895223,1,1,84.4798107517276,0.082593081
11,21,2.7668342422296943,TRAIN,2,0.082593081,2,1,15.1,67.07648025349341,0.085294764,1,0.3077482595895223,1,1,84.4798107517276,0.082593081
11,23,2.00880125804624,TRAIN,2,0.082593081,2,1,15.1,67.07648025349341,0.085294764,1,0.3077482595895223,1,1,84.4798107517276,0.082593081
11,24,2.529649186595796,TRAIN,2,0.082593081,2,1,15.1,67.07648025349341,0.085294764,1,0.3077482595895223,1,1,84.4798107517276,0.082593081
11,25,2.8585680434728777,TRAIN,2,0.082593081,2,1,15.1,67.07648025349341,0.085294764,1,0.3077482595895223,1,1,84.4798107517276,0.082593081
11,26,2.6461512732611605,TRAIN,2,0.082593081,2,1,15.1,67.07648025349341,0.085294764,1,0.3077482595895223,1,1,84.4798107517276,0.082593081
11,28,2.6837485114267543,TRAIN,2,0.082593081,2,1,15.1,67.07648025349341,0.085294764,1,0.3077482595895223,1,1,84.4798107517276,0.082593081
11,30,1.841011896822991,TRAIN,2,0.082593081,2,1,15.1,67.07648025349341,0.085294764,1,0.3077482595895223,1,1,84.4798107517276,0.082593081
11,31,1.593030668328769,TRAIN,2,0.082593081,2,1,15.1,67.07648025349341,0.085294764,1,0.3077482595895223,1,1,84.4798107517276,0.082593081
11,32,1.6141115350483557,TRAIN,2,0.082593081,2,1,15.1,67.07648025349341,0.085294764,1,0.3077482595895223,1,1,84.4798107517276,0.082593081
11,35,2.12650429926929,TRAIN,2,0.082593081,2,1,15.1,67.07648025349341,0.085294764,1,0.3077482595895223,1,1,84.4798107517276,0.082593081
11,37,2.4384437695220225,TEST1,2,0.082593081,2,1,15.1,67.07648025349341,0.085294764,1,0.3077482595895223,1,1,84.4798107517276,0.082593081
12,1,0.6098368183065326,TRAIN,0,0.0,0,0,50.0,80.90752340434824,0.0,0,0.2994172834838103,0,0,112.63870176431566,0.0
12,3,1.3959369054611626,TRAIN,0,0.0,0,0,50.0,80.90752340434824,0.0,0,0.2994172834838103,0,0,112.63870176431566,0.0
12,4,2.6258150518340497,TRAIN,0,0.0,0,0,50.0,80.90752340434824,0.0,0,0.2994172834838103,0,0,112.63870176431566,0.0
12,5,1.4460054986244042,TRAIN,0,0.0,0,0,50.0,80.90752340434824,0.0,0,0.2994172834838103,0,0,112.63870176431566,0.0
12,6,1.3831224522688041,TRAIN,0,0.0,0,0,50.0,80.90752340434824,0.0,0,0.2994172834838103,0,0,112.63870176431566,0.0
12,7,2.129701649242331,TRAIN,0,0.0,0,0,50.0,80.90752340434824,0.0,0,0.2994172834838103,0,0,112.63870176431566,0.0
12,8,0.9067642501136448,TRAIN,0,0.0,0,0,50.0,80.90752340434824,0.0,0,0.2994172834838103,0,0,112.63870176431566,0.0
12,9,1.4229809451308104,TRAIN,0,0.0,0,0,50.0,80.90752340434824,0.0,0,0.2994172834838103,0,0,112.63870176431566,0.0
12,10,2.1409905108612346,TRAIN,0,0.0,0,0,50.0,80.90752340434824,0.0,0,0.2994172834838103,0,0,112.63870176431566,0.0
12,11,0.7647314615406197,TRAIN,0,0.0,0,0,50.0,80.90752340434824,0.0,0,0.2994172834838103,0,0,112.63870176431566,0.0
12,12,0.9032129549928807,TRAIN,0,0.0,0,0,50.0,80.90752340434824,0.0,0,0.2994172834838103,0,0,112.63870176431566,0.0
12,13,1.9809082464849646,TRAIN,0,0.0,0,0,50.0,80.90752340434824,0.0,0,0.2994172834838103,0,0,112.63870176431566,0.0
12,14,1.3258008215653434,TRAIN,0,0.0,0,0,50.0,80.90752340434824,0.0,0,0.2994172834838103,0,0,112.63870176431566,0.0
12,17,1.3696122337316667,TRAIN,0,0.0,0,0,50.0,80.90752340434824,0.0,0,0.2994172834838103,0,0,112.63870176431566,0.0
12,21,1.972659518020981,TRAIN,0,0.0,0,0,50.0,80.90752340434824,0.0,0,0.2994172834838103,0,0,112.63870176431566,0.0
12,23,1.0779631315381555,TRAIN,0,0.0,0,0,50.0,80.90752340434824,0.0,0,0.2994172834838103,0,0,112.63870176431566,0.0
12,24,1.2999838632716056,TRAIN,0,0.0,0,0,50.0,80.90752340434824,0.0,0,0.2994172834838103,0,0,112.63870176431566,0.0
12,25,2.229965202886006,TRAIN,0,0.0,0,0,50.0,80.90752340434824,0.0,0,0.2994172834838103,0,0,112.63870176431566,0.0
12,26,1.886300972332837,TRAIN,0,0.0,0,0,50.0,80.90752340434824,0.0,0,0.2994172834838103,0,0,112.63870176431566,0.0
12,27,0.789717476750998,TRAIN,0,0.0,0,0,50.0,80.90752340434824,0.0,0,0.2994172834838103,0,0,112.63870176431566,0.0
