acyl_chlorides,amines,HTE_lnk_corrected,test splits,acyl_BV_Hs_avg_x_has_num_Hs,acyl_global_E,acyl_B1_main_atom_1,acyl_has_pKa_features,acyl_pka_aHs_x_has_pKa_features,acyl_has_acidic_H_for_pka_lowest,acyl_has_acidic_H_for_pka_aHs,acyl_pka_lowest_x_has_pKa_features,acyl_class_aromatic,acyl_LUMO,acyl_pka_lowest,acyl_FCS_1,amine_Charges_secondary_avg,amine_fukui_E_secondary_avg,amine_class_1_aromatic,amine_global_N,amine_hardness,amine_pka_basic,amine_SV,amine_class_2_aliphatic,amine_EA,amine_FREQS_1,amine_DISP_mol,amine_fukui_E_secondary_1,amine_B1_main_atom_1,amine_BV_secondary_avg,amine_class_1_aliphatic,amine_L_avg,amine_global_E,amine_BV_secondary_1,rxn_lowest_barrier_dGTS_path_B,rxn_barriers_dGTS_from_RXTS_B,rxn_barriers_dGTS_from_INT1_B,rxn_barriers_dGTS_from_PRDS_B,rxn_rxn_dG_B,rxn_imag_freq,rxn_used_constrained,rxn_ts_status_valid,int_pka_basic_minus_pka_lowest
18,5,1.0849870555805643,TRAIN,0.0,1.3936975802954827,1.75,0,0.0,0,0,0.0,True,-0.301014124976704,50.0,1.7248108731687408,0.0784081349069482,0.0539791292876311,True,-8.016605409056405,5.378753537573834,4.31,345.2442306052937,False,2.6378518714825705,1176.983375617841,15.95870435015532,0.0539791292876311,1.7,91.69236924902756,False,6.793231017357804,0.4124570809441211,91.69236924902756,16.73,16.73,18.29,23.95,-7.22,-209.33,1.0,0.0,-45.69
18,6,1.1160283913883657,TRAIN,0.0,1.3936975802954827,1.75,0,0.0,0,0,0.0,True,-0.301014124976704,50.0,1.7248108731687408,0.0567376377456192,0.0412110663175252,True,-7.236137001186222,4.613941833527308,4.06,482.83209940777135,False,2.6221951676589144,1157.6689048202588,16.70122528159207,0.0412110663175252,2.02818318128298,110.11911745167129,False,7.827748035144151,0.3319718320280629,110.11911745167129,15.51,15.51,18.6,23.4,-7.89,-296.9,1.0,0.0,-45.94
18,7,1.6477532751722581,TRAIN,0.0,1.3936975802954827,1.75,0,0.0,0,0,0.0,True,-0.301014124976704,50.0,1.7248108731687408,0.074422530133453,0.0551444863426681,True,-7.281712458503272,4.569293199181267,4.58,696.3420112568325,False,2.712419259322004,1168.0230470319484,17.00624435521646,0.0551444863426681,1.832025883223352,91.7070119141903,False,11.540928060853242,0.3518645094661429,91.7070119141903,17.58,17.58,17.58,24.55,-6.97,-27.41,0.0,0.0,-45.42
18,9,0.2367013620550159,TRAIN,0.0,1.3936975802954827,1.75,0,0.0,0,0,0.0,True,-0.301014124976704,50.0,1.7248108731687408,0.0488693413650097,0.0186652315770857,False,-7.440181700293301,10.312988811391754,10.05,621.3422035272821,True,-2.872807111098454,1042.721022047211,16.88489624793472,0.0243740376973692,2.0683516680792806,113.80436250173454,False,5.842966722214873,0.000640149225257,110.1609536378505,19.91,20.55,19.91,25.02,-4.47,-193.16,0.0,1.0,-39.95
18,10,1.6308887663966996,TRAIN,0.0,1.3936975802954827,1.75,0,0.0,0,0,0.0,True,-0.301014124976704,50.0,1.7248108731687408,0.0744394162548267,0.0552747784327695,True,-7.313692529571538,4.603419459176648,4.59,645.3500831736563,False,2.71027307039489,1167.5814879293316,16.840881326498767,0.0552747784327695,1.7,91.6526248721573,False,13.126168945771909,0.3546689808599605,91.6526248721573,15.92,15.92,19.63,24.94,-9.02,-56.34,0.0,0.0,-45.41
18,12,-0.15810603931972037,TRAIN,0.0,1.3936975802954827,1.75,0,0.0,0,0,0.0,True,-0.301014124976704,50.0,1.7248108731687408,0.0753459753513234,0.0231995278441876,True,-7.450998110062855,3.4958958766574173,3.66,542.4857584500514,False,3.9551022334054378,1173.118252823796,18.41330491293936,0.0231995278441876,1.986623007714176,106.00139082698014,False,6.794437568097307,0.6448611495618549,106.00139082698014,16.44,16.44,19.65,24.25,-7.81,-223.85,1.0,0.0,-46.34
18,13,1.2652625297082083,TRAIN,0.0,1.3936975802954827,1.75,0,0.0,0,0,0.0,True,-0.301014124976704,50.0,1.7248108731687408,0.0742738649821205,0.0555688481650071,True,-7.489883965076906,4.814366743858834,4.6,523.332203790997,False,2.675517221218072,1169.040786253695,16.964625149155147,0.0555688481650071,2.6663442940340083,91.4988768879486,False,8.992608333666023,0.3661355429226382,91.4988768879486,15.21,15.21,15.37,22.97,-7.76,-177.66,1.0,1.0,-45.4
18,14,1.453120978251739,TRAIN,0.0,1.3936975802954827,1.75,0,0.0,0,0,0.0,True,-0.301014124976704,50.0,1.7248108731687408,0.0574787363648421,0.0276290747940453,False,-8.01726021358981,11.451250244672776,9.95,427.7748275506526,True,-3.4339900310829674,1041.3340773977866,14.740776234324638,0.0285251655924916,2.5534371731648697,95.90893386356711,False,4.648083425140657,0.0005294371440248,96.01927680461486,14.93,14.93,18.34,23.23,-8.3,-160.12,0.0,1.0,-40.05
18,16,2.635743393971506,TRAIN,0.0,1.3936975802954827,1.75,0,0.0,0,0,0.0,True,-0.301014124976704,50.0,1.7248108731687408,0.031320119948117,0.0147621585132677,False,-7.975627434521986,11.824334770167448,10.17,390.1260216658076,True,-3.848707335645462,1046.6415324503384,14.858731393607556,0.0253048678872865,2.023840165867285,85.26580809956995,False,4.661925583052978,0.003877215959732,96.722124732426,17.86,18.61,17.86,33.08,-14.47,-110.4,1.0,0.0,-39.83
18,17,0.4604059250321966,TRAIN,0.0,1.3936975802954827,1.75,0,0.0,0,0,0.0,True,-0.301014124976704,50.0,1.7248108731687408,0.0728578030059914,0.0504149391498951,True,-7.4983304232876495,3.0384263647872123,3.87,450.4522279437826,False,4.459904058500437,1210.2291070928495,17.85188549713456,0.0504149391498951,1.7,98.82020946931458,False,6.801436575827285,0.8019587758129286,98.82020946931458,14.51,16.05,14.51,25.04,-8.99,-236.55,1.0,0.0,-46.13
18,18,-0.21298727364979933,TRAIN,0.0,1.3936975802954827,1.75,0,0.0,0,0,0.0,True,-0.301014124976704,50.0,1.7248108731687408,0.0804367920830075,0.0302825035904098,True,-8.034004244926148,3.459702239048542,3.7,450.18133903597777,False,4.574302005877606,1180.3218007223873,16.76899159125818,0.0302825035904098,1.7274101462806264,92.48307316781508,False,7.419874161431728,0.906807705674646,92.48307316781508,18.24,20.25,18.24,27.16,-6.91,-165.78,0.0,1.0,-46.3
18,21,1.0952373859201612,TRAIN,0.0,1.3936975802954827,1.75,0,0.0,0,0,0.0,True,-0.301014124976704,50.0,1.7248108731687408,0.0595301642293294,0.0589843023264149,True,-7.330721582042514,4.693532583207829,3.72,550.3366560397674,False,2.6371889988346853,1183.3159113203812,16.589797891369397,0.0589843023264149,1.7548147899526425,99.02625268624732,False,6.784405570812385,0.3437533203235859,99.02625268624732,8.81,8.81,12.43,17.74,-8.93,-108.55,1.0,1.0,-46.28
18,23,1.3590219426959547,TRAIN,0.0,1.3936975802954827,1.75,0,0.0,0,0,0.0,True,-0.301014124976704,50.0,1.7248108731687408,0.0554879185691944,0.0193326861389979,False,-7.908779888210208,11.4212253501993,10.08,431.7929807218243,True,-3.512445461989093,1046.8634396932366,15.32272110046414,0.0137376650145246,2.643228831415251,99.2835452312496,False,4.624124255562581,0.0015537309212924,102.00917276082671,36.71,36.91,36.71,42.06,-5.15,-60.12,0.0,1.0,-39.92
18,25,1.592341755064075,TRAIN,0.0,1.3936975802954827,1.75,0,0.0,0,0,0.0,True,-0.301014124976704,50.0,1.7248108731687408,0.0739603504774249,0.0524581195352455,True,-7.625457468805601,4.980887044037317,4.61,395.71201942807886,False,2.644570424768284,1168.0598858780822,16.099309648750634,0.0524581195352455,1.7,91.60032963943324,False,7.841023923126523,0.3742293777575124,91.60032963943324,15.87,15.87,16.16,24.1,-8.23,-173.94,1.0,0.0,-45.39
18,26,1.112929218372725,TRAIN,0.0,1.3936975802954827,1.75,0,0.0,0,0,0.0,True,-0.301014124976704,50.0,1.7248108731687408,0.076668262874409,0.0516068816462783,True,-7.786138016049724,5.160753669814753,4.6,395.06703236077885,False,2.625384346234972,1175.1543332323613,16.12175772442381,0.0516068816462783,1.713426807234517,91.99463569417252,False,6.784829188084283,0.3869266720650729,91.99463569417252,18.14,19.65,18.14,27.33,-7.68,-161.64,0.0,1.0,-45.4
18,28,1.0245187114083887,TRAIN,0.0,1.3936975802954827,1.75,0,0.0,0,0,0.0,True,-0.301014124976704,50.0,1.7248108731687408,0.0587451382359403,0.0597733917815496,True,-7.462680365579761,4.882599822694524,3.62,416.5069978504839,False,2.580080542885237,1183.4825258147307,16.378941495659976,0.0597733917815496,1.746584331902124,99.0001050698853,False,6.784257310869581,0.3469965415366168,99.0001050698853,14.3,14.3,14.95,23.26,-8.96,-178.41,1.0,0.0,-46.38
18,29,-0.11062275643731337,TRAIN,0.0,1.3936975802954827,1.75,0,0.0,0,0,0.0,True,-0.301014124976704,50.0,1.7248108731687408,0.0740554437506449,0.0011727111999227,False,-7.537448585013562,3.2701214982378835,6.46,768.172509663049,False,4.267327086775679,1033.504557048553,19.90014102024299,0.0011727111999227,4.206333438402448,142.04535702969935,False,6.327154655106604,0.7458081865334232,142.04535702969935,30.41,30.41,32.2,40.98,-10.57,-100.58,0.0,1.0,-43.54
18,31,-0.1651710479715766,TRAIN,0.0,1.3936975802954827,1.75,0,0.0,0,0,0.0,True,-0.301014124976704,50.0,1.7248108731687408,0.0511117725755087,-0.0020759352825286,False,-7.619867737263528,6.444512629460223,7.8,680.8043139779656,True,1.1753551078033049,1048.92371137172,17.15165283080487,0.0012600573184493,2.5903699121219423,101.9390971489765,False,6.619484693436831,0.1726710911170491,104.669954201826,24.09,24.09,24.18,31.48,-7.39,-194.6,0.0,0.0,-42.2
18,35,0.5836244848806925,TRAIN,0.0,1.3936975802954827,1.75,0,0.0,0,0,0.0,True,-0.301014124976704,50.0,1.7248108731687408,0.0770279433560462,0.0612931197588754,True,-7.648129116243533,5.06913446590916,4.08,419.79663851306,False,2.578994650334373,1179.3886594625055,16.284646934441362,0.0612931197588754,1.7325968359615267,92.75396247332564,False,6.783407589694612,0.365054214478755,92.75396247332564,20.47,20.7,20.47,27.52,-6.82,-145.89,0.0,1.0,-45.92
18,36,-0.518621997318092,TRAIN,0.0,1.3936975802954827,1.75,0,0.0,0,0,0.0,True,-0.301014124976704,50.0,1.7248108731687408,0.0868681857800487,0.042838365362105,True,-7.683752876211674,2.676342122809947,3.17,602.9363352037994,False,5.007410753401727,1217.0129485634045,18.499539982051537,0.042838365362105,1.9153147835267816,91.6243854464863,False,10.873106381758086,1.0227298787165902,91.6243854464863,15.15,15.15,20.08,21.37,-6.22,-233.68,1.0,0.0,-46.83
18,37,1.5621738633646483,TEST1,0.0,1.3936975802954827,1.75,0,0.0,0,0,0.0,True,-0.301014124976704,50.0,1.7248108731687408,0.0769948932175125,0.0214271385477857,True,-7.60205377707179,3.4603267092720067,4.54,596.3607383353182,False,4.141727067799783,1175.4068174717693,18.197333513975146,0.0214271385477857,1.7,91.98731436159116,False,10.973930768967078,0.7160111540454805,91.98731436159116,16.18,16.18,19.61,23.35,-7.17,-68.64,1.0,0.0,-45.46
19,3,1.8402276000830102,TRAIN,0.0,1.701982311991998,1.7978292298095335,0,0.0,0,0,0.0,True,-0.3168896465230157,50.0,1.7875462074172723,0.0761664042158895,0.041708732791108,True,-8.287711601758286,5.149997730280013,3.67,363.7310769962555,False,3.137713871478273,1170.4980551306112,15.944916996027166,0.041708732791108,1.7,91.73629724451575,False,7.40508816287323,0.5413271481988106,91.73629724451575,14.05,14.65,14.05,26.99,-12.34,-175.32,0.0,1.0,-46.33
19,4,3.4115176750067575,TRAIN,0.0,1.701982311991998,1.7978292298095335,0,0.0,0,0,0.0,True,-0.3168896465230157,50.0,1.7875462074172723,0.0680188908686448,0.0366734841503434,True,-7.394513040595944,4.657954935147616,4.78,420.425615781276,False,2.7365581054483283,1156.9473449530064,16.18987479126678,0.0366734841503434,1.7123817313928569,91.66099210939312,False,8.886276673540625,0.3673730727017051,91.66099210939312,12.71,14.36,12.71,26.6,-12.24,-167.25,0.0,1.0,-45.22
19,5,1.8911907637042997,TRAIN,0.0,1.701982311991998,1.7978292298095335,0,0.0,0,0,0.0,True,-0.3168896465230157,50.0,1.7875462074172723,0.0784081349069482,0.0539791292876311,True,-8.016605409056405,5.378753537573834,4.31,345.2442306052937,False,2.6378518714825705,1176.983375617841,15.95870435015532,0.0539791292876311,1.7,91.69236924902756,False,6.793231017357804,0.4124570809441211,91.69236924902756,11.03,13.84,11.03,24.84,-11.0,-211.72,0.0,1.0,-45.69
19,6,1.7540476375392515,TRAIN,0.0,1.701982311991998,1.7978292298095335,0,0.0,0,0,0.0,True,-0.3168896465230157,50.0,1.7875462074172723,0.0567376377456192,0.0412110663175252,True,-7.236137001186222,4.613941833527308,4.06,482.83209940777135,False,2.6221951676589144,1157.6689048202588,16.70122528159207,0.0412110663175252,2.02818318128298,110.11911745167129,False,7.827748035144151,0.3319718320280629,110.11911745167129,14.14,14.14,20.56,24.61,-10.47,-165.13,0.0,1.0,-45.94
19,7,2.6604370859021125,TRAIN,0.0,1.701982311991998,1.7978292298095335,0,0.0,0,0,0.0,True,-0.3168896465230157,50.0,1.7875462074172723,0.074422530133453,0.0551444863426681,True,-7.281712458503272,4.569293199181267,4.58,696.3420112568325,False,2.712419259322004,1168.0230470319484,17.00624435521646,0.0551444863426681,1.832025883223352,91.7070119141903,False,11.540928060853242,0.3518645094661429,91.7070119141903,10.38,15.35,10.38,25.56,-10.21,-141.8,0.0,1.0,-45.42
19,8,0.9818898333686092,TRAIN,0.0,1.701982311991998,1.7978292298095335,0,0.0,0,0,0.0,True,-0.3168896465230157,50.0,1.7875462074172723,0.061708309200001,0.0389677897337741,True,-7.396388567751172,4.68966661421177,2.99,607.6239078291326,False,2.7067219535394016,1154.4146371175902,17.62604125695821,0.0389677897337741,2.499034211771547,120.16816937192333,False,6.781693208747949,0.3622873490547857,120.16816937192333,22.32,22.32,31.13,36.05,-13.73,-39.1,0.0,0.0,-47.01
19,9,1.9774138052751091,TRAIN,0.0,1.701982311991998,1.7978292298095335,0,0.0,0,0,0.0,True,-0.3168896465230157,50.0,1.7875462074172723,0.0488693413650097,0.0186652315770857,False,-7.440181700293301,10.312988811391754,10.05,621.3422035272821,True,-2.872807111098454,1042.721022047211,16.88489624793472,0.0243740376973692,2.0683516680792806,113.80436250173454,False,5.842966722214873,0.000640149225257,110.1609536378505,26.15,26.15,26.22,27.07,-0.92,-172.59,0.0,1.0,-39.95
19,10,2.7498906177124476,TRAIN,0.0,1.701982311991998,1.7978292298095335,0,0.0,0,0,0.0,True,-0.3168896465230157,50.0,1.7875462074172723,0.0744394162548267,0.0552747784327695,True,-7.313692529571538,4.603419459176648,4.59,645.3500831736563,False,2.71027307039489,1167.5814879293316,16.840881326498767,0.0552747784327695,1.7,91.6526248721573,False,13.126168945771909,0.3546689808599605,91.6526248721573,9.19,9.19,9.76,21.01,-11.82,-213.11,0.0,1.0,-45.41
19,11,1.628872263842029,TRAIN,0.0,1.701982311991998,1.7978292298095335,0,0.0,0,0,0.0,True,-0.3168896465230157,50.0,1.7875462074172723,0.0762461939202572,0.0293733056348732,True,-7.536106039110615,3.816064499361568,3.17,444.6743448281079,False,3.720041539749048,1184.5833814721243,17.513565270468206,0.0293733056348732,1.7202244085666147,106.54107762869224,False,6.790932669876167,0.5929589878052297,106.54107762869224,20.41,20.71,20.41,30.35,-9.64,-118.24,0.0,1.0,-46.83
19,12,1.0241456047512738,TRAIN,0.0,1.701982311991998,1.7978292298095335,0,0.0,0,0,0.0,True,-0.3168896465230157,50.0,1.7875462074172723,0.0753459753513234,0.0231995278441876,True,-7.450998110062855,3.4958958766574173,3.66,542.4857584500514,False,3.9551022334054378,1173.118252823796,18.41330491293936,0.0231995278441876,1.986623007714176,106.00139082698014,False,6.794437568097307,0.6448611495618549,106.00139082698014,17.44,17.44,19.49,29.39,-11.95,-22.02,0.0,1.0,-46.34
19,13,2.7935944590289385,TRAIN,0.0,1.701982311991998,1.7978292298095335,0,0.0,0,0,0.0,True,-0.3168896465230157,50.0,1.7875462074172723,0.0742738649821205,0.0555688481650071,True,-7.489883965076906,4.814366743858834,4.6,523.332203790997,False,2.675517221218072,1169.040786253695,16.964625149155147,0.0555688481650071,2.6663442940340083,91.4988768879486,False,8.992608333666023,0.3661355429226382,91.4988768879486,17.07,17.07,18.54,28.31,-11.24,-137.76,0.0,1.0,-45.4
19,14,1.9887927913246934,TRAIN,0.0,1.701982311991998,1.7978292298095335,0,0.0,0,0,0.0,True,-0.3168896465230157,50.0,1.7875462074172723,0.0574787363648421,0.0276290747940453,False,-8.01726021358981,11.451250244672776,9.95,427.7748275506526,True,-3.4339900310829674,1041.3340773977866,14.740776234324638,0.0285251655924916,2.5534371731648697,95.90893386356711,False,4.648083425140657,0.0005294371440248,96.01927680461486,16.3,16.3,18.7,29.33,-13.03,-119.91,1.0,0.0,-40.05
19,15,1.8389579559139222,TRAIN,0.0,1.701982311991998,1.7978292298095335,0,0.0,0,0,0.0,True,-0.3168896465230157,50.0,1.7875462074172723,0.0800714034022978,0.055818800176842,True,-7.999487272193699,4.498249447576798,3.8,402.5949189743498,False,3.5012378246169003,1188.7197290772424,17.659363475076503,0.055818800176842,1.7,91.64007401630352,False,8.327908280478042,0.5924147033232985,91.64007401630352,15.23,15.23,17.73,25.46,-10.23,-169.05,0.0,1.0,-46.2
19,17,2.158865517208281,TRAIN,0.0,1.701982311991998,1.7978292298095335,0,0.0,0,0,0.0,True,-0.3168896465230157,50.0,1.7875462074172723,0.0728578030059914,0.0504149391498951,True,-7.4983304232876495,3.0384263647872123,3.87,450.4522279437826,False,4.459904058500437,1210.2291070928495,17.85188549713456,0.0504149391498951,1.7,98.82020946931458,False,6.801436575827285,0.8019587758129286,98.82020946931458,12.92,14.67,12.92,26.41,-11.74,-204.57,0.0,1.0,-46.13
19,18,1.7757959773439431,TRAIN,0.0,1.701982311991998,1.7978292298095335,0,0.0,0,0,0.0,True,-0.3168896465230157,50.0,1.7875462074172723,0.0804367920830075,0.0302825035904098,True,-8.034004244926148,3.459702239048542,3.7,450.18133903597777,False,4.574302005877606,1180.3218007223873,16.76899159125818,0.0302825035904098,1.7274101462806264,92.48307316781508,False,7.419874161431728,0.906807705674646,92.48307316781508,12.59,12.69,12.59,25.06,-12.37,-202.23,0.0,1.0,-46.3
19,20,1.7373424703272484,TRAIN,0.0,1.701982311991998,1.7978292298095335,0,0.0,0,0,0.0,True,-0.3168896465230157,50.0,1.7875462074172723,0.0668829879692493,0.0398361417163015,True,-8.168351279361703,4.528435129344448,3.25,513.5331122402013,False,3.639916150017255,1196.295268514487,16.548348066098598,0.0398361417163015,2.2114967045119136,99.8190484143438,False,7.479271808998096,0.6463478477553453,99.8190484143438,12.69,12.69,13.16,23.4,-10.71,-159.98,0.0,1.0,-46.75
19,21,2.57905698382687,TRAIN,0.0,1.701982311991998,1.7978292298095335,0,0.0,0,0,0.0,True,-0.3168896465230157,50.0,1.7875462074172723,0.0595301642293294,0.0589843023264149,True,-7.330721582042514,4.693532583207829,3.72,550.3366560397674,False,2.6371889988346853,1183.3159113203812,16.589797891369397,0.0589843023264149,1.7548147899526425,99.02625268624732,False,6.784405570812385,0.3437533203235859,99.02625268624732,12.91,12.91,16.81,25.18,-12.27,-34.39,0.0,1.0,-46.28
19,23,1.992458131871611,TRAIN,0.0,1.701982311991998,1.7978292298095335,0,0.0,0,0,0.0,True,-0.3168896465230157,50.0,1.7875462074172723,0.0554879185691944,0.0193326861389979,False,-7.908779888210208,11.4212253501993,10.08,431.7929807218243,True,-3.512445461989093,1046.8634396932366,15.32272110046414,0.0137376650145246,2.643228831415251,99.2835452312496,False,4.624124255562581,0.0015537309212924,102.00917276082671,22.72,23.18,22.72,27.34,-4.16,-286.32,0.0,1.0,-39.92
19,24,2.160872711364267,TRAIN,0.0,1.701982311991998,1.7978292298095335,0,0.0,0,0,0.0,True,-0.3168896465230157,50.0,1.7875462074172723,0.0780973867728928,0.0689646786890222,True,-7.445446101196742,3.782073747440636,4.35,427.566572432235,False,3.663372353756106,1186.8562695875123,16.729509445344902,0.0689646786890222,1.7,91.54071307412784,False,9.120151725215363,0.5682452443590429,91.54071307412784,16.2,16.2,18.3,27.33,-11.13,-178.82,0.0,1.0,-45.65
19,25,2.6797335597756007,TRAIN,0.0,1.701982311991998,1.7978292298095335,0,0.0,0,0,0.0,True,-0.3168896465230157,50.0,1.7875462074172723,0.0739603504774249,0.0524581195352455,True,-7.625457468805601,4.980887044037317,4.61,395.71201942807886,False,2.644570424768284,1168.0598858780822,16.099309648750634,0.0524581195352455,1.7,91.60032963943324,False,7.841023923126523,0.3742293777575124,91.60032963943324,17.05,17.05,21.11,28.67,-11.62,-136.88,0.0,1.0,-45.39
19,26,2.2757589602060446,TRAIN,0.0,1.701982311991998,1.7978292298095335,0,0.0,0,0,0.0,True,-0.3168896465230157,50.0,1.7875462074172723,0.076668262874409,0.0516068816462783,True,-7.786138016049724,5.160753669814753,4.6,395.06703236077885,False,2.625384346234972,1175.1543332323613,16.12175772442381,0.0516068816462783,1.713426807234517,91.99463569417252,False,6.784829188084283,0.3869266720650729,91.99463569417252,18.01,18.01,18.13,29.35,-11.34,-134.88,0.0,1.0,-45.4
19,27,1.833199618640293,TRAIN,0.0,1.701982311991998,1.7978292298095335,0,0.0,0,0,0.0,True,-0.3168896465230157,50.0,1.7875462074172723,0.0546163240476088,0.0227201839083791,False,-7.809543379292487,10.811164047455875,10.08,528.6052807011229,True,-3.001620668163388,1054.9814026084673,15.93800916017642,0.0235589357852009,2.628336110929661,104.14543301760386,False,5.66774609639134,1.1575211859596717e-05,112.5152850150869,22.0,22.0,23.93,30.63,-8.63,-46.15,0.0,0.0,-39.92
19,28,2.282470076630429,TRAIN,0.0,1.701982311991998,1.7978292298095335,0,0.0,0,0,0.0,True,-0.3168896465230157,50.0,1.7875462074172723,0.0587451382359403,0.0597733917815496,True,-7.462680365579761,4.882599822694524,3.62,416.5069978504839,False,2.580080542885237,1183.4825258147307,16.378941495659976,0.0597733917815496,1.746584331902124,99.0001050698853,False,6.784257310869581,0.3469965415366168,99.0001050698853,11.22,13.06,11.22,26.45,-13.39,-49.5,1.0,0.0,-46.38
19,29,1.285837440293592,TRAIN,0.0,1.701982311991998,1.7978292298095335,0,0.0,0,0,0.0,True,-0.3168896465230157,50.0,1.7875462074172723,0.0740554437506449,0.0011727111999227,False,-7.537448585013562,3.2701214982378835,6.46,768.172509663049,False,4.267327086775679,1033.504557048553,19.90014102024299,0.0011727111999227,4.206333438402448,142.04535702969935,False,6.327154655106604,0.7458081865334232,142.04535702969935,27.48,27.48,32.82,40.69,-13.21,-144.74,0.0,1.0,-43.54
19,30,1.2890561241547285,TRAIN,0.0,1.701982311991998,1.7978292298095335,0,0.0,0,0,0.0,True,-0.3168896465230157,50.0,1.7875462074172723,0.0609982493006967,0.0423305773725562,True,-7.533751507177559,4.914453206445803,3.4,433.3182988605852,False,2.6192983007317565,1165.8878800419905,16.514517103634063,0.0423305773725562,1.9416234513495207,110.18187173094012,False,6.780775131461277,0.3607001779004263,110.18187173094012,16.49,18.53,16.49,29.26,-10.73,-155.9,0.0,1.0,-46.6
19,31,1.9710897797707936,TRAIN,0.0,1.701982311991998,1.7978292298095335,0,0.0,0,0,0.0,True,-0.3168896465230157,50.0,1.7875462074172723,0.0511117725755087,-0.0020759352825286,False,-7.619867737263528,6.444512629460223,7.8,680.8043139779656,True,1.1753551078033049,1048.92371137172,17.15165283080487,0.0012600573184493,2.5903699121219423,101.9390971489765,False,6.619484693436831,0.1726710911170491,104.669954201826,19.23,22.3,19.23,31.71,-9.41,-293.41,0.0,1.0,-42.2
19,32,1.588959669936099,TRAIN,0.0,1.701982311991998,1.7978292298095335,0,0.0,0,0,0.0,True,-0.3168896465230157,50.0,1.7875462074172723,0.0444239231685194,0.0079330241209476,False,-7.771093208963515,4.247293980364701,3.44,501.8579575256506,False,3.523799228598814,1193.0956705391009,17.026076020378795,0.0260642231298825,1.8312633622194587,94.17796166040132,False,6.681918216349359,0.5716879625943403,106.8726294041627,26.5,26.96,26.5,37.73,-10.77,-181.68,1.0,0.0,-46.56
19,33,1.6045430721448617,TRAIN,0.0,1.701982311991998,1.7978292298095335,0,0.0,0,0,0.0,True,-0.3168896465230157,50.0,1.7875462074172723,0.0665980301045387,0.0588446381573153,True,-8.335925056660498,5.306798875915856,3.1,360.5364500336968,False,3.029126180744642,1195.9029256203653,16.02163970823578,0.0588446381573153,1.7,97.34548390649658,False,6.796876241255987,0.5232304603305739,97.34548390649658,20.39,21.48,20.39,32.05,-10.57,-170.81,0.0,1.0,-46.9
19,35,1.9666896922353894,TRAIN,0.0,1.701982311991998,1.7978292298095335,0,0.0,0,0,0.0,True,-0.3168896465230157,50.0,1.7875462074172723,0.0770279433560462,0.0612931197588754,True,-7.648129116243533,5.06913446590916,4.08,419.79663851306,False,2.578994650334373,1179.3886594625055,16.284646934441362,0.0612931197588754,1.7325968359615267,92.75396247332564,False,6.783407589694612,0.365054214478755,92.75396247332564,15.11,15.27,15.11,26.77,-11.5,-193.73,0.0,1.0,-45.92
19,36,1.4313061146569452,TRAIN,0.0,1.701982311991998,1.7978292298095335,0,0.0,0,0,0.0,True,-0.3168896465230157,50.0,1.7875462074172723,0.0868681857800487,0.042838365362105,True,-7.683752876211674,2.676342122809947,3.17,602.9363352037994,False,5.007410753401727,1217.0129485634045,18.499539982051537,0.042838365362105,1.9153147835267816,91.6243854464863,False,10.873106381758086,1.0227298787165902,91.6243854464863,12.38,12.38,14.38,22.06,-9.68,-113.5,0.0,1.0,-46.83
19,37,1.7133246983871142,TEST1,0.0,1.701982311991998,1.7978292298095335,0,0.0,0,0,0.0,True,-0.3168896465230157,50.0,1.7875462074172723,0.0769948932175125,0.0214271385477857,True,-7.60205377707179,3.4603267092720067,4.54,596.3607383353182,False,4.141727067799783,1175.4068174717693,18.197333513975146,0.0214271385477857,1.7,91.98731436159116,False,10.973930768967078,0.7160111540454805,91.98731436159116,15.42,15.42,15.45,26.34,-10.92,-165.77,0.0,1.0,-45.46
20,1,0.6365698944430164,TRAIN,0.0,1.485642950768314,1.75,0,0.0,0,0,0.0,False,-0.3107619970625971,50.0,1.910442070891974,0.0968516950332794,0.0442512883650628,False,-8.795469718216948,12.882455725332624,10.21,329.91185206855926,False,-4.086986007115675,1037.9631617561265,13.730042687853082,0.0442512883650628,2.8562265676093315,97.89876746871695,True,4.640591367591052,0.0001333359910576,97.89876746871695,15.73,18.41,15.73,32.67,-14.26,-202.61,0.0,1.0,-39.79
20,3,1.8369204137925665,TRAIN,0.0,1.485642950768314,1.75,0,0.0,0,0,0.0,False,-0.3107619970625971,50.0,1.910442070891974,0.0761664042158895,0.041708732791108,True,-8.287711601758286,5.149997730280013,3.67,363.7310769962555,False,3.137713871478273,1170.4980551306112,15.944916996027166,0.041708732791108,1.7,91.73629724451575,False,7.40508816287323,0.5413271481988106,91.73629724451575,16.67,19.0,16.67,30.2,-11.2,-231.79,1.0,0.0,-46.33
20,4,2.6623119320265687,TRAIN,0.0,1.485642950768314,1.75,0,0.0,0,0,0.0,False,-0.3107619970625971,50.0,1.910442070891974,0.0680188908686448,0.0366734841503434,True,-7.394513040595944,4.657954935147616,4.78,420.425615781276,False,2.7365581054483283,1156.9473449530064,16.18987479126678,0.0366734841503434,1.7123817313928569,91.66099210939312,False,8.886276673540625,0.3673730727017051,91.66099210939312,13.68,17.22,13.68,29.27,-12.05,-116.9,0.0,1.0,-45.22
