acyl_chlorides,amines,HTE_lnk_corrected,test splits,acyl_Charges_secondary_1,acyl_class_aromatic,acyl_BV_secondary_2,acyl_pka_aHs_x_has_acidic_H,amine_BV_secondary_avg,amine_Charges_secondary_1,amine_class_1_mixture,amine_pka_basic,int_BV_secondary_prod
3,9,0.4804490941915259,TRAIN,-0.1960400310359266,True,112.49645873130623,0.0,113.80436250173454,0.0462707741485981,False,10.05,12802.587769618995
3,10,1.4475084101275153,VAL,-0.1960400310359266,True,112.49645873130623,0.0,91.6526248721573,0.0744394162548267,False,4.59,10310.595731546535
3,11,0.4210506137020427,TRAIN,-0.1960400310359266,True,112.49645873130623,0.0,106.54107762869224,0.0762461939202572,False,3.17,11985.49394264507
3,12,0.3549308499772641,VAL,-0.1960400310359266,True,112.49645873130623,0.0,106.00139082698014,0.0753459753513234,False,3.66,11924.781088628435
3,13,1.3515614858133842,TRAIN,-0.1960400310359266,True,112.49645873130623,0.0,91.4988768879486,0.0742738649821205,False,4.6,10293.299627785978
3,14,0.5349918548109228,TRAIN,-0.1960400310359266,True,112.49645873130623,0.0,95.90893386356711,0.0528137475814812,False,9.95,10789.415420346357
3,15,-0.3497423283800842,TRAIN,-0.1960400310359266,True,112.49645873130623,0.0,91.64007401630352,0.0800714034022978,False,3.8,10309.183804708937
3,16,2.9618300728133753,VAL,-0.1960400310359266,True,112.49645873130623,0.0,85.26580809956995,0.0502728157457898,False,10.17,9592.101462064747
3,17,0.6670806799690656,TRAIN,-0.1960400310359266,True,112.49645873130623,0.0,98.82020946931458,0.0728578030059914,False,3.87,11116.923616383785
3,18,0.11617434230116461,TRAIN,-0.1960400310359266,True,112.49645873130623,0.0,92.48307316781508,0.0804367920830075,False,3.7,10404.018223967483
3,20,0.07794782947342785,VAL,-0.1960400310359266,True,112.49645873130623,0.0,99.8190484143438,0.0668829879692493,False,3.25,11229.289460542486
3,21,1.1665875050799814,TEST1,-0.1960400310359266,True,112.49645873130623,0.0,99.02625268624732,0.0595301642293294,False,3.72,11140.102748634325
3,22,2.047058858308353,TEST1,-0.1960400310359266,True,112.49645873130623,0.0,95.46180962377656,0.0599938788635337,False,9.99,10739.115526756992
3,23,0.4752755614101999,TRAIN,-0.1960400310359266,True,112.49645873130623,0.0,99.2835452312496,0.0598696833313962,False,10.08,11169.047248805047
3,24,0.49525059535819227,TRAIN,-0.1960400310359266,True,112.49645873130623,0.0,91.54071307412784,0.0780973867728928,False,4.35,10298.006050577967
3,25,1.3250902125991089,VAL,-0.1960400310359266,True,112.49645873130623,0.0,91.60032963943324,0.0739603504774249,False,4.61,10304.712703056548
3,26,1.0572081587616609,TRAIN,-0.1960400310359266,True,112.49645873130623,0.0,91.99463569417252,0.076668262874409,False,4.6,10349.07073787103
3,27,0.7401793267991856,TEST1,-0.1960400310359266,True,112.49645873130623,0.0,104.14543301760386,0.0553704068038561,False,10.08,11715.99240751889
3,28,1.0194366387904377,TRAIN,-0.1960400310359266,True,112.49645873130623,0.0,99.0001050698853,0.0587451382359403,False,3.62,11137.161234389332
3,29,0.5690632878365613,TRAIN,-0.1960400310359266,True,112.49645873130623,0.0,142.04535702969935,0.0740554437506449,True,6.46,15979.599645065233
3,30,0.5804110829664653,TRAIN,-0.1960400310359266,True,112.49645873130623,0.0,110.18187173094012,0.0609982493006967,False,3.4,12395.070386117783
3,31,0.5887902796105688,VAL,-0.1960400310359266,True,112.49645873130623,0.0,101.9390971489765,0.0563546736528817,False,7.8,11467.787435526452
3,32,0.20674694676264102,TRAIN,-0.1960400310359266,True,112.49645873130623,0.0,94.17796166040132,0.0683142715925499,False,3.44,10594.687177327878
3,33,0.47616630613864663,TEST1,-0.1960400310359266,True,112.49645873130623,0.0,97.34548390649658,0.0665980301045387,False,3.1,10951.022212966229
3,35,0.7966380666602614,VAL,-0.1960400310359266,True,112.49645873130623,0.0,92.75396247332564,0.0770279433560462,False,4.08,10434.492311545606
3,36,0.7718229539634089,TRAIN,-0.1960400310359266,True,112.49645873130623,0.0,91.6243854464863,0.0868681857800487,False,3.17,10307.418896161942
3,37,1.1448950451451592,TEST1,-0.1960400310359266,True,112.49645873130623,0.0,91.98731436159116,0.0769948932175125,False,4.54,10348.247113882433
4,1,0.9022416236323028,TRAIN,-0.1763548422582778,True,117.54504049848532,0.0,97.89876746871695,0.0968516950332794,False,10.21,11507.514586862131
4,3,2.509494237018178,TEST1,-0.1763548422582778,True,117.54504049848532,0.0,91.73629724451575,0.0761664042158895,False,3.67,10783.146774787692
4,4,3.1652019166679666,TRAIN,-0.1763548422582778,True,117.54504049848532,0.0,91.66099210939312,0.0680188908686448,False,4.78,10774.295029629959
4,5,2.6399324657099825,TRAIN,-0.1763548422582778,True,117.54504049848532,0.0,91.69236924902756,0.0784081349069482,False,4.31,10777.983256779014
4,6,2.1656023725880345,VAL,-0.1763548422582778,True,117.54504049848532,0.0,110.11911745167129,0.0567376377456192,False,4.06,12943.956120514164
4,7,2.746594283961722,TEST1,-0.1763548422582778,True,117.54504049848532,0.0,91.7070119141903,0.074422530133453,False,4.58,10779.704429448575
4,8,1.5261450614239027,TRAIN,-0.1763548422582778,True,117.54504049848532,0.0,120.16816937192333,0.061708309200001,False,2.99,14125.17233545157
4,9,1.9558139377153672,TEST1,-0.1763548422582778,True,117.54504049848532,0.0,113.80436250173454,0.0462707741485981,False,10.05,13377.138399170692
4,10,2.861562615965892,TRAIN,-0.1763548422582778,True,117.54504049848532,0.0,91.6526248721573,0.0744394162548267,False,4.59,10773.311502390214
4,11,1.605113878399735,TRAIN,-0.1763548422582778,True,117.54504049848532,0.0,106.54107762869224,0.0762461939202572,False,3.17,12523.375284616897
4,12,2.0392841861988047,TRAIN,-0.1763548422582778,True,117.54504049848532,0.0,106.00139082698014,0.0753459753513234,False,3.66,12459.937777653151
4,13,2.789276873880332,TRAIN,-0.1763548422582778,True,117.54504049848532,0.0,91.4988768879486,0.0742738649821205,False,4.6,10755.23918935984
4,14,1.977088178356645,TEST1,-0.1763548422582778,True,117.54504049848532,0.0,95.90893386356711,0.0528137475814812,False,9.95,11273.619515159548
4,15,1.9463730168245885,TRAIN,-0.1763548422582778,True,117.54504049848532,0.0,91.64007401630352,0.0800714034022978,False,3.8,10771.83621153059
4,17,2.1606407336039255,TRAIN,-0.1763548422582778,True,117.54504049848532,0.0,98.82020946931458,0.0728578030059914,False,3.87,11615.825524139385
4,18,1.943447898074553,TEST1,-0.1763548422582778,True,117.54504049848532,0.0,92.48307316781508,0.0804367920830075,False,3.7,10870.926580935204
4,20,1.8146600728698188,TEST1,-0.1763548422582778,True,117.54504049848532,0.0,99.8190484143438,0.0668829879692493,False,3.25,11733.234088384308
4,21,2.574983037305581,TRAIN,-0.1763548422582778,True,117.54504049848532,0.0,99.02625268624732,0.0595301642293294,False,3.72,11640.044882418182
4,22,3.010299956639812,TRAIN,-0.1763548422582778,True,117.54504049848532,0.0,95.46180962377656,0.0599938788635337,False,9.99,11221.062278285512
4,23,1.9507925249708788,VAL,-0.1763548422582778,True,117.54504049848532,0.0,99.2835452312496,0.0598696833313962,False,10.08,11670.288345040433
4,24,2.1711444124710546,TRAIN,-0.1763548422582778,True,117.54504049848532,0.0,91.54071307412784,0.0780973867728928,False,4.35,10760.15682555858
4,25,3.010299956639812,TRAIN,-0.1763548422582778,True,117.54504049848532,0.0,91.60032963943324,0.0739603504774249,False,4.61,10767.164457141786
4,26,2.6938827177131124,TEST1,-0.1763548422582778,True,117.54504049848532,0.0,91.99463569417252,0.076668262874409,False,4.6,10813.513178314912
4,27,2.0262176690550353,TRAIN,-0.1763548422582778,True,117.54504049848532,0.0,104.14543301760386,0.0553704068038561,False,10.08,12241.779141786537
4,28,2.5265080260426713,TEST1,-0.1763548422582778,True,117.54504049848532,0.0,99.0001050698853,0.0587451382359403,False,3.62,11636.971359793968
4,29,1.8627753291183355,TRAIN,-0.1763548422582778,True,117.54504049848532,0.0,142.04535702969935,0.0740554437506449,True,6.46,16696.727244677815
4,30,1.9946413831451872,VAL,-0.1763548422582778,True,117.54504049848532,0.0,110.18187173094012,0.0609982493006967,False,3.4,12951.332574812272
4,31,2.2769825640923824,VAL,-0.1763548422582778,True,117.54504049848532,0.0,101.9390971489765,0.0563546736528817,False,7.8,11982.435302755472
4,32,1.9612065655905784,TEST1,-0.1763548422582778,True,117.54504049848532,0.0,94.17796166040132,0.0683142715925499,False,3.44,11070.152317436672
4,33,1.8651442560450189,TRAIN,-0.1763548422582778,True,117.54504049848532,0.0,97.34548390649658,0.0665980301045387,False,3.1,11442.478848133791
4,35,2.415679611373922,TEST1,-0.1763548422582778,True,117.54504049848532,0.0,92.75396247332564,0.0770279433560462,False,4.08,10902.76827532205
4,36,1.8614002365692919,VAL,-0.1763548422582778,True,117.54504049848532,0.0,91.6243854464863,0.0868681857800487,False,3.17,10769.992097956061
4,37,2.6899776075782946,TEST1,-0.1763548422582778,True,117.54504049848532,0.0,91.98731436159116,0.0769948932175125,False,4.54,10812.652591980133
5,1,1.4260776218160427,TRAIN,-0.1590839310920908,True,112.68053795049488,0.0,97.89876746871695,0.0968516950332794,False,10.21,11031.285783065434
5,3,2.2363046660079378,TRAIN,-0.1590839310920908,True,112.68053795049488,0.0,91.73629724451575,0.0761664042158895,False,3.67,10336.895323098537
5,5,1.8153604221386266,TRAIN,-0.1590839310920908,True,112.68053795049488,0.0,91.69236924902756,0.0784081349069482,False,4.31,10331.94549293584
5,6,1.5976698730577925,VAL,-0.1590839310920908,True,112.68053795049488,0.0,110.11911745167129,0.0567376377456192,False,4.06,12408.28139308805
5,7,2.2852797946208634,TRAIN,-0.1590839310920908,True,112.68053795049488,0.0,91.7070119141903,0.074422530133453,False,4.58,10333.595436323407
5,8,1.4404228695626946,TEST1,-0.1590839310920908,True,112.68053795049488,0.0,120.16816937192333,0.061708309200001,False,2.99,13540.613969354503
5,9,1.9149387071586668,TRAIN,-0.1590839310920908,True,112.68053795049488,0.0,113.80436250173454,0.0462707741485981,False,10.05,12823.536787808576
5,10,2.4520653658648475,TRAIN,-0.1590839310920908,True,112.68053795049488,0.0,91.6526248721573,0.0744394162548267,False,4.59,10327.467075169592
5,11,1.5325530118615285,TRAIN,-0.1590839310920908,True,112.68053795049488,0.0,106.54107762869224,0.0762461939202572,False,3.17,12005.105941026477
5,12,1.7962716853413858,TRAIN,-0.1590839310920908,True,112.68053795049488,0.0,106.00139082698014,0.0753459753513234,False,3.66,11944.293741884776
5,13,2.6616464844388865,TRAIN,-0.1590839310920908,True,112.68053795049488,0.0,91.4988768879486,0.0742738649821205,False,4.6,10310.14266960015
5,14,2.01005807718128,TEST1,-0.1590839310920908,True,112.68053795049488,0.0,95.90893386356711,0.0528137475814812,False,9.95,10807.070262005178
5,15,1.8093219936130798,TRAIN,-0.1590839310920908,True,112.68053795049488,0.0,91.64007401630352,0.0800714034022978,False,3.8,10326.052837980247
5,17,1.9717961875899186,VAL,-0.1590839310920908,True,112.68053795049488,0.0,98.82020946931458,0.0728578030059914,False,3.87,11135.114363382954
5,18,1.8498403404978054,TEST1,-0.1590839310920908,True,112.68053795049488,0.0,92.48307316781508,0.0804367920830075,False,3.7,10421.042435864381
5,20,1.8198094960806444,TEST1,-0.1590839310920908,True,112.68053795049488,0.0,99.8190484143438,0.0668829879692493,False,3.25,11247.664073034752
5,21,2.5587771199465505,TEST1,-0.1590839310920908,True,112.68053795049488,0.0,99.02625268624732,0.0595301642293294,False,3.72,11158.331423907986
5,23,2.05020011920372,VAL,-0.1590839310920908,True,112.68053795049488,0.0,99.2835452312496,0.0598696833313962,False,10.08,11187.323286289497
5,24,1.9170465141590325,TRAIN,-0.1590839310920908,True,112.68053795049488,0.0,91.54071307412784,0.0780973867728928,False,4.35,10314.856793564624
5,25,2.989110657552909,TRAIN,-0.1590839310920908,True,112.68053795049488,0.0,91.60032963943324,0.0739603504774249,False,4.61,10321.574420213998
5,26,2.598940426796733,TRAIN,-0.1590839310920908,True,112.68053795049488,0.0,91.99463569417252,0.076668262874409,False,4.6,10366.005038579156
5,27,2.3232680404466337,TRAIN,-0.1590839310920908,True,112.68053795049488,0.0,104.14543301760386,0.0553704068038561,False,10.08,11735.163417510834
5,28,2.7436807317805516,VAL,-0.1590839310920908,True,112.68053795049488,0.0,99.0001050698853,0.0587451382359403,False,3.62,11155.385096430191
5,29,2.2848414351859865,TRAIN,-0.1590839310920908,True,112.68053795049488,0.0,142.04535702969935,0.0740554437506449,True,6.46,16005.747243476631
5,30,2.354438367799905,TRAIN,-0.1590839310920908,True,112.68053795049488,0.0,110.18187173094012,0.0609982493006967,False,3.4,12415.352579034758
5,31,2.5383644107322194,TEST1,-0.1590839310920908,True,112.68053795049488,0.0,101.9390971489765,0.0563546736528817,False,7.8,11486.552304934432
5,32,2.3061953142468594,TRAIN,-0.1590839310920908,True,112.68053795049488,0.0,94.17796166040132,0.0683142715925499,False,3.44,10612.023382975103
5,33,2.2670475092258333,TEST1,-0.1590839310920908,True,112.68053795049488,0.0,97.34548390649658,0.0665980301045387,False,3.1,10968.941493635277
5,35,2.3116211970917626,TEST1,-0.1590839310920908,True,112.68053795049488,0.0,92.75396247332564,0.0770279433560462,False,4.08,10451.566388534347
5,36,2.2563863668783495,TRAIN,-0.1590839310920908,True,112.68053795049488,0.0,91.6243854464863,0.0868681857800487,False,3.17,10324.285041493571
5,37,2.1018519162644163,TEST1,-0.1590839310920908,True,112.68053795049488,0.0,91.98731436159116,0.0769948932175125,False,4.54,10365.180066885376
6,1,0.5985594029175545,TRAIN,-0.1923288306811087,True,112.63765585966117,0.0,97.89876746871695,0.0968516950332794,False,10.21,11027.087679226332
6,3,1.131993294689315,TEST1,-0.1923288306811087,True,112.63765585966117,0.0,91.73629724451575,0.0761664042158895,False,3.67,10332.961478867348
6,4,2.3264736253509346,TRAIN,-0.1923288306811087,True,112.63765585966117,0.0,91.66099210939312,0.0680188908686448,False,4.78,10324.47928497294
6,5,1.125952259737334,TEST1,-0.1923288306811087,True,112.63765585966117,0.0,91.69236924902756,0.0784081349069482,False,4.31,10328.013532428944
6,6,1.0633381447980197,VAL,-0.1923288306811087,True,112.63765585966117,0.0,110.11911745167129,0.0567376377456192,False,4.06,12403.559255090959
6,7,1.7080406315219505,VAL,-0.1923288306811087,True,112.63765585966117,0.0,91.7070119141903,0.074422530133453,False,4.58,10329.662847908414
6,8,0.8346334028526263,TRAIN,-0.1923288306811087,True,112.63765585966117,0.0,120.16816937192333,0.061708309200001,False,2.99,13535.460907000175
6,9,0.9424102911050449,TRAIN,-0.1923288306811087,True,112.63765585966117,0.0,113.80436250173454,0.0462707741485981,False,10.05,12818.656618798503
6,10,1.707863717507739,TRAIN,-0.1923288306811087,True,112.63765585966117,0.0,91.6526248721573,0.0744394162548267,False,4.59,10323.536818984676
6,11,0.5902151406641086,TEST1,-0.1923288306811087,True,112.63765585966117,0.0,106.54107762869224,0.0762461939202572,False,3.17,12000.537236858081
6,12,0.8482845735443323,TRAIN,-0.1923288306811087,True,112.63765585966117,0.0,106.00139082698014,0.0753459753513234,False,3.66,11939.748180614833
6,13,1.4637690950081559,TRAIN,-0.1923288306811087,True,112.63765585966117,0.0,91.4988768879486,0.0742738649821205,False,4.6,10306.21900645026
6,14,0.7881471397757259,TRAIN,-0.1923288306811087,True,112.63765585966117,0.0,95.90893386356711,0.0528137475814812,False,9.95,10802.957486391475
6,15,0.7098995095956493,VAL,-0.1923288306811087,True,112.63765585966117,0.0,91.64007401630352,0.0800714034022978,False,3.8,10322.123120002272
6,17,0.904741971807668,TEST1,-0.1923288306811087,True,112.63765585966117,0.0,98.82020946931458,0.0728578030059914,False,3.87,11130.876746184285
6,18,0.8503201862681276,TRAIN,-0.1923288306811087,True,112.63765585966117,0.0,92.48307316781508,0.0804367920830075,False,3.7,10417.076568320219
