smiles,HTE_lnk
CC1CCCC(C)N1.ClC(=O)c1ccc2ccccc2c1,1.0249845910178272
Nc1ccc(C=C)cc1.ClC(=O)c1ccc2ccccc2c1,1.021351807714389
Cc1ccc(N)cc1.ClC(=O)c1ccc2ccccc2c1,1.810568407358671
Cc1cccc(N)c1.ClC(=O)c1ccc2ccccc2c1,1.4191507825354612
CC(C)NC1CCCCC1.ClC(=O)c1ccc2ccccc2c1,0.99969851129257
COc1ccccc1N.ClC(=O)c1ccc2ccccc2c1,1.4391006494258058
NC(c1ccccc1)(c2ccccc2)c3ccccc3.ClC(=O)c1ccc2ccccc2c1,0.8145755541758382
Cc1cccc(C)c1N.ClC(=O)c1ccc2ccccc2c1,0.5397351230139728
CC1CN(C(OC(C)(C)C)=O)CC(C)N1.ClC(=O)c1ccc2ccccc2c1,0.720299451443908
N#CCCNc1ccccc1.ClC(=O)c1ccc2ccccc2c1,0.6624500067533386
Nc1ccccc1F.ClC(=O)c1ccc2ccccc2c1,0.7967319987871704
COc1cccc(N)c1.ClC(=O)c1ccc2ccccc2c1,1.1469954021082571
Nc1ccc(cc1)C(=O)c2ccccc2.ClC(=O)c1ccc2ccccc2c1,0.819092691245128
FC1=CC=C(OC2=CC=C(N)C=C2)C=C1.ClC(=O)c1ccc2ccccc2c1,1.4260741052240358
CC(N)(C)C.COc1ccc(cc1)C(Cl)=O,0.2233273100741175
Nc1ccc(F)cc1.COc1ccc(cc1)C(Cl)=O,0.6337278126158951
COc1ccc(N)cc1.COc1ccc(cc1)C(Cl)=O,1.7386773670500282
Nc1ccccc1.COc1ccc(cc1)C(Cl)=O,0.6237819837357833
Nc1c(C)cc(C)cc1C.COc1ccc(cc1)C(Cl)=O,0.6449623547781695
CCCCCCCc1ccc(N)cc1.COc1ccc(cc1)C(Cl)=O,1.1636418113863178
CC(C)c1cccc(C(C)C)c1N.COc1ccc(cc1)C(Cl)=O,0.5945158603450006
C1CCC(CC1)NC2CCCCC2.COc1ccc(cc1)C(Cl)=O,0.8171181316129663
CCCCCCc1ccc(N)cc1.COc1ccc(cc1)C(Cl)=O,1.0478465098102745
CSc1ccccc1N.COc1ccc(cc1)C(Cl)=O,0.6295074191362704
Nc1ccccc1c2ccccc2.COc1ccc(cc1)C(Cl)=O,0.8215345948444485
CC(C)(C)c1ccc(N)cc1.COc1ccc(cc1)C(Cl)=O,0.8702573249459443
CC(C)NC(C)C.COc1ccc(cc1)C(Cl)=O,0.8664231067365935
Nc1ccc(Br)cc1.COc1ccc(cc1)C(Cl)=O,0.7151236238657533
CC1CCCCN1.COc1ccc(cc1)C(Cl)=O,3.2321487063409915
Nc1cccc2cccnc12.COc1ccc(cc1)C(Cl)=O,0.517545245394324
CC(=O)c1cccc(N)c1.COc1ccc(cc1)C(Cl)=O,0.8229741223793963
COc1ccc(cc1N)C(F)(F)F.COc1ccc(cc1)C(Cl)=O,0.8535677392410589
COCCOc1ccccc1N.COc1ccc(cc1)C(Cl)=O,0.6537223750792256
CCC(N)CC.COc1ccc(cc1)C(Cl)=O,2.9311187105752223
CC1CCCC(C)N1.COc1ccc(cc1)C(Cl)=O,0.813066604685409
